                               Labor Force Data by County, 2017 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN0501300000000   05     013   Calhoun County, AR                                2017         2,408        2,315         93      3.9
CN0501500000000   05     015   Carroll County, AR                                2017        12,979       12,548        431      3.3
CN0501700000000   05     017   Chicot County, AR                                 2017         3,462        3,237        225      6.5
CN0501900000000   05     019   Clark County, AR                                  2017         9,566        9,194        372      3.9
CN0502100000000   05     021   Clay County, AR                                   2017         5,876        5,611        265      4.5
CN0502300000000   05     023   Cleburne County, AR                               2017         9,276        8,821        455      4.9
CN0502500000000   05     025   Cleveland County, AR                              2017         3,324        3,180        144      4.3
CN0502700000000   05     027   Columbia County, AR                               2017         9,069        8,612        457      5.0
CN0502900000000   05     029   Conway County, AR                                 2017         8,222        7,830        392      4.8
CN0503100000000   05     031   Craighead County, AR                              2017        53,541       51,936      1,605      3.0
CN0503300000000   05     033   Crawford County, AR                               2017        26,904       25,958        946      3.5
CN0503500000000   05     035   Crittenden County, AR                             2017        21,357       20,427        930      4.4
CN0503700000000   05     037   Cross County, AR                                  2017         7,648        7,342        306      4.0
CN0503900000000   05     039   Dallas County, AR                                 2017         2,916        2,788        128      4.4
CN0504100000000   05     041   Desha County, AR                                  2017         5,442        5,181        261      4.8
CN0504300000000   05     043   Drew County, AR                                   2017         7,953        7,550        403      5.1
CN0504500000000   05     045   Faulkner County, AR                               2017        61,295       59,256      2,039      3.3
CN0504700000000   05     047   Franklin County, AR                               2017         7,395        7,135        260      3.5
CN0504900000000   05     049   Fulton County, AR                                 2017         4,713        4,515        198      4.2
CN0505100000000   05     051   Garland County, AR                                2017        40,296       38,671      1,625      4.0
CN0505300000000   05     053   Grant County, AR                                  2017         8,317        8,049        268      3.2
CN0505500000000   05     055   Greene County, AR                                 2017        19,701       18,977        724      3.7
CN0505700000000   05     057   Hempstead County, AR                              2017         9,886        9,546        340      3.4
CN0505900000000   05     059   Hot Spring County, AR                             2017        14,106       13,585        521      3.7
CN0506100000000   05     061   Howard County, AR                                 2017         5,982        5,802        180      3.0
CN0506300000000   05     063   Independence County, AR                           2017        16,126       15,443        683      4.2
CN0506500000000   05     065   Izard County, AR                                  2017         4,875        4,606        269      5.5
CN0506700000000   05     067   Jackson County, AR                                2017         5,874        5,530        344      5.9
CN0506900000000   05     069   Jefferson County, AR                              2017        27,970       26,522      1,448      5.2
CN0507100000000   05     071   Johnson County, AR                                2017        10,566       10,115        451      4.3
CN0507300000000   05     073   Lafayette County, AR                              2017         2,537        2,409        128      5.0
CN0507500000000   05     075   Lawrence County, AR                               2017         6,850        6,593        257      3.8
CN0507700000000   05     077   Lee County, AR                                    2017         2,965        2,823        142      4.8
CN0507900000000   05     079   Lincoln County, AR                                2017         4,048        3,880        168      4.2
CN0508100000000   05     081   Little River County, AR                           2017         5,493        5,228        265      4.8
CN0508300000000   05     083   Logan County, AR                                  2017         8,888        8,548        340      3.8
CN0508500000000   05     085   Lonoke County, AR                                 2017        33,815       32,711      1,104      3.3
CN0508700000000   05     087   Madison County, AR                                2017         7,363        7,153        210      2.9
CN0508900000000   05     089   Marion County, AR                                 2017         6,473        6,218        255      3.9
CN0509100000000   05     091   Miller County, AR                                 2017        19,740       18,884        856      4.3
CN0509300000000   05     093   Mississippi County, AR                            2017        17,764       16,710      1,054      5.9
CN0509500000000   05     095   Monroe County, AR                                 2017         2,796        2,677        119      4.3
CN0509700000000   05     097   Montgomery County, AR                             2017         3,088        2,941        147      4.8
CN0509900000000   05     099   Nevada County, AR                                 2017         3,600        3,473        127      3.5
CN0510100000000   05     101   Newton County, AR                                 2017         3,319        3,199        120      3.6
CN0510300000000   05     103   Ouachita County, AR                               2017         9,714        9,270        444      4.6
CN0510500000000   05     105   Perry County, AR                                  2017         4,241        4,066        175      4.1
CN0510700000000   05     107   Phillips County, AR                               2017         6,525        6,148        377      5.8
CN0510900000000   05     109   Pike County, AR                                   2017         4,290        4,118        172      4.0
CN0511100000000   05     111   Poinsett County, AR                               2017        10,247        9,822        425      4.1
CN0511300000000   05     113   Polk County, AR                                   2017         8,020        7,661        359      4.5
CN0511500000000   05     115   Pope County, AR                                   2017        29,065       27,775      1,290      4.4
CN0511700000000   05     117   Prairie County, AR                                2017         3,693        3,542        151      4.1
CN0511900000000   05     119   Pulaski County, AR                                2017       188,293      181,884      6,409      3.4
CN0512100000000   05     121   Randolph County, AR                               2017         6,916        6,629        287      4.1
CN0512300000000   05     123   St. Francis County, AR                            2017         8,353        7,933        420      5.0
CN0512500000000   05     125   Saline County, AR                                 2017        57,432       55,701      1,731      3.0
CN0512700000000   05     127   Scott County, AR                                  2017         4,430        4,277        153      3.5
CN0512900000000   05     129   Searcy County, AR                                 2017         2,933        2,797        136      4.6
CN0513100000000   05     131   Sebastian County, AR                              2017        57,164       55,104      2,060      3.6
CN0513300000000   05     133   Sevier County, AR                                 2017         5,659        5,404        255      4.5
CN0513500000000   05     135   Sharp County, AR                                  2017         5,954        5,656        298      5.0
CN0513700000000   05     137   Stone County, AR                                  2017         4,788        4,560        228      4.8
CN0513900000000   05     139   Union County, AR                                  2017        16,079       15,232        847      5.3
CN0514100000000   05     141   Van Buren County, AR                              2017         6,034        5,705        329      5.5
CN0514300000000   05     143   Washington County, AR                             2017       120,584      117,465      3,119      2.6
CN0514500000000   05     145   White County, AR                                  2017        33,599       32,074      1,525      4.5
CN0514700000000   05     147   Woodruff County, AR                               2017         2,922        2,781        141      4.8
CN0514900000000   05     149   Yell County, AR                                   2017         8,551        8,207        344      4.0
CN0600100000000   06     001   Alameda County, CA                                2017       839,215      808,382     30,833      3.7
CN0600300000000   06     003   Alpine County, CA                                 2017           548          515         33      6.0
CN0600500000000   06     005   Amador County, CA                                 2017        14,710       13,980        730      5.0
CN0600700000000   06     007   Butte County, CA                                  2017       102,114       96,209      5,905      5.8
CN0600900000000   06     009   Calaveras County, CA                              2017        21,040       20,046        994      4.7
CN0601100000000   06     011   Colusa County, CA                                 2017        10,820        9,282      1,538     14.2
CN0601300000000   06     013   Contra Costa County, CA                           2017       558,591      537,156     21,435      3.8
CN0601500000000   06     015   Del Norte County, CA                              2017         9,707        9,083        624      6.4
CN0601700000000   06     017   El Dorado County, CA                              2017        89,824       85,902      3,922      4.4
CN0601900000000   06     019   Fresno County, CA                                 2017       444,862      406,912     37,950      8.5
CN0602100000000   06     021   Glenn County, CA                                  2017        12,816       11,859        957      7.5
CN0602300000000   06     023   Humboldt County, CA                               2017        62,559       59,937      2,622      4.2
CN0602500000000   06     025   Imperial County, CA                               2017        72,060       57,977     14,083     19.5
CN0602700000000   06     027   Inyo County, CA                                   2017         8,615        8,239        376      4.4
CN0602900000000   06     029   Kern County, CA                                   2017       384,402      349,050     35,352      9.2
CN0603100000000   06     031   Kings County, CA                                  2017        57,315       52,216      5,099      8.9
CN0603300000000   06     033   Lake County, CA                                   2017        29,336       27,642      1,694      5.8
CN0603500000000   06     035   Lassen County, CA                                 2017        10,037        9,484        553      5.5
CN0603700000000   06     037   Los Angeles County, CA                            2017     5,084,014    4,841,864    242,150      4.8
CN0603900000000   06     039   Madera County, CA                                 2017        60,966       56,021      4,945      8.1
CN0604100000000   06     041   Marin County, CA                                  2017       139,822      135,799      4,023      2.9
CN0604300000000   06     043   Mariposa County, CA                               2017         7,662        7,215        447      5.8
CN0604500000000   06     045   Mendocino County, CA                              2017        39,584       37,796      1,788      4.5
CN0604700000000   06     047   Merced County, CA                                 2017       115,306      104,497     10,809      9.4
CN0604900000000   06     049   Modoc County, CA                                  2017         3,196        2,937        259      8.1
CN0605100000000   06     051   Mono County, CA                                   2017         8,496        8,119        377      4.4
CN0605300000000   06     053   Monterey County, CA                               2017       219,706      203,958     15,748      7.2
CN0605500000000   06     055   Napa County, CA                                   2017        73,332       70,661      2,671      3.6
CN0605700000000   06     057   Nevada County, CA                                 2017        48,349       46,362      1,987      4.1
CN0605900000000   06     059   Orange County, CA                                 2017     1,607,793    1,551,463     56,330      3.5
CN0606100000000   06     061   Placer County, CA                                 2017       181,460      174,454      7,006      3.9
CN0606300000000   06     063   Plumas County, CA                                 2017         7,770        7,081        689      8.9
CN0606500000000   06     065   Riverside County, CA                              2017     1,072,154    1,015,843     56,311      5.3
CN0606700000000   06     067   Sacramento County, CA                             2017       697,323      664,782     32,541      4.7
CN0606900000000   06     069   San Benito County, CA                             2017        30,622       28,857      1,765      5.8
CN0607100000000   06     071   San Bernardino County, CA                         2017       943,144      896,687     46,457      4.9
CN0607300000000   06     073   San Diego County, CA                              2017     1,572,801    1,509,574     63,227      4.0
CN0607500000000   06     075   San Francisco County/city, CA                     2017       563,815      547,308     16,507      2.9
CN0607700000000   06     077   San Joaquin County, CA                            2017       323,289      300,683     22,606      7.0
CN0607900000000   06     079   San Luis Obispo County, CA                        2017       140,434      135,385      5,049      3.6
CN0608100000000   06     081   San Mateo County, CA                              2017       445,523      433,416     12,107      2.7
CN0608300000000   06     083   Santa Barbara County, CA                          2017       215,214      205,471      9,743      4.5
CN0608500000000   06     085   Santa Clara County, CA                            2017     1,038,698    1,005,277     33,421      3.2
CN0608700000000   06     087   Santa Cruz County, CA                             2017       142,762      134,637      8,125      5.7
CN0608900000000   06     089   Shasta County, CA                                 2017        73,996       69,705      4,291      5.8
CN0609100000000   06     091   Sierra County, CA                                 2017         1,290        1,206         84      6.5
CN0609300000000   06     093   Siskiyou County, CA                               2017        17,803       16,511      1,292      7.3
CN0609500000000   06     095   Solano County, CA                                 2017       208,199      198,274      9,925      4.8
CN0609700000000   06     097   Sonoma County, CA                                 2017       260,114      251,331      8,783      3.4
CN0609900000000   06     099   Stanislaus County, CA                             2017       242,212      224,091     18,121      7.5
CN0610100000000   06     101   Sutter County, CA                                 2017        45,005       41,094      3,911      8.7
CN0610300000000   06     103   Tehama County, CA                                 2017        25,539       23,914      1,625      6.4
CN0610500000000   06     105   Trinity County, CA                                2017         4,809        4,511        298      6.2
CN0610700000000   06     107   Tulare County, CA                                 2017       204,616      183,249     21,367     10.4
CN0610900000000   06     109   Tuolumne County, CA                               2017        21,393       20,240      1,153      5.4
CN0611100000000   06     111   Ventura County, CA                                2017       424,156      405,104     19,052      4.5
CN0611300000000   06     113   Yolo County, CA                                   2017       106,684      101,244      5,440      5.1
CN0611500000000   06     115   Yuba County, CA                                   2017        28,747       26,612      2,135      7.4
CN0800100000000   08     001   Adams County, CO                                  2017       260,525      252,646      7,879      3.0
CN0800300000000   08     003   Alamosa County, CO                                2017         8,132        7,855        277      3.4
CN0800500000000   08     005   Arapahoe County, CO                               2017       350,170      340,529      9,641      2.8
CN0800700000000   08     007   Archuleta County, CO                              2017         6,611        6,412        199      3.0
CN0800900000000   08     009   Baca County, CO                                   2017         2,119        2,085         34      1.6
CN0801100000000   08     011   Bent County, CO                                   2017         1,923        1,870         53      2.8
CN0801300000000   08     013   Boulder County, CO                                2017       186,420      181,964      4,456      2.4
CN0801400000000   08     014   Broomfield County/city, CO                        2017        38,501       37,505        996      2.6
CN0801500000000   08     015   Chaffee County, CO                                2017         9,295        9,079        216      2.3
CN0801700000000   08     017   Cheyenne County, CO                               2017         1,132        1,112         20      1.8
CN0801900000000   08     019   Clear Creek County, CO                            2017         5,863        5,712        151      2.6
CN0802100000000   08     021   Conejos County, CO                                2017         3,921        3,759        162      4.1
CN0802300000000   08     023   Costilla County, CO                               2017         1,821        1,757         64      3.5
CN0802500000000   08     025   Crowley County, CO                                2017         1,469        1,424         45      3.1
CN0802700000000   08     027   Custer County, CO                                 2017         2,031        1,970         61      3.0
CN0802900000000   08     029   Delta County, CO                                  2017        14,271       13,721        550      3.9
CN0803100000000   08     031   Denver County/city, CO                            2017       398,590      387,741     10,849      2.7
CN0803300000000   08     033   Dolores County, CO                                2017         1,128        1,095         33      2.9
CN0803500000000   08     035   Douglas County, CO                                2017       184,585      180,221      4,364      2.4
CN0803700000000   08     037   Eagle County, CO                                  2017        34,772       33,970        802      2.3
CN0803900000000   08     039   Elbert County, CO                                 2017        14,379       14,033        346      2.4
CN0804100000000   08     041   El Paso County, CO                                2017       325,388      314,855     10,533      3.2
CN0804300000000   08     043   Fremont County, CO                                2017        14,949       14,314        635      4.2
CN0804500000000   08     045   Garfield County, CO                               2017        31,499       30,597        902      2.9
CN0804700000000   08     047   Gilpin County, CO                                 2017         3,597        3,525         72      2.0
CN0804900000000   08     049   Grand County, CO                                  2017         9,532        9,319        213      2.2
CN0805100000000   08     051   Gunnison County, CO                               2017        10,678       10,463        215      2.0
CN0805300000000   08     053   Hinsdale County, CO                               2017           473          462         11      2.3
CN0805500000000   08     055   Huerfano County, CO                               2017         2,550        2,404        146      5.7
CN0805700000000   08     057   Jackson County, CO                                2017           959          942         17      1.8
CN0805900000000   08     059   Jefferson County, CO                              2017       322,789      314,385      8,404      2.6
CN0806100000000   08     061   Kiowa County, CO                                  2017           922          906         16      1.7
CN0806300000000   08     063   Kit Carson County, CO                             2017         4,375        4,301         74      1.7
CN0806500000000   08     065   Lake County, CO                                   2017         4,707        4,607        100      2.1
CN0806700000000   08     067   La Plata County, CO                               2017        31,386       30,626        760      2.4
CN0806900000000   08     069   Larimer County, CO                                2017       194,947      190,257      4,690      2.4
CN0807100000000   08     071   Las Animas County, CO                             2017         6,253        6,004        249      4.0
CN0807300000000   08     073   Lincoln County, CO                                2017         2,376        2,327         49      2.1
CN0807500000000   08     075   Logan County, CO                                  2017        11,091       10,833        258      2.3
CN0807700000000   08     077   Mesa County, CO                                   2017        73,596       70,704      2,892      3.9
CN0807900000000   08     079   Mineral County, CO                                2017           464          455          9      1.9
CN0808100000000   08     081   Moffat County, CO                                 2017         7,319        7,077        242      3.3
CN0808300000000   08     083   Montezuma County, CO                              2017        12,836       12,332        504      3.9
CN0808500000000   08     085   Montrose County, CO                               2017        20,790       20,110        680      3.3
CN0808700000000   08     087   Morgan County, CO                                 2017        15,560       15,186        374      2.4
CN0808900000000   08     089   Otero County, CO                                  2017         8,263        7,924        339      4.1
CN0809100000000   08     091   Ouray County, CO                                  2017         2,259        2,195         64      2.8
CN0809300000000   08     093   Park County, CO                                   2017        10,451       10,206        245      2.3
CN0809500000000   08     095   Phillips County, CO                               2017         2,570        2,529         41      1.6
CN0809700000000   08     097   Pitkin County, CO                                 2017        10,974       10,639        335      3.1
CN0809900000000   08     099   Prowers County, CO                                2017         6,188        6,028        160      2.6
CN0810100000000   08     101   Pueblo County, CO                                 2017        74,672       71,495      3,177      4.3
CN0810300000000   08     103   Rio Blanco County, CO                             2017         2,782        2,674        108      3.9
CN0810500000000   08     105   Rio Grande County, CO                             2017         5,365        5,135        230      4.3
CN0810700000000   08     107   Routt County, CO                                  2017        15,534       15,167        367      2.4
CN0810900000000   08     109   Saguache County, CO                               2017         3,433        3,283        150      4.4
CN0811100000000   08     111   San Juan County, CO                               2017           527          515         12      2.3
CN0811300000000   08     113   San Miguel County, CO                             2017         5,338        5,187        151      2.8
CN0811500000000   08     115   Sedgwick County, CO                               2017         1,189        1,164         25      2.1
CN0811700000000   08     117   Summit County, CO                                 2017        21,813       21,409        404      1.9
CN0811900000000   08     119   Teller County, CO                                 2017        12,230       11,842        388      3.2
CN0812100000000   08     121   Washington County, CO                             2017         3,024        2,966         58      1.9
CN0812300000000   08     123   Weld County, CO                                   2017       157,550      153,366      4,184      2.7
CN0812500000000   08     125   Yuma County, CO                                   2017         5,668        5,578         90      1.6
CN0900100000000   09     001   Fairfield County, CT                              2017       479,458      457,625     21,833      4.6
CN0900300000000   09     003   Hartford County, CT                               2017       477,390      454,205     23,185      4.9
CN0900500000000   09     005   Litchfield County, CT                             2017       104,051       99,522      4,529      4.4
CN0900700000000   09     007   Middlesex County, CT                              2017        92,583       88,817      3,766      4.1
CN0900900000000   09     009   New Haven County, CT                              2017       457,800      434,645     23,155      5.1
CN0901100000000   09     011   New London County, CT                             2017       137,470      131,267      6,203      4.5
CN0901300000000   09     013   Tolland County, CT                                2017        85,802       82,362      3,440      4.0
CN0901500000000   09     015   Windham County, CT                                2017        63,088       59,886      3,202      5.1
CN1000100000000   10     001   Kent County, DE                                   2017        77,446       73,667      3,779      4.9
CN1000300000000   10     003   New Castle County, DE                             2017       295,508      282,545     12,963      4.4
CN1000500000000   10     005   Sussex County, DE                                 2017       103,317       98,716      4,601      4.5
CN1100100000000   11     001   District of Columbia                              2017       401,021      376,716     24,305      6.1
CN1200100000000   12     001   Alachua County, FL                                2017       135,590      130,393      5,197      3.8
CN1200300000000   12     003   Baker County, FL                                  2017        11,668       11,178        490      4.2
CN1200500000000   12     005   Bay County, FL                                    2017        88,359       84,675      3,684      4.2
CN1200700000000   12     007   Bradford County, FL                               2017        11,268       10,855        413      3.7
CN1200900000000   12     009   Brevard County, FL                                2017       269,221      257,525     11,696      4.3
CN1201100000000   12     011   Broward County, FL                                2017     1,023,413      982,614     40,799      4.0
CN1201300000000   12     013   Calhoun County, FL                                2017         4,980        4,736        244      4.9
CN1201500000000   12     015   Charlotte County, FL                              2017        70,121       66,783      3,338      4.8
CN1201700000000   12     017   Citrus County, FL                                 2017        47,927       45,097      2,830      5.9
CN1201900000000   12     019   Clay County, FL                                   2017       104,297      100,222      4,075      3.9
CN1202100000000   12     021   Collier County, FL                                2017       173,522      166,305      7,217      4.2
CN1202300000000   12     023   Columbia County, FL                               2017        29,364       28,076      1,288      4.4
CN1202700000000   12     027   DeSoto County, FL                                 2017        14,067       13,435        632      4.5
CN1202900000000   12     029   Dixie County, FL                                  2017         5,756        5,481        275      4.8
CN1203100000000   12     031   Duval County, FL                                  2017       478,819      458,384     20,435      4.3
CN1203300000000   12     033   Escambia County, FL                               2017       142,287      136,297      5,990      4.2
CN1203500000000   12     035   Flagler County, FL                                2017        46,217       43,985      2,232      4.8
CN1203700000000   12     037   Franklin County, FL                               2017         4,706        4,535        171      3.6
