                               Labor Force Data by County, 2014 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN0215000000000   02     150   Kodiak Island Borough, AK                         2014         6,581        6,208        373      5.7
CN0215800000000   02     158   Kusilvak Census Area, AK                          2014         2,828        2,155        673     23.8
CN0216400000000   02     164   Lake and Peninsula Borough, AK                    2014           644          539        105     16.3
CN0217000000000   02     170   Matanuska-Susitna Borough, AK                     2014        44,887       41,270      3,617      8.1
CN0218000000000   02     180   Nome Census Area, AK                              2014         4,124        3,617        507     12.3
CN0218500000000   02     185   North Slope Borough, AK                           2014         4,350        4,091        259      6.0
CN0218800000000   02     188   Northwest Arctic Borough, AK                      2014         3,006        2,494        512     17.0
CN0219500000000   02     195   Petersburg Borough, AK                            2014         1,583        1,433        150      9.5
CN0219800000000   02     198   Prince of Wales-Hyder Census Area, AK             2014         2,836        2,457        379     13.4
CN0222000000000   02     220   Sitka Borough/city, AK                            2014         4,682        4,443        239      5.1
CN0223000000000   02     230   Skagway Municipality, AK                          2014           805          709         96     11.9
CN0224000000000   02     240   Southeast Fairbanks Census Area, AK               2014         2,921        2,535        386     13.2
CN0226100000000   02     261   Valdez-Cordova Census Area, AK                    2014         4,884        4,413        471      9.6
CN0227500000000   02     275   Wrangell Borough/city, AK                         2014         1,061          972         89      8.4
CN0228200000000   02     282   Yakutat Borough/city, AK                          2014           273          246         27      9.9
CN0229000000000   02     290   Yukon-Koyukuk Census Area, AK                     2014         2,585        2,095        490     19.0
CN0400100000000   04     001   Apache County, AZ                                 2014        21,213       17,890      3,323     15.7
CN0400300000000   04     003   Cochise County, AZ                                2014        50,969       46,682      4,287      8.4
CN0400500000000   04     005   Coconino County, AZ                               2014        72,238       67,117      5,121      7.1
CN0400700000000   04     007   Gila County, AZ                                   2014        21,413       19,635      1,778      8.3
CN0400900000000   04     009   Graham County, AZ                                 2014        14,442       13,369      1,073      7.4
CN0401100000000   04     011   Greenlee County, AZ                               2014         4,720        4,414        306      6.5
CN0401200000000   04     012   La Paz County, AZ                                 2014         7,954        7,351        603      7.6
CN0401300000000   04     013   Maricopa County, AZ                               2014     1,961,997    1,848,119    113,878      5.8
CN0401500000000   04     015   Mohave County, AZ                                 2014        78,362       71,531      6,831      8.7
CN0401700000000   04     017   Navajo County, AZ                                 2014        41,688       37,075      4,613     11.1
CN0401900000000   04     019   Pima County, AZ                                   2014       463,126      435,183     27,943      6.0
CN0402100000000   04     021   Pinal County, AZ                                  2014       153,748      142,996     10,752      7.0
CN0402300000000   04     023   Santa Cruz County, AZ                             2014        20,297       17,674      2,623     12.9
CN0402500000000   04     025   Yavapai County, AZ                                2014        94,311       88,321      5,990      6.4
CN0402700000000   04     027   Yuma County, AZ                                   2014        93,407       72,025     21,382     22.9
CN0500100000000   05     001   Arkansas County, AR                               2014         9,462        8,954        508      5.4
CN0500300000000   05     003   Ashley County, AR                                 2014         8,666        7,882        784      9.0
CN0500500000000   05     005   Baxter County, AR                                 2014        15,969       14,902      1,067      6.7
CN0500700000000   05     007   Benton County, AR                                 2014       115,298      109,992      5,306      4.6
CN0500900000000   05     009   Boone County, AR                                  2014        15,646       14,709        937      6.0
CN0501100000000   05     011   Bradley County, AR                                2014         4,316        3,968        348      8.1
CN0501300000000   05     013   Calhoun County, AR                                2014         2,378        2,222        156      6.6
CN0501500000000   05     015   Carroll County, AR                                2014        12,530       11,881        649      5.2
CN0501700000000   05     017   Chicot County, AR                                 2014         3,848        3,445        403     10.5
CN0501900000000   05     019   Clark County, AR                                  2014         9,668        9,009        659      6.8
CN0502100000000   05     021   Clay County, AR                                   2014         6,405        5,904        501      7.8
CN0502300000000   05     023   Cleburne County, AR                               2014         9,743        8,937        806      8.3
CN0502500000000   05     025   Cleveland County, AR                              2014         3,452        3,217        235      6.8
CN0502700000000   05     027   Columbia County, AR                               2014         9,549        8,867        682      7.1
CN0502900000000   05     029   Conway County, AR                                 2014         8,594        7,980        614      7.1
CN0503100000000   05     031   Craighead County, AR                              2014        49,424       46,737      2,687      5.4
CN0503300000000   05     033   Crawford County, AR                               2014        26,773       25,172      1,601      6.0
CN0503500000000   05     035   Crittenden County, AR                             2014        21,410       19,831      1,579      7.4
CN0503700000000   05     037   Cross County, AR                                  2014         8,083        7,569        514      6.4
CN0503900000000   05     039   Dallas County, AR                                 2014         2,978        2,710        268      9.0
CN0504100000000   05     041   Desha County, AR                                  2014         5,555        5,108        447      8.0
CN0504300000000   05     043   Drew County, AR                                   2014         8,114        7,442        672      8.3
CN0504500000000   05     045   Faulkner County, AR                               2014        58,977       55,707      3,270      5.5
CN0504700000000   05     047   Franklin County, AR                               2014         7,280        6,867        413      5.7
CN0504900000000   05     049   Fulton County, AR                                 2014         4,780        4,503        277      5.8
CN0505100000000   05     051   Garland County, AR                                2014        40,297       37,747      2,550      6.3
CN0505300000000   05     053   Grant County, AR                                  2014         8,213        7,765        448      5.5
CN0505500000000   05     055   Greene County, AR                                 2014        19,608       18,368      1,240      6.3
CN0505700000000   05     057   Hempstead County, AR                              2014         9,970        9,378        592      5.9
CN0505900000000   05     059   Hot Spring County, AR                             2014        14,001       13,194        807      5.8
CN0506100000000   05     061   Howard County, AR                                 2014         6,200        5,841        359      5.8
CN0506300000000   05     063   Independence County, AR                           2014        15,461       14,258      1,203      7.8
CN0506500000000   05     065   Izard County, AR                                  2014         4,910        4,541        369      7.5
CN0506700000000   05     067   Jackson County, AR                                2014         6,182        5,612        570      9.2
CN0506900000000   05     069   Jefferson County, AR                              2014        29,473       26,898      2,575      8.7
CN0507100000000   05     071   Johnson County, AR                                2014        10,291        9,618        673      6.5
CN0507300000000   05     073   Lafayette County, AR                              2014         2,689        2,482        207      7.7
CN0507500000000   05     075   Lawrence County, AR                               2014         7,071        6,559        512      7.2
CN0507700000000   05     077   Lee County, AR                                    2014         3,248        3,003        245      7.5
CN0507900000000   05     079   Lincoln County, AR                                2014         4,210        3,912        298      7.1
CN0508100000000   05     081   Little River County, AR                           2014         5,539        5,176        363      6.6
CN0508300000000   05     083   Logan County, AR                                  2014         9,072        8,530        542      6.0
CN0508500000000   05     085   Lonoke County, AR                                 2014        32,708       31,042      1,666      5.1
CN0508700000000   05     087   Madison County, AR                                2014         6,960        6,624        336      4.8
CN0508900000000   05     089   Marion County, AR                                 2014         6,527        6,117        410      6.3
CN0509100000000   05     091   Miller County, AR                                 2014        19,352       18,227      1,125      5.8
CN0509300000000   05     093   Mississippi County, AR                            2014        19,053       17,298      1,755      9.2
CN0509500000000   05     095   Monroe County, AR                                 2014         3,090        2,882        208      6.7
CN0509700000000   05     097   Montgomery County, AR                             2014         3,372        3,105        267      7.9
CN0509900000000   05     099   Nevada County, AR                                 2014         3,700        3,477        223      6.0
CN0510100000000   05     101   Newton County, AR                                 2014         3,358        3,163        195      5.8
CN0510300000000   05     103   Ouachita County, AR                               2014        10,005        9,211        794      7.9
CN0510500000000   05     105   Perry County, AR                                  2014         4,227        3,901        326      7.7
CN0510700000000   05     107   Phillips County, AR                               2014         7,220        6,527        693      9.6
CN0510900000000   05     109   Pike County, AR                                   2014         4,239        3,931        308      7.3
CN0511100000000   05     111   Poinsett County, AR                               2014        10,093        9,394        699      6.9
CN0511300000000   05     113   Polk County, AR                                   2014         8,472        7,944        528      6.2
CN0511500000000   05     115   Pope County, AR                                   2014        29,663       27,812      1,851      6.2
CN0511700000000   05     117   Prairie County, AR                                2014         3,808        3,588        220      5.8
CN0511900000000   05     119   Pulaski County, AR                                2014       184,355      174,206     10,149      5.5
CN0512100000000   05     121   Randolph County, AR                               2014         6,540        6,023        517      7.9
CN0512300000000   05     123   St. Francis County, AR                            2014         8,971        8,191        780      8.7
CN0512500000000   05     125   Saline County, AR                                 2014        54,549       51,914      2,635      4.8
CN0512700000000   05     127   Scott County, AR                                  2014         4,572        4,344        228      5.0
CN0512900000000   05     129   Searcy County, AR                                 2014         2,991        2,801        190      6.4
CN0513100000000   05     131   Sebastian County, AR                              2014        57,122       53,880      3,242      5.7
CN0513300000000   05     133   Sevier County, AR                                 2014         5,840        5,436        404      6.9
CN0513500000000   05     135   Sharp County, AR                                  2014         5,959        5,455        504      8.5
CN0513700000000   05     137   Stone County, AR                                  2014         4,696        4,338        358      7.6
CN0513900000000   05     139   Union County, AR                                  2014        16,614       15,389      1,225      7.4
CN0514100000000   05     141   Van Buren County, AR                              2014         6,449        5,928        521      8.1
CN0514300000000   05     143   Washington County, AR                             2014       110,041      105,238      4,803      4.4
CN0514500000000   05     145   White County, AR                                  2014        34,427       32,007      2,420      7.0
CN0514700000000   05     147   Woodruff County, AR                               2014         3,163        2,923        240      7.6
CN0514900000000   05     149   Yell County, AR                                   2014         9,048        8,540        508      5.6
CN0600100000000   06     001   Alameda County, CA                                2014       808,094      761,108     46,986      5.8
CN0600300000000   06     003   Alpine County, CA                                 2014           510          468         42      8.2
CN0600500000000   06     005   Amador County, CA                                 2014        14,348       13,157      1,191      8.3
CN0600700000000   06     007   Butte County, CA                                  2014       101,244       92,493      8,751      8.6
CN0600900000000   06     009   Calaveras County, CA                              2014        20,243       18,625      1,618      8.0
CN0601100000000   06     011   Colusa County, CA                                 2014        11,085        9,159      1,926     17.4
CN0601300000000   06     013   Contra Costa County, CA                           2014       539,630      506,344     33,286      6.2
CN0601500000000   06     015   Del Norte County, CA                              2014         9,932        8,932      1,000     10.1
CN0601700000000   06     017   El Dorado County, CA                              2014        87,908       81,778      6,130      7.0
CN0601900000000   06     019   Fresno County, CA                                 2014       438,262      387,533     50,729     11.6
CN0602100000000   06     021   Glenn County, CA                                  2014        12,803       11,439      1,364     10.7
CN0602300000000   06     023   Humboldt County, CA                               2014        62,360       58,211      4,149      6.7
CN0602500000000   06     025   Imperial County, CA                               2014        78,264       59,459     18,805     24.0
CN0602700000000   06     027   Inyo County, CA                                   2014         9,212        8,584        628      6.8
CN0602900000000   06     029   Kern County, CA                                   2014       392,530      351,686     40,844     10.4
CN0603100000000   06     031   Kings County, CA                                  2014        57,441       50,599      6,842     11.9
CN0603300000000   06     033   Lake County, CA                                   2014        29,283       26,665      2,618      8.9
CN0603500000000   06     035   Lassen County, CA                                 2014        10,817        9,833        984      9.1
CN0603700000000   06     037   Los Angeles County, CA                            2014     4,992,593    4,580,294    412,299      8.3
CN0603900000000   06     039   Madera County, CA                                 2014        61,807       54,885      6,922     11.2
CN0604100000000   06     041   Marin County, CA                                  2014       138,798      132,877      5,921      4.3
CN0604300000000   06     043   Mariposa County, CA                               2014         8,091        7,381        710      8.8
CN0604500000000   06     045   Mendocino County, CA                              2014        40,384       37,559      2,825      7.0
CN0604700000000   06     047   Merced County, CA                                 2014       114,317       99,655     14,662     12.8
CN0604900000000   06     049   Modoc County, CA                                  2014         3,366        3,021        345     10.2
CN0605100000000   06     051   Mono County, CA                                   2014         8,241        7,660        581      7.1
CN0605300000000   06     053   Monterey County, CA                               2014       217,706      198,037     19,669      9.0
CN0605500000000   06     055   Napa County, CA                                   2014        73,419       69,255      4,164      5.7
CN0605700000000   06     057   Nevada County, CA                                 2014        47,849       44,716      3,133      6.5
CN0605900000000   06     059   Orange County, CA                                 2014     1,568,990    1,482,935     86,055      5.5
CN0606100000000   06     061   Placer County, CA                                 2014       175,478      164,489     10,989      6.3
CN0606300000000   06     063   Plumas County, CA                                 2014         8,099        7,165        934     11.5
CN0606500000000   06     065   Riverside County, CA                              2014     1,011,115      928,255     82,860      8.2
CN0606700000000   06     067   Sacramento County, CA                             2014       679,084      629,509     49,575      7.3
CN0606900000000   06     069   San Benito County, CA                             2014        29,172       26,452      2,720      9.3
CN0607100000000   06     071   San Bernardino County, CA                         2014       905,417      832,966     72,451      8.0
CN0607300000000   06     073   San Diego County, CA                              2014     1,540,711    1,441,734     98,977      6.4
CN0607500000000   06     075   San Francisco County/city, CA                     2014       528,606      505,504     23,102      4.4
CN0607700000000   06     077   San Joaquin County, CA                            2014       312,045      279,182     32,863     10.5
CN0607900000000   06     079   San Luis Obispo County, CA                        2014       140,238      132,419      7,819      5.6
CN0608100000000   06     081   San Mateo County, CA                              2014       426,911      408,922     17,989      4.2
CN0608300000000   06     083   Santa Barbara County, CA                          2014       217,803      204,497     13,306      6.1
CN0608500000000   06     085   Santa Clara County, CA                            2014       989,909      938,914     50,995      5.2
CN0608700000000   06     087   Santa Cruz County, CA                             2014       142,308      129,860     12,448      8.7
CN0608900000000   06     089   Shasta County, CA                                 2014        74,869       67,672      7,197      9.6
CN0609100000000   06     091   Sierra County, CA                                 2014         1,412        1,270        142     10.1
CN0609300000000   06     093   Siskiyou County, CA                               2014        18,004       16,009      1,995     11.1
CN0609500000000   06     095   Solano County, CA                                 2014       202,785      187,536     15,249      7.5
CN0609700000000   06     097   Sonoma County, CA                                 2014       256,135      241,776     14,359      5.6
CN0609900000000   06     099   Stanislaus County, CA                             2014       240,588      213,722     26,866     11.2
CN0610100000000   06     101   Sutter County, CA                                 2014        44,288       38,691      5,597     12.6
CN0610300000000   06     103   Tehama County, CA                                 2014        25,084       22,673      2,411      9.6
CN0610500000000   06     105   Trinity County, CA                                2014         5,170        4,682        488      9.4
CN0610700000000   06     107   Tulare County, CA                                 2014       198,164      172,149     26,015     13.1
CN0610900000000   06     109   Tuolumne County, CA                               2014        21,576       19,710      1,866      8.6
CN0611100000000   06     111   Ventura County, CA                                2014       430,087      401,521     28,566      6.6
CN0611300000000   06     113   Yolo County, CA                                   2014       102,234       94,543      7,691      7.5
CN0611500000000   06     115   Yuba County, CA                                   2014        27,896       24,771      3,125     11.2
CN0800100000000   08     001   Adams County, CO                                  2014       245,118      231,093     14,025      5.7
CN0800300000000   08     003   Alamosa County, CO                                2014         7,515        6,974        541      7.2
CN0800500000000   08     005   Arapahoe County, CO                               2014       331,367      315,109     16,258      4.9
CN0800700000000   08     007   Archuleta County, CO                              2014         5,727        5,384        343      6.0
CN0800900000000   08     009   Baca County, CO                                   2014         1,926        1,873         53      2.8
CN0801100000000   08     011   Bent County, CO                                   2014         1,652        1,565         87      5.3
CN0801300000000   08     013   Boulder County, CO                                2014       176,233      169,031      7,202      4.1
CN0801400000000   08     014   Broomfield County/city, CO                        2014        34,187       32,743      1,444      4.2
CN0801500000000   08     015   Chaffee County, CO                                2014         8,387        8,021        366      4.4
CN0801700000000   08     017   Cheyenne County, CO                               2014           972          944         28      2.9
CN0801900000000   08     019   Clear Creek County, CO                            2014         5,519        5,263        256      4.6
CN0802100000000   08     021   Conejos County, CO                                2014         3,610        3,329        281      7.8
CN0802300000000   08     023   Costilla County, CO                               2014         1,610        1,464        146      9.1
CN0802500000000   08     025   Crowley County, CO                                2014         1,315        1,238         77      5.9
CN0802700000000   08     027   Custer County, CO                                 2014         1,979        1,888         91      4.6
CN0802900000000   08     029   Delta County, CO                                  2014        13,601       12,644        957      7.0
CN0803100000000   08     031   Denver County/city, CO                            2014       368,895      351,178     17,717      4.8
CN0803300000000   08     033   Dolores County, CO                                2014         1,329        1,277         52      3.9
CN0803500000000   08     035   Douglas County, CO                                2014       169,258      162,473      6,785      4.0
CN0803700000000   08     037   Eagle County, CO                                  2014        32,403       31,051      1,352      4.2
CN0803900000000   08     039   Elbert County, CO                                 2014        12,963       12,410        553      4.3
CN0804100000000   08     041   El Paso County, CO                                2014       306,746      288,358     18,388      6.0
CN0804300000000   08     043   Fremont County, CO                                2014        14,535       13,342      1,193      8.2
CN0804500000000   08     045   Garfield County, CO                               2014        31,180       29,540      1,640      5.3
CN0804700000000   08     047   Gilpin County, CO                                 2014         3,451        3,300        151      4.4
CN0804900000000   08     049   Grand County, CO                                  2014         8,933        8,574        359      4.0
CN0805100000000   08     051   Gunnison County, CO                               2014         9,677        9,286        391      4.0
CN0805300000000   08     053   Hinsdale County, CO                               2014           434          418         16      3.7
CN0805500000000   08     055   Huerfano County, CO                               2014         2,412        2,171        241     10.0
CN0805700000000   08     057   Jackson County, CO                                2014           835          805         30      3.6
CN0805900000000   08     059   Jefferson County, CO                              2014       307,711      293,718     13,993      4.5
CN0806100000000   08     061   Kiowa County, CO                                  2014           752          727         25      3.3
CN0806300000000   08     063   Kit Carson County, CO                             2014         4,313        4,182        131      3.0
CN0806500000000   08     065   Lake County, CO                                   2014         4,507        4,298        209      4.6
CN0806700000000   08     067   La Plata County, CO                               2014        29,925       28,665      1,260      4.2
CN0806900000000   08     069   Larimer County, CO                                2014       177,138      169,598      7,540      4.3
CN0807100000000   08     071   Las Animas County, CO                             2014         6,427        5,943        484      7.5
CN0807300000000   08     073   Lincoln County, CO                                2014         2,135        2,048         87      4.1
CN0807500000000   08     075   Logan County, CO                                  2014        10,999       10,582        417      3.8
CN0807700000000   08     077   Mesa County, CO                                   2014        73,237       68,674      4,563      6.2
CN0807900000000   08     079   Mineral County, CO                                2014           424          403         21      5.0
CN0808100000000   08     081   Moffat County, CO                                 2014         7,309        6,888        421      5.8
CN0808300000000   08     083   Montezuma County, CO                              2014        12,660       11,889        771      6.1
CN0808500000000   08     085   Montrose County, CO                               2014        19,274       17,967      1,307      6.8
CN0808700000000   08     087   Morgan County, CO                                 2014        14,811       14,131        680      4.6
CN0808900000000   08     089   Otero County, CO                                  2014         7,971        7,363        608      7.6
CN0809100000000   08     091   Ouray County, CO                                  2014         2,134        2,011        123      5.8
CN0809300000000   08     093   Park County, CO                                   2014         9,358        8,928        430      4.6
CN0809500000000   08     095   Phillips County, CO                               2014         2,253        2,179         74      3.3
CN0809700000000   08     097   Pitkin County, CO                                 2014        11,028       10,491        537      4.9
CN0809900000000   08     099   Prowers County, CO                                2014         5,729        5,460        269      4.7
CN0810100000000   08     101   Pueblo County, CO                                 2014        72,326       67,044      5,282      7.3
CN0810300000000   08     103   Rio Blanco County, CO                             2014         2,941        2,766        175      6.0
CN0810500000000   08     105   Rio Grande County, CO                             2014         4,821        4,378        443      9.2
CN0810700000000   08     107   Routt County, CO                                  2014        14,388       13,789        599      4.2
CN0810900000000   08     109   Saguache County, CO                               2014         3,005        2,743        262      8.7
CN0811100000000   08     111   San Juan County, CO                               2014           475          450         25      5.3
CN0811300000000   08     113   San Miguel County, CO                             2014         4,923        4,689        234      4.8
CN0811500000000   08     115   Sedgwick County, CO                               2014         1,086        1,036         50      4.6
CN0811700000000   08     117   Summit County, CO                                 2014        20,084       19,408        676      3.4
CN0811900000000   08     119   Teller County, CO                                 2014        11,585       10,907        678      5.9
CN0812100000000   08     121   Washington County, CO                             2014         2,647        2,563         84      3.2
CN0812300000000   08     123   Weld County, CO                                   2014       145,429      138,946      6,483      4.5
CN0812500000000   08     125   Yuma County, CO                                   2014         4,959        4,795        164      3.3
CN0900100000000   09     001   Fairfield County, CT                              2014       476,091      446,662     29,429      6.2
CN0900300000000   09     003   Hartford County, CT                               2014       473,625      441,610     32,015      6.8
CN0900500000000   09     005   Litchfield County, CT                             2014       105,536       99,183      6,353      6.0
CN0900700000000   09     007   Middlesex County, CT                              2014        92,216       86,947      5,269      5.7
CN0900900000000   09     009   New Haven County, CT                              2014       455,768      422,804     32,964      7.2
CN0901100000000   09     011   New London County, CT                             2014       136,675      127,382      9,293      6.8
CN0901300000000   09     013   Tolland County, CT                                2014        84,754       79,822      4,932      5.8
CN0901500000000   09     015   Windham County, CT                                2014        62,763       58,154      4,609      7.3
CN1000100000000   10     001   Kent County, DE                                   2014        75,025       70,212      4,813      6.4
CN1000300000000   10     003   New Castle County, DE                             2014       282,578      266,987     15,591      5.5
CN1000500000000   10     005   Sussex County, DE                                 2014        94,584       89,126      5,458      5.8
CN1100100000000   11     001   District of Columbia                              2014       379,123      349,686     29,437      7.8
CN1200100000000   12     001   Alachua County, FL                                2014       129,427      122,675      6,752      5.2
CN1200300000000   12     003   Baker County, FL                                  2014        11,197       10,480        717      6.4
CN1200500000000   12     005   Bay County, FL                                    2014        87,477       81,927      5,550      6.3
CN1200700000000   12     007   Bradford County, FL                               2014        10,742       10,136        606      5.6
CN1200900000000   12     009   Brevard County, FL                                2014       257,669      239,673     17,996      7.0
CN1201100000000   12     011   Broward County, FL                                2014       986,355      927,797     58,558      5.9
CN1201300000000   12     013   Calhoun County, FL                                2014         4,941        4,598        343      6.9
CN1201500000000   12     015   Charlotte County, FL                              2014        66,825       62,231      4,594      6.9
CN1201700000000   12     017   Citrus County, FL                                 2014        48,185       44,063      4,122      8.6
CN1201900000000   12     019   Clay County, FL                                   2014        97,719       92,097      5,622      5.8
CN1202100000000   12     021   Collier County, FL                                2014       159,908      150,359      9,549      6.0
CN1202300000000   12     023   Columbia County, FL                               2014        28,333       26,450      1,883      6.6
CN1202700000000   12     027   DeSoto County, FL                                 2014        13,158       12,216        942      7.2
CN1202900000000   12     029   Dixie County, FL                                  2014         5,550        5,139        411      7.4
CN1203100000000   12     031   Duval County, FL                                  2014       459,550      428,626     30,924      6.7
CN1203300000000   12     033   Escambia County, FL                               2014       139,177      130,243      8,934      6.4
CN1203500000000   12     035   Flagler County, FL                                2014        43,180       40,007      3,173      7.3
