                               Labor Force Data by County, 2002 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN0402300000000   04     023   Santa Cruz County, AZ                             2002        15,323       13,769      1,554     10.1
CN0402500000000   04     025   Yavapai County, AZ                                2002        83,013       78,534      4,479      5.4
CN0402700000000   04     027   Yuma County, AZ                                   2002        69,161       57,405     11,756     17.0
CN0500100000000   05     001   Arkansas County, AR                               2002        10,493        9,841        652      6.2
CN0500300000000   05     003   Ashley County, AR                                 2002        10,205        9,404        801      7.8
CN0500500000000   05     005   Baxter County, AR                                 2002        16,160       15,122      1,038      6.4
CN0500700000000   05     007   Benton County, AR                                 2002        84,828       82,090      2,738      3.2
CN0500900000000   05     009   Boone County, AR                                  2002        16,131       15,219        912      5.7
CN0501100000000   05     011   Bradley County, AR                                2002         5,440        5,032        408      7.5
CN0501300000000   05     013   Calhoun County, AR                                2002         2,574        2,408        166      6.4
CN0501500000000   05     015   Carroll County, AR                                2002        13,332       12,743        589      4.4
CN0501700000000   05     017   Chicot County, AR                                 2002         5,307        4,781        526      9.9
CN0501900000000   05     019   Clark County, AR                                  2002        11,247       10,564        683      6.1
CN0502100000000   05     021   Clay County, AR                                   2002         7,747        7,165        582      7.5
CN0502300000000   05     023   Cleburne County, AR                               2002        10,927       10,391        536      4.9
CN0502500000000   05     025   Cleveland County, AR                              2002         3,907        3,673        234      6.0
CN0502700000000   05     027   Columbia County, AR                               2002        11,031       10,366        665      6.0
CN0502900000000   05     029   Conway County, AR                                 2002         9,659        9,101        558      5.8
CN0503100000000   05     031   Craighead County, AR                              2002        42,559       40,310      2,249      5.3
CN0503300000000   05     033   Crawford County, AR                               2002        25,196       23,990      1,206      4.8
CN0503500000000   05     035   Crittenden County, AR                             2002        21,434       20,147      1,287      6.0
CN0503700000000   05     037   Cross County, AR                                  2002         8,601        8,066        535      6.2
CN0503900000000   05     039   Dallas County, AR                                 2002         3,822        3,510        312      8.2
CN0504100000000   05     041   Desha County, AR                                  2002         6,293        5,734        559      8.9
CN0504300000000   05     043   Drew County, AR                                   2002         8,491        7,812        679      8.0
CN0504500000000   05     045   Faulkner County, AR                               2002        46,674       44,285      2,389      5.1
CN0504700000000   05     047   Franklin County, AR                               2002         8,073        7,680        393      4.9
CN0504900000000   05     049   Fulton County, AR                                 2002         4,851        4,512        339      7.0
CN0505100000000   05     051   Garland County, AR                                2002        38,420       36,162      2,258      5.9
CN0505300000000   05     053   Grant County, AR                                  2002         8,081        7,650        431      5.3
CN0505500000000   05     055   Greene County, AR                                 2002        17,120       15,959      1,161      6.8
CN0505700000000   05     057   Hempstead County, AR                              2002        11,188       10,666        522      4.7
CN0505900000000   05     059   Hot Spring County, AR                             2002        14,127       13,211        916      6.5
CN0506100000000   05     061   Howard County, AR                                 2002         6,559        6,199        360      5.5
CN0506300000000   05     063   Independence County, AR                           2002        16,904       15,933        971      5.7
CN0506500000000   05     065   Izard County, AR                                  2002         5,190        4,810        380      7.3
CN0506700000000   05     067   Jackson County, AR                                2002         7,760        7,152        608      7.8
CN0506900000000   05     069   Jefferson County, AR                              2002        35,641       32,868      2,773      7.8
CN0507100000000   05     071   Johnson County, AR                                2002        10,480        9,953        527      5.0
CN0507300000000   05     073   Lafayette County, AR                              2002         3,456        3,279        177      5.1
CN0507500000000   05     075   Lawrence County, AR                               2002         7,868        7,314        554      7.0
CN0507700000000   05     077   Lee County, AR                                    2002         3,728        3,384        344      9.2
CN0507900000000   05     079   Lincoln County, AR                                2002         5,034        4,652        382      7.6
CN0508100000000   05     081   Little River County, AR                           2002         6,506        6,219        287      4.4
CN0508300000000   05     083   Logan County, AR                                  2002         9,843        9,291        552      5.6
CN0508500000000   05     085   Lonoke County, AR                                 2002        26,979       25,789      1,190      4.4
CN0508700000000   05     087   Madison County, AR                                2002         7,173        6,917        256      3.6
CN0508900000000   05     089   Marion County, AR                                 2002         6,486        6,073        413      6.4
CN0509100000000   05     091   Miller County, AR                                 2002        18,300       17,421        879      4.8
CN0509300000000   05     093   Mississippi County, AR                            2002        21,588       19,029      2,559     11.9
CN0509500000000   05     095   Monroe County, AR                                 2002         4,018        3,725        293      7.3
CN0509700000000   05     097   Montgomery County, AR                             2002         4,142        3,912        230      5.6
CN0509900000000   05     099   Nevada County, AR                                 2002         4,580        4,351        229      5.0
CN0510100000000   05     101   Newton County, AR                                 2002         3,606        3,403        203      5.6
CN0510300000000   05     103   Ouachita County, AR                               2002        12,261       11,409        852      6.9
CN0510500000000   05     105   Perry County, AR                                  2002         4,802        4,512        290      6.0
CN0510700000000   05     107   Phillips County, AR                               2002         9,342        8,554        788      8.4
CN0510900000000   05     109   Pike County, AR                                   2002         5,180        4,892        288      5.6
CN0511100000000   05     111   Poinsett County, AR                               2002        11,294       10,451        843      7.5
CN0511300000000   05     113   Polk County, AR                                   2002         8,824        8,046        778      8.8
CN0511500000000   05     115   Pope County, AR                                   2002        26,668       25,272      1,396      5.2
CN0511700000000   05     117   Prairie County, AR                                2002         4,473        4,242        231      5.2
CN0511900000000   05     119   Pulaski County, AR                                2002       182,112      173,090      9,022      5.0
CN0512100000000   05     121   Randolph County, AR                               2002         8,285        7,662        623      7.5
CN0512300000000   05     123   St. Francis County, AR                            2002        10,847        9,967        880      8.1
CN0512500000000   05     125   Saline County, AR                                 2002        43,054       41,176      1,878      4.4
CN0512700000000   05     127   Scott County, AR                                  2002         4,866        4,649        217      4.5
CN0512900000000   05     129   Searcy County, AR                                 2002         3,329        3,166        163      4.9
CN0513100000000   05     131   Sebastian County, AR                              2002        56,372       53,857      2,515      4.5
CN0513300000000   05     133   Sevier County, AR                                 2002         7,364        7,042        322      4.4
CN0513500000000   05     135   Sharp County, AR                                  2002         6,418        5,931        487      7.6
CN0513700000000   05     137   Stone County, AR                                  2002         4,501        4,205        296      6.6
CN0513900000000   05     139   Union County, AR                                  2002        21,334       20,122      1,212      5.7
CN0514100000000   05     141   Van Buren County, AR                              2002         6,887        6,432        455      6.6
CN0514300000000   05     143   Washington County, AR                             2002        88,671       85,687      2,984      3.4
CN0514500000000   05     145   White County, AR                                  2002        30,572       28,732      1,840      6.0
CN0514700000000   05     147   Woodruff County, AR                               2002         3,991        3,709        282      7.1
CN0514900000000   05     149   Yell County, AR                                   2002         9,799        9,353        446      4.6
CN0600100000000   06     001   Alameda County, CA                                2002       771,442      720,116     51,326      6.7
CN0600300000000   06     003   Alpine County, CA                                 2002           562          520         42      7.5
CN0600500000000   06     005   Amador County, CA                                 2002        16,514       15,569        945      5.7
CN0600700000000   06     007   Butte County, CA                                  2002        97,097       89,968      7,129      7.3
CN0600900000000   06     009   Calaveras County, CA                              2002        19,681       18,411      1,270      6.5
CN0601100000000   06     011   Colusa County, CA                                 2002         9,396        8,104      1,292     13.8
CN0601300000000   06     013   Contra Costa County, CA                           2002       510,937      481,984     28,953      5.7
CN0601500000000   06     015   Del Norte County, CA                              2002        10,217        9,332        885      8.7
CN0601700000000   06     017   El Dorado County, CA                              2002        86,166       81,692      4,474      5.2
CN0601900000000   06     019   Fresno County, CA                                 2002       401,121      355,193     45,928     11.4
CN0602100000000   06     021   Glenn County, CA                                  2002        11,216       10,145      1,071      9.5
CN0602300000000   06     023   Humboldt County, CA                               2002        60,748       56,697      4,051      6.7
CN0602500000000   06     025   Imperial County, CA                               2002        57,222       48,710      8,512     14.9
CN0602700000000   06     027   Inyo County, CA                                   2002         9,205        8,711        494      5.4
CN0602900000000   06     029   Kern County, CA                                   2002       305,334      275,644     29,690      9.7
CN0603100000000   06     031   Kings County, CA                                  2002        51,695       45,685      6,010     11.6
CN0603300000000   06     033   Lake County, CA                                   2002        25,694       23,571      2,123      8.3
CN0603500000000   06     035   Lassen County, CA                                 2002        12,193       11,259        934      7.7
CN0603700000000   06     037   Los Angeles County, CA                            2002     4,751,584    4,430,944    320,640      6.7
CN0603900000000   06     039   Madera County, CA                                 2002        55,534       49,681      5,853     10.5
CN0604100000000   06     041   Marin County, CA                                  2002       134,540      128,032      6,508      4.8
CN0604300000000   06     043   Mariposa County, CA                               2002         8,717        8,159        558      6.4
CN0604500000000   06     045   Mendocino County, CA                              2002        45,730       42,707      3,023      6.6
CN0604700000000   06     047   Merced County, CA                                 2002        95,700       85,269     10,431     10.9
CN0604900000000   06     049   Modoc County, CA                                  2002         4,094        3,775        319      7.8
CN0605100000000   06     051   Mono County, CA                                   2002         7,876        7,476        400      5.1
CN0605300000000   06     053   Monterey County, CA                               2002       207,756      189,317     18,439      8.9
CN0605500000000   06     055   Napa County, CA                                   2002        71,138       67,927      3,211      4.5
CN0605700000000   06     057   Nevada County, CA                                 2002        48,351       45,812      2,539      5.3
CN0605900000000   06     059   Orange County, CA                                 2002     1,524,786    1,449,509     75,277      4.9
CN0606100000000   06     061   Placer County, CA                                 2002       146,214      139,052      7,162      4.9
CN0606300000000   06     063   Plumas County, CA                                 2002        10,203        9,352        851      8.3
CN0606500000000   06     065   Riverside County, CA                              2002       746,343      698,489     47,854      6.4
CN0606700000000   06     067   Sacramento County, CA                             2002       642,116      606,097     36,019      5.6
CN0606900000000   06     069   San Benito County, CA                             2002        26,270       23,954      2,316      8.8
CN0607100000000   06     071   San Bernardino County, CA                         2002       786,783      739,621     47,162      6.0
CN0607300000000   06     073   San Diego County, CA                              2002     1,442,866    1,369,228     73,638      5.1
CN0607500000000   06     075   San Francisco County/city, CA                     2002       448,114      417,259     30,855      6.9
CN0607700000000   06     077   San Joaquin County, CA                            2002       274,127      250,023     24,104      8.8
CN0607900000000   06     079   San Luis Obispo County, CA                        2002       128,360      122,426      5,934      4.6
CN0608100000000   06     081   San Mateo County, CA                              2002       377,758      356,509     21,249      5.6
CN0608300000000   06     083   Santa Barbara County, CA                          2002       205,148      194,615     10,533      5.1
CN0608500000000   06     085   Santa Clara County, CA                            2002       886,631      813,016     73,615      8.3
CN0608700000000   06     087   Santa Cruz County, CA                             2002       147,450      136,639     10,811      7.3
CN0608900000000   06     089   Shasta County, CA                                 2002        81,260       75,490      5,770      7.1
CN0609100000000   06     091   Sierra County, CA                                 2002         1,641        1,500        141      8.6
CN0609300000000   06     093   Siskiyou County, CA                               2002        18,990       17,304      1,686      8.9
CN0609500000000   06     095   Solano County, CA                                 2002       202,180      190,547     11,633      5.8
CN0609700000000   06     097   Sonoma County, CA                                 2002       256,699      243,765     12,934      5.0
CN0609900000000   06     099   Stanislaus County, CA                             2002       219,057      198,034     21,023      9.6
CN0610100000000   06     101   Sutter County, CA                                 2002        39,035       34,763      4,272     10.9
CN0610300000000   06     103   Tehama County, CA                                 2002        25,491       23,671      1,820      7.1
CN0610500000000   06     105   Trinity County, CA                                2002         5,389        4,848        541     10.0
CN0610700000000   06     107   Tulare County, CA                                 2002       180,460      159,037     21,423     11.9
CN0610900000000   06     109   Tuolumne County, CA                               2002        24,751       23,121      1,630      6.6
CN0611100000000   06     111   Ventura County, CA                                2002       406,073      382,801     23,272      5.7
CN0611300000000   06     113   Yolo County, CA                                   2002        90,459       85,056      5,403      6.0
CN0611500000000   06     115   Yuba County, CA                                   2002        24,987       22,550      2,437      9.8
CN0800100000000   08     001   Adams County, CO                                  2002       193,149      181,364     11,785      6.1
CN0800300000000   08     003   Alamosa County, CO                                2002         8,211        7,810        401      4.9
CN0800500000000   08     005   Arapahoe County, CO                               2002       285,222      269,132     16,090      5.6
CN0800700000000   08     007   Archuleta County, CO                              2002         5,662        5,361        301      5.3
CN0800900000000   08     009   Baca County, CO                                   2002         2,539        2,456         83      3.3
CN0801100000000   08     011   Bent County, CO                                   2002         2,525        2,361        164      6.5
CN0801300000000   08     013   Boulder County, CO                                2002       163,623      154,419      9,204      5.6
CN0801400000000   08     014   Broomfield County/city, CO                        2002        22,600       21,327      1,273      5.6
CN0801500000000   08     015   Chaffee County, CO                                2002         7,827        7,434        393      5.0
CN0801700000000   08     017   Cheyenne County, CO                               2002         1,344        1,303         41      3.1
CN0801900000000   08     019   Clear Creek County, CO                            2002         5,984        5,682        302      5.0
CN0802100000000   08     021   Conejos County, CO                                2002         3,781        3,520        261      6.9
CN0802300000000   08     023   Costilla County, CO                               2002         1,352        1,226        126      9.3
CN0802500000000   08     025   Crowley County, CO                                2002         1,638        1,522        116      7.1
CN0802700000000   08     027   Custer County, CO                                 2002         2,008        1,924         84      4.2
CN0802900000000   08     029   Delta County, CO                                  2002        14,265       13,545        720      5.0
CN0803100000000   08     031   Denver County/city, CO                            2002       299,999      280,297     19,702      6.6
CN0803300000000   08     033   Dolores County, CO                                2002           990          912         78      7.9
CN0803500000000   08     035   Douglas County, CO                                2002       120,707      114,415      6,292      5.2
CN0803700000000   08     037   Eagle County, CO                                  2002        26,693       25,561      1,132      4.2
CN0803900000000   08     039   Elbert County, CO                                 2002        12,331       11,709        622      5.0
CN0804100000000   08     041   El Paso County, CO                                2002       274,923      258,447     16,476      6.0
CN0804300000000   08     043   Fremont County, CO                                2002        18,707       17,481      1,226      6.6
CN0804500000000   08     045   Garfield County, CO                               2002        26,784       25,594      1,190      4.4
CN0804700000000   08     047   Gilpin County, CO                                 2002         3,245        3,084        161      5.0
CN0804900000000   08     049   Grand County, CO                                  2002         8,432        8,126        306      3.6
CN0805100000000   08     051   Gunnison County, CO                               2002         8,548        8,196        352      4.1
CN0805300000000   08     053   Hinsdale County, CO                               2002           626          603         23      3.7
CN0805500000000   08     055   Huerfano County, CO                               2002         3,527        3,276        251      7.1
CN0805700000000   08     057   Jackson County, CO                                2002         1,094        1,044         50      4.6
CN0805900000000   08     059   Jefferson County, CO                              2002       303,309      287,269     16,040      5.3
CN0806100000000   08     061   Kiowa County, CO                                  2002           959          921         38      4.0
CN0806300000000   08     063   Kit Carson County, CO                             2002         4,528        4,385        143      3.2
CN0806500000000   08     065   Lake County, CO                                   2002         4,010        3,777        233      5.8
CN0806700000000   08     067   La Plata County, CO                               2002        26,356       25,320      1,036      3.9
CN0806900000000   08     069   Larimer County, CO                                2002       154,430      147,361      7,069      4.6
CN0807100000000   08     071   Las Animas County, CO                             2002         7,824        7,435        389      5.0
CN0807300000000   08     073   Lincoln County, CO                                2002         3,065        2,949        116      3.8
CN0807500000000   08     075   Logan County, CO                                  2002        11,206       10,795        411      3.7
CN0807700000000   08     077   Mesa County, CO                                   2002        63,796       60,717      3,079      4.8
CN0807900000000   08     079   Mineral County, CO                                2002           433          414         19      4.4
CN0808100000000   08     081   Moffat County, CO                                 2002         7,665        7,298        367      4.8
CN0808300000000   08     083   Montezuma County, CO                              2002        12,435       11,763        672      5.4
CN0808500000000   08     085   Montrose County, CO                               2002        17,835       16,882        953      5.3
CN0808700000000   08     087   Morgan County, CO                                 2002        14,043       13,471        572      4.1
CN0808900000000   08     089   Otero County, CO                                  2002         9,549        8,992        557      5.8
CN0809100000000   08     091   Ouray County, CO                                  2002         2,444        2,347         97      4.0
CN0809300000000   08     093   Park County, CO                                   2002         9,061        8,595        466      5.1
CN0809500000000   08     095   Phillips County, CO                               2002         2,518        2,439         79      3.1
CN0809700000000   08     097   Pitkin County, CO                                 2002        10,390        9,921        469      4.5
CN0809900000000   08     099   Prowers County, CO                                2002         7,575        7,280        295      3.9
CN0810100000000   08     101   Pueblo County, CO                                 2002        66,093       61,506      4,587      6.9
CN0810300000000   08     103   Rio Blanco County, CO                             2002         3,691        3,580        111      3.0
CN0810500000000   08     105   Rio Grande County, CO                             2002         6,523        6,144        379      5.8
CN0810700000000   08     107   Routt County, CO                                  2002        13,995       13,481        514      3.7
CN0810900000000   08     109   Saguache County, CO                               2002         3,198        2,983        215      6.7
CN0811100000000   08     111   San Juan County, CO                               2002           570          529         41      7.2
CN0811300000000   08     113   San Miguel County, CO                             2002         5,043        4,794        249      4.9
CN0811500000000   08     115   Sedgwick County, CO                               2002         1,638        1,582         56      3.4
CN0811700000000   08     117   Summit County, CO                                 2002        16,572       15,903        669      4.0
CN0811900000000   08     119   Teller County, CO                                 2002        12,276       11,566        710      5.8
CN0812100000000   08     121   Washington County, CO                             2002         2,936        2,838         98      3.3
CN0812300000000   08     123   Weld County, CO                                   2002       102,298       97,081      5,217      5.1
CN0812500000000   08     125   Yuma County, CO                                   2002         6,399        6,242        157      2.5
CN0900100000000   09     001   Fairfield County, CT                              2002       449,865      431,418     18,447      4.1
CN0900300000000   09     003   Hartford County, CT                               2002       434,196      413,629     20,567      4.7
CN0900500000000   09     005   Litchfield County, CT                             2002       100,878       96,720      4,158      4.1
CN0900700000000   09     007   Middlesex County, CT                              2002        87,614       84,370      3,244      3.7
CN0900900000000   09     009   New Haven County, CT                              2002       423,796      404,024     19,772      4.7
CN0901100000000   09     011   New London County, CT                             2002       140,315      134,872      5,443      3.9
CN0901300000000   09     013   Tolland County, CT                                2002        78,143       75,467      2,676      3.4
CN0901500000000   09     015   Windham County, CT                                2002        59,344       56,624      2,720      4.6
CN1000100000000   10     001   Kent County, DE                                   2002        65,666       63,071      2,595      4.0
CN1000300000000   10     003   New Castle County, DE                             2002       268,410      257,322     11,088      4.1
CN1000500000000   10     005   Sussex County, DE                                 2002        82,707       79,626      3,081      3.7
CN1100100000000   11     001   District of Columbia                              2002       306,099      286,496     19,603      6.4
CN1200100000000   12     001   Alachua County, FL                                2002       118,163      113,387      4,776      4.0
CN1200300000000   12     003   Baker County, FL                                  2002        10,459        9,957        502      4.8
CN1200500000000   12     005   Bay County, FL                                    2002        74,110       69,782      4,328      5.8
CN1200700000000   12     007   Bradford County, FL                               2002        10,960       10,470        490      4.5
CN1200900000000   12     009   Brevard County, FL                                2002       238,028      224,093     13,935      5.9
CN1201100000000   12     011   Broward County, FL                                2002       898,709      844,709     54,000      6.0
CN1201300000000   12     013   Calhoun County, FL                                2002         5,369        5,085        284      5.3
CN1201500000000   12     015   Charlotte County, FL                              2002        59,632       56,180      3,452      5.8
CN1201700000000   12     017   Citrus County, FL                                 2002        46,276       43,120      3,156      6.8
CN1201900000000   12     019   Clay County, FL                                   2002        76,705       72,821      3,884      5.1
CN1202100000000   12     021   Collier County, FL                                2002       129,514      122,728      6,786      5.2
CN1202300000000   12     023   Columbia County, FL                               2002        26,038       24,606      1,432      5.5
CN1202700000000   12     027   DeSoto County, FL                                 2002        13,495       12,642        853      6.3
CN1202900000000   12     029   Dixie County, FL                                  2002         5,983        5,666        317      5.3
CN1203100000000   12     031   Duval County, FL                                  2002       409,007      385,707     23,300      5.7
CN1203300000000   12     033   Escambia County, FL                               2002       129,838      122,747      7,091      5.5
CN1203500000000   12     035   Flagler County, FL                                2002        23,591       22,158      1,433      6.1
CN1203700000000   12     037   Franklin County, FL                               2002         4,896        4,649        247      5.0
CN1203900000000   12     039   Gadsden County, FL                                2002        20,000       18,863      1,137      5.7
