                               Labor Force Data by County, 2000 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN0108300000000   01     083   Limestone County, AL                              2000        32,829       31,583      1,246      3.8
CN0108500000000   01     085   Lowndes County, AL                                2000         5,052        4,704        348      6.9
CN0108700000000   01     087   Macon County, AL                                  2000         9,080        8,556        524      5.8
CN0108900000000   01     089   Madison County, AL                                2000       148,675      143,415      5,260      3.5
CN0109100000000   01     091   Marengo County, AL                                2000         9,012        8,543        469      5.2
CN0109300000000   01     093   Marion County, AL                                 2000        14,205       13,260        945      6.7
CN0109500000000   01     095   Marshall County, AL                               2000        40,543       38,605      1,938      4.8
CN0109700000000   01     097   Mobile County, AL                                 2000       184,951      175,846      9,105      4.9
CN0109900000000   01     099   Monroe County, AL                                 2000        10,273        9,612        661      6.4
CN0110100000000   01     101   Montgomery County, AL                             2000       105,729      101,315      4,414      4.2
CN0110300000000   01     103   Morgan County, AL                                 2000        56,248       53,884      2,364      4.2
CN0110500000000   01     105   Perry County, AL                                  2000         4,103        3,725        378      9.2
CN0110700000000   01     107   Pickens County, AL                                2000         8,597        7,952        645      7.5
CN0110900000000   01     109   Pike County, AL                                   2000        14,060       13,285        775      5.5
CN0111100000000   01     111   Randolph County, AL                               2000         9,961        9,478        483      4.8
CN0111300000000   01     113   Russell County, AL                                2000        21,998       20,984      1,014      4.6
CN0111500000000   01     115   St. Clair County, AL                              2000        31,353       30,179      1,174      3.7
CN0111700000000   01     117   Shelby County, AL                                 2000        82,280       80,035      2,245      2.7
CN0111900000000   01     119   Sumter County, AL                                 2000         5,381        4,893        488      9.1
CN0112100000000   01     121   Talladega County, AL                              2000        35,593       33,753      1,840      5.2
CN0112300000000   01     123   Tallapoosa County, AL                             2000        19,358       18,412        946      4.9
CN0112500000000   01     125   Tuscaloosa County, AL                             2000        81,655       78,451      3,204      3.9
CN0112700000000   01     127   Walker County, AL                                 2000        31,502       29,674      1,828      5.8
CN0112900000000   01     129   Washington County, AL                             2000         7,728        7,200        528      6.8
CN0113100000000   01     131   Wilcox County, AL                                 2000         3,939        3,595        344      8.7
CN0113300000000   01     133   Winston County, AL                                2000        11,687       10,776        911      7.8
CN0201300000000   02     013   Aleutians East Borough, AK                        2000           940          858         82      8.7
CN0201600000000   02     016   Aleutians West Census Area, AK                    2000         2,735        2,592        143      5.2
CN0202000000000   02     020   Anchorage Borough/municipality, AK                2000       140,602      133,453      7,149      5.1
CN0205000000000   02     050   Bethel Census Area, AK                            2000         6,401        5,824        577      9.0
CN0206000000000   02     060   Bristol Bay Borough, AK                           2000           925          866         59      6.4
CN0206800000000   02     068   Denali Borough, AK                                2000         1,342        1,244         98      7.3
CN0207000000000   02     070   Dillingham Census Area, AK                        2000         1,963        1,818        145      7.4
CN0209000000000   02     090   Fairbanks North Star Borough, AK                  2000        41,013       38,486      2,527      6.2
CN0210000000000   02     100   Haines Borough, AK                                2000         1,397        1,284        113      8.1
CN0211000000000   02     110   Juneau Borough/city, AK                           2000        18,021       17,177        844      4.7
CN0212200000000   02     122   Kenai Peninsula Borough, AK                       2000        24,598       22,567      2,031      8.3
CN0213000000000   02     130   Ketchikan Gateway Borough, AK                     2000         8,294        7,772        522      6.3
CN0215000000000   02     150   Kodiak Island Borough, AK                         2000         6,544        5,996        548      8.4
CN0215800000000   02     158   Kusilvak Census Area, AK                          2000         2,237        1,894        343     15.3
CN0216400000000   02     164   Lake and Peninsula Borough, AK                    2000         1,036          982         54      5.2
CN0217000000000   02     170   Matanuska-Susitna Borough, AK                     2000        28,873       26,751      2,122      7.3
CN0218000000000   02     180   Nome Census Area, AK                              2000         3,703        3,343        360      9.7
CN0218500000000   02     185   North Slope Borough, AK                           2000         3,404        3,116        288      8.5
CN0218800000000   02     188   Northwest Arctic Borough, AK                      2000         2,946        2,678        268      9.1
CN0220100000000   02     201   Prince of Wales-Outer Ketchikan Census Area, AK   2000         2,667        2,286        381     14.3
CN0222000000000   02     220   Sitka Borough/city, AK                            2000         4,454        4,239        215      4.8
CN0223200000000   02     232   Skagway-Hoonah-Angoon Census Area, AK             2000         1,831        1,649        182      9.9
CN0224000000000   02     240   Southeast Fairbanks Census Area, AK               2000         2,270        1,988        282     12.4
CN0226100000000   02     261   Valdez-Cordova Census Area, AK                    2000         5,224        4,824        400      7.7
CN0228000000000   02     280   Wrangell-Petersburg Census Area, AK               2000         3,078        2,777        301      9.8
CN0228200000000   02     282   Yakutat Borough/city, AK                          2000           371          345         26      7.0
CN0229000000000   02     290   Yukon-Koyukuk Census Area, AK                     2000         2,644        2,338        306     11.6
CN0400100000000   04     001   Apache County, AZ                                 2000        19,028       17,318      1,710      9.0
CN0400300000000   04     003   Cochise County, AZ                                2000        48,643       46,462      2,181      4.5
CN0400500000000   04     005   Coconino County, AZ                               2000        62,612       59,882      2,730      4.4
CN0400700000000   04     007   Gila County, AZ                                   2000        20,334       19,267      1,067      5.2
CN0400900000000   04     009   Graham County, AZ                                 2000        12,270       11,604        666      5.4
CN0401100000000   04     011   Greenlee County, AZ                               2000         3,921        3,756        165      4.2
CN0401200000000   04     012   La Paz County, AZ                                 2000         7,623        7,140        483      6.3
CN0401300000000   04     013   Maricopa County, AZ                               2000     1,598,108    1,546,411     51,697      3.2
CN0401500000000   04     015   Mohave County, AZ                                 2000        68,796       65,744      3,052      4.4
CN0401700000000   04     017   Navajo County, AZ                                 2000        34,267       31,791      2,476      7.2
CN0401900000000   04     019   Pima County, AZ                                   2000       409,776      394,635     15,141      3.7
CN0402100000000   04     021   Pinal County, AZ                                  2000        69,618       66,450      3,168      4.6
CN0402300000000   04     023   Santa Cruz County, AZ                             2000        14,747       13,538      1,209      8.2
CN0402500000000   04     025   Yavapai County, AZ                                2000        75,804       72,766      3,038      4.0
CN0402700000000   04     027   Yuma County, AZ                                   2000        64,337       53,817     10,520     16.4
CN0500100000000   05     001   Arkansas County, AR                               2000        10,144        9,678        466      4.6
CN0500300000000   05     003   Ashley County, AR                                 2000        10,491        9,870        621      5.9
CN0500500000000   05     005   Baxter County, AR                                 2000        16,266       15,586        680      4.2
CN0500700000000   05     007   Benton County, AR                                 2000        76,753       74,600      2,153      2.8
CN0500900000000   05     009   Boone County, AR                                  2000        16,217       15,537        680      4.2
CN0501100000000   05     011   Bradley County, AR                                2000         5,096        4,764        332      6.5
CN0501300000000   05     013   Calhoun County, AR                                2000         2,553        2,412        141      5.5
CN0501500000000   05     015   Carroll County, AR                                2000        13,015       12,502        513      3.9
CN0501700000000   05     017   Chicot County, AR                                 2000         5,428        5,028        400      7.4
CN0501900000000   05     019   Clark County, AR                                  2000        11,208       10,725        483      4.3
CN0502100000000   05     021   Clay County, AR                                   2000         8,064        7,626        438      5.4
CN0502300000000   05     023   Cleburne County, AR                               2000        10,719       10,232        487      4.5
CN0502500000000   05     025   Cleveland County, AR                              2000         3,896        3,702        194      5.0
CN0502700000000   05     027   Columbia County, AR                               2000        11,261       10,680        581      5.2
CN0502900000000   05     029   Conway County, AR                                 2000         9,336        8,764        572      6.1
CN0503100000000   05     031   Craighead County, AR                              2000        42,719       41,012      1,707      4.0
CN0503300000000   05     033   Crawford County, AR                               2000        24,738       23,848        890      3.6
CN0503500000000   05     035   Crittenden County, AR                             2000        21,929       21,017        912      4.2
CN0503700000000   05     037   Cross County, AR                                  2000         8,671        8,262        409      4.7
CN0503900000000   05     039   Dallas County, AR                                 2000         3,858        3,643        215      5.6
CN0504100000000   05     041   Desha County, AR                                  2000         6,312        5,795        517      8.2
CN0504300000000   05     043   Drew County, AR                                   2000         8,732        8,211        521      6.0
CN0504500000000   05     045   Faulkner County, AR                               2000        45,405       43,748      1,657      3.6
CN0504700000000   05     047   Franklin County, AR                               2000         8,061        7,787        274      3.4
CN0504900000000   05     049   Fulton County, AR                                 2000         4,962        4,768        194      3.9
CN0505100000000   05     051   Garland County, AR                                2000        38,407       36,755      1,652      4.3
CN0505300000000   05     053   Grant County, AR                                  2000         8,083        7,761        322      4.0
CN0505500000000   05     055   Greene County, AR                                 2000        18,115       17,239        876      4.8
CN0505700000000   05     057   Hempstead County, AR                              2000        11,062       10,552        510      4.6
CN0505900000000   05     059   Hot Spring County, AR                             2000        14,271       13,663        608      4.3
CN0506100000000   05     061   Howard County, AR                                 2000         6,624        6,340        284      4.3
CN0506300000000   05     063   Independence County, AR                           2000        16,692       15,880        812      4.9
CN0506500000000   05     065   Izard County, AR                                  2000         5,217        4,971        246      4.7
CN0506700000000   05     067   Jackson County, AR                                2000         7,695        7,112        583      7.6
CN0506900000000   05     069   Jefferson County, AR                              2000        35,900       33,810      2,090      5.8
CN0507100000000   05     071   Johnson County, AR                                2000        10,184        9,755        429      4.2
CN0507300000000   05     073   Lafayette County, AR                              2000         3,450        3,244        206      6.0
CN0507500000000   05     075   Lawrence County, AR                               2000         7,857        7,437        420      5.3
CN0507700000000   05     077   Lee County, AR                                    2000         3,892        3,600        292      7.5
CN0507900000000   05     079   Lincoln County, AR                                2000         5,032        4,722        310      6.2
CN0508100000000   05     081   Little River County, AR                           2000         6,384        6,089        295      4.6
CN0508300000000   05     083   Logan County, AR                                  2000         9,854        9,447        407      4.1
CN0508500000000   05     085   Lonoke County, AR                                 2000        26,393       25,512        881      3.3
CN0508700000000   05     087   Madison County, AR                                2000         6,911        6,694        217      3.1
CN0508900000000   05     089   Marion County, AR                                 2000         6,645        6,389        256      3.9
CN0509100000000   05     091   Miller County, AR                                 2000        18,185       17,368        817      4.5
CN0509300000000   05     093   Mississippi County, AR                            2000        22,654       20,888      1,766      7.8
CN0509500000000   05     095   Monroe County, AR                                 2000         4,070        3,861        209      5.1
CN0509700000000   05     097   Montgomery County, AR                             2000         4,073        3,905        168      4.1
CN0509900000000   05     099   Nevada County, AR                                 2000         4,603        4,383        220      4.8
CN0510100000000   05     101   Newton County, AR                                 2000         3,754        3,591        163      4.3
CN0510300000000   05     103   Ouachita County, AR                               2000        12,385       11,652        733      5.9
CN0510500000000   05     105   Perry County, AR                                  2000         4,803        4,564        239      5.0
CN0510700000000   05     107   Phillips County, AR                               2000         9,693        9,091        602      6.2
CN0510900000000   05     109   Pike County, AR                                   2000         5,429        5,202        227      4.2
CN0511100000000   05     111   Poinsett County, AR                               2000        11,432       10,886        546      4.8
CN0511300000000   05     113   Polk County, AR                                   2000         8,976        8,607        369      4.1
CN0511500000000   05     115   Pope County, AR                                   2000        26,758       25,616      1,142      4.3
CN0511700000000   05     117   Prairie County, AR                                2000         4,399        4,205        194      4.4
CN0511900000000   05     119   Pulaski County, AR                                2000       184,110      177,186      6,924      3.8
CN0512100000000   05     121   Randolph County, AR                               2000         8,280        7,841        439      5.3
CN0512300000000   05     123   St. Francis County, AR                            2000        10,906       10,144        762      7.0
CN0512500000000   05     125   Saline County, AR                                 2000        42,665       41,261      1,404      3.3
CN0512700000000   05     127   Scott County, AR                                  2000         4,927        4,754        173      3.5
CN0512900000000   05     129   Searcy County, AR                                 2000         3,304        3,140        164      5.0
CN0513100000000   05     131   Sebastian County, AR                              2000        56,415       54,505      1,910      3.4
CN0513300000000   05     133   Sevier County, AR                                 2000         7,230        6,953        277      3.8
CN0513500000000   05     135   Sharp County, AR                                  2000         6,556        6,211        345      5.3
CN0513700000000   05     137   Stone County, AR                                  2000         4,659        4,453        206      4.4
CN0513900000000   05     139   Union County, AR                                  2000        20,172       19,213        959      4.8
CN0514100000000   05     141   Van Buren County, AR                              2000         6,619        6,264        355      5.4
CN0514300000000   05     143   Washington County, AR                             2000        82,117       79,670      2,447      3.0
CN0514500000000   05     145   White County, AR                                  2000        30,946       29,464      1,482      4.8
CN0514700000000   05     147   Woodruff County, AR                               2000         3,771        3,535        236      6.3
CN0514900000000   05     149   Yell County, AR                                   2000         9,921        9,522        399      4.0
CN0600100000000   06     001   Alameda County, CA                                2000       769,669      741,850     27,819      3.6
CN0600300000000   06     003   Alpine County, CA                                 2000           555          520         35      6.3
CN0600500000000   06     005   Amador County, CA                                 2000        15,284       14,489        795      5.2
CN0600700000000   06     007   Butte County, CA                                  2000        93,228       87,431      5,797      6.2
CN0600900000000   06     009   Calaveras County, CA                              2000        18,161       17,147      1,014      5.6
CN0601100000000   06     011   Colusa County, CA                                 2000         9,274        8,200      1,074     11.6
CN0601300000000   06     013   Contra Costa County, CA                           2000       501,337      483,535     17,802      3.6
CN0601500000000   06     015   Del Norte County, CA                              2000        10,247        9,486        761      7.4
CN0601700000000   06     017   El Dorado County, CA                              2000        82,237       78,825      3,412      4.1
CN0601900000000   06     019   Fresno County, CA                                 2000       388,673      348,153     40,520     10.4
CN0602100000000   06     021   Glenn County, CA                                  2000        11,298       10,342        956      8.5
CN0602300000000   06     023   Humboldt County, CA                               2000        60,172       56,679      3,493      5.8
CN0602500000000   06     025   Imperial County, CA                               2000        56,129       46,328      9,801     17.5
CN0602700000000   06     027   Inyo County, CA                                   2000         8,861        8,447        414      4.7
CN0602900000000   06     029   Kern County, CA                                   2000       293,919      269,613     24,306      8.3
CN0603100000000   06     031   Kings County, CA                                  2000        49,264       44,333      4,931     10.0
CN0603300000000   06     033   Lake County, CA                                   2000        23,101       21,419      1,682      7.3
CN0603500000000   06     035   Lassen County, CA                                 2000        11,363       10,550        813      7.2
CN0603700000000   06     037   Los Angeles County, CA                            2000     4,677,389    4,425,623    251,766      5.4
CN0603900000000   06     039   Madera County, CA                                 2000        54,963       50,174      4,789      8.7
CN0604100000000   06     041   Marin County, CA                                  2000       141,919      137,867      4,052      2.9
CN0604300000000   06     043   Mariposa County, CA                               2000         7,984        7,490        494      6.2
CN0604500000000   06     045   Mendocino County, CA                              2000        43,614       41,182      2,432      5.6
CN0604700000000   06     047   Merced County, CA                                 2000        90,390       81,691      8,699      9.6
CN0604900000000   06     049   Modoc County, CA                                  2000         3,757        3,474        283      7.5
CN0605100000000   06     051   Mono County, CA                                   2000         7,403        7,058        345      4.7
CN0605300000000   06     053   Monterey County, CA                               2000       203,392      188,378     15,014      7.4
CN0605500000000   06     055   Napa County, CA                                   2000        66,678       64,275      2,403      3.6
CN0605700000000   06     057   Nevada County, CA                                 2000        45,500       43,609      1,891      4.2
CN0605900000000   06     059   Orange County, CA                                 2000     1,482,303    1,430,102     52,201      3.5
CN0606100000000   06     061   Placer County, CA                                 2000       132,217      127,450      4,767      3.6
CN0606300000000   06     063   Plumas County, CA                                 2000         9,770        9,073        697      7.1
CN0606500000000   06     065   Riverside County, CA                              2000       681,290      644,661     36,629      5.4
CN0606700000000   06     067   Sacramento County, CA                             2000       609,256      582,785     26,471      4.3
CN0606900000000   06     069   San Benito County, CA                             2000        27,476       25,822      1,654      6.0
CN0607100000000   06     071   San Bernardino County, CA                         2000       740,001      704,481     35,520      4.8
CN0607300000000   06     073   San Diego County, CA                              2000     1,377,101    1,323,166     53,935      3.9
CN0607500000000   06     075   San Francisco County/city, CA                     2000       473,130      456,993     16,137      3.4
CN0607700000000   06     077   San Joaquin County, CA                            2000       259,158      241,091     18,067      7.0
CN0607900000000   06     079   San Luis Obispo County, CA                        2000       122,563      117,613      4,950      4.0
CN0608100000000   06     081   San Mateo County, CA                              2000       398,478      387,032     11,446      2.9
CN0608300000000   06     083   Santa Barbara County, CA                          2000       202,556      193,699      8,857      4.4
CN0608500000000   06     085   Santa Clara County, CA                            2000       941,470      912,217     29,253      3.1
CN0608700000000   06     087   Santa Cruz County, CA                             2000       148,485      140,881      7,604      5.1
CN0608900000000   06     089   Shasta County, CA                                 2000        74,906       70,353      4,553      6.1
CN0609100000000   06     091   Sierra County, CA                                 2000         1,803        1,697        106      5.9
CN0609300000000   06     093   Siskiyou County, CA                               2000        19,162       17,716      1,446      7.5
CN0609500000000   06     095   Solano County, CA                                 2000       194,370      185,345      9,025      4.6
CN0609700000000   06     097   Sonoma County, CA                                 2000       253,460      244,927      8,533      3.4
CN0609900000000   06     099   Stanislaus County, CA                             2000       207,963      191,746     16,217      7.8
CN0610100000000   06     101   Sutter County, CA                                 2000        37,899       34,331      3,568      9.4
CN0610300000000   06     103   Tehama County, CA                                 2000        23,634       22,089      1,545      6.5
CN0610500000000   06     105   Trinity County, CA                                2000         5,115        4,613        502      9.8
CN0610700000000   06     107   Tulare County, CA                                 2000       172,016      154,107     17,909     10.4
CN0610900000000   06     109   Tuolumne County, CA                               2000        22,909       21,557      1,352      5.9
CN0611100000000   06     111   Ventura County, CA                                2000       392,984      375,180     17,804      4.5
CN0611300000000   06     113   Yolo County, CA                                   2000        86,259       81,906      4,353      5.0
CN0611500000000   06     115   Yuba County, CA                                   2000        24,316       22,379      1,937      8.0
CN0800100000000   08     001   Adams County, CO                                  2000       186,727      181,535      5,192      2.8
CN0800300000000   08     003   Alamosa County, CO                                2000         7,210        6,947        263      3.6
CN0800500000000   08     005   Arapahoe County, CO                               2000       281,811      274,923      6,888      2.4
CN0800700000000   08     007   Archuleta County, CO                              2000         5,015        4,854        161      3.2
CN0800900000000   08     009   Baca County, CO                                   2000         2,106        2,044         62      2.9
CN0801100000000   08     011   Bent County, CO                                   2000         2,274        2,185         89      3.9
CN0801300000000   08     013   Boulder County, CO                                2000       160,011      156,146      3,865      2.4
CN0801400000000   08     014   Broomfield County/city, CO                        2000        22,562       22,017        545      2.4
CN0801500000000   08     015   Chaffee County, CO                                2000         7,349        7,103        246      3.3
CN0801700000000   08     017   Cheyenne County, CO                               2000         1,121        1,092         29      2.6
CN0801900000000   08     019   Clear Creek County, CO                            2000         6,045        5,879        166      2.7
CN0802100000000   08     021   Conejos County, CO                                2000         3,342        3,172        170      5.1
CN0802300000000   08     023   Costilla County, CO                               2000         1,248        1,155         93      7.5
CN0802500000000   08     025   Crowley County, CO                                2000         1,489        1,409         80      5.4
CN0802700000000   08     027   Custer County, CO                                 2000         1,665        1,608         57      3.4
CN0802900000000   08     029   Delta County, CO                                  2000        12,337       11,877        460      3.7
CN0803100000000   08     031   Denver County/city, CO                            2000       305,202      295,908      9,294      3.0
CN0803300000000   08     033   Dolores County, CO                                2000           904          853         51      5.6
CN0803500000000   08     035   Douglas County, CO                                2000       105,589      103,403      2,186      2.1
CN0803700000000   08     037   Eagle County, CO                                  2000        25,631       25,014        617      2.4
CN0803900000000   08     039   Elbert County, CO                                 2000        11,604       11,341        263      2.3
CN0804100000000   08     041   El Paso County, CO                                2000       264,680      256,914      7,766      2.9
CN0804300000000   08     043   Fremont County, CO                                2000        17,856       17,151        705      3.9
CN0804500000000   08     045   Garfield County, CO                               2000        24,755       24,087        668      2.7
CN0804700000000   08     047   Gilpin County, CO                                 2000         3,308        3,225         83      2.5
CN0804900000000   08     049   Grand County, CO                                  2000         7,627        7,438        189      2.5
CN0805100000000   08     051   Gunnison County, CO                               2000         8,183        7,957        226      2.8
CN0805300000000   08     053   Hinsdale County, CO                               2000           651          638         13      2.0
CN0805500000000   08     055   Huerfano County, CO                               2000         3,079        2,906        173      5.6
CN0805700000000   08     057   Jackson County, CO                                2000           885          860         25      2.8
CN0805900000000   08     059   Jefferson County, CO                              2000       309,348      302,024      7,324      2.4
CN0806100000000   08     061   Kiowa County, CO                                  2000           782          758         24      3.1
CN0806300000000   08     063   Kit Carson County, CO                             2000         3,846        3,747         99      2.6
CN0806500000000   08     065   Lake County, CO                                   2000         4,043        3,907        136      3.4
CN0806700000000   08     067   La Plata County, CO                               2000        24,459       23,753        706      2.9
CN0806900000000   08     069   Larimer County, CO                                2000       146,317      142,656      3,661      2.5
CN0807100000000   08     071   Las Animas County, CO                             2000         6,680        6,401        279      4.2
CN0807300000000   08     073   Lincoln County, CO                                2000         2,625        2,552         73      2.8
CN0807500000000   08     075   Logan County, CO                                  2000        10,004        9,718        286      2.9
CN0807700000000   08     077   Mesa County, CO                                   2000        58,884       56,921      1,963      3.3
CN0807900000000   08     079   Mineral County, CO                                2000           419          404         15      3.6
CN0808100000000   08     081   Moffat County, CO                                 2000         7,000        6,750        250      3.6
CN0808300000000   08     083   Montezuma County, CO                              2000        11,807       11,311        496      4.2
CN0808500000000   08     085   Montrose County, CO                               2000        16,215       15,615        600      3.7
CN0808700000000   08     087   Morgan County, CO                                 2000        12,549       12,168        381      3.0
CN0808900000000   08     089   Otero County, CO                                  2000         8,821        8,437        384      4.4
CN0809100000000   08     091   Ouray County, CO                                  2000         2,198        2,140         58      2.6
CN0809300000000   08     093   Park County, CO                                   2000         8,528        8,310        218      2.6
CN0809500000000   08     095   Phillips County, CO                               2000         2,053        1,999         54      2.6
CN0809700000000   08     097   Pitkin County, CO                                 2000         9,925        9,651        274      2.8
CN0809900000000   08     099   Prowers County, CO                                2000         6,930        6,729        201      2.9
CN0810100000000   08     101   Pueblo County, CO                                 2000        63,956       61,428      2,528      4.0
CN0810300000000   08     103   Rio Blanco County, CO                             2000         3,237        3,143         94      2.9
CN0810500000000   08     105   Rio Grande County, CO                             2000         5,821        5,558        263      4.5
CN0810700000000   08     107   Routt County, CO                                  2000        12,511       12,195        316      2.5
CN0810900000000   08     109   Saguache County, CO                               2000         2,708        2,557        151      5.6
CN0811100000000   08     111   San Juan County, CO                               2000           515          491         24      4.7
CN0811300000000   08     113   San Miguel County, CO                             2000         4,724        4,580        144      3.0
CN0811500000000   08     115   Sedgwick County, CO                               2000         1,399        1,361         38      2.7
CN0811700000000   08     117   Summit County, CO                                 2000        16,070       15,706        364      2.3
CN0811900000000   08     119   Teller County, CO                                 2000        11,888       11,533        355      3.0
CN0812100000000   08     121   Washington County, CO                             2000         2,440        2,377         63      2.6
CN0812300000000   08     123   Weld County, CO                                   2000        93,511       90,983      2,528      2.7
CN0812500000000   08     125   Yuma County, CO                                   2000         5,038        4,905        133      2.6
CN0900100000000   09     001   Fairfield County, CT                              2000       452,280      442,598      9,682      2.1
CN0900300000000   09     003   Hartford County, CT                               2000       435,261      423,806     11,455      2.6
CN0900500000000   09     005   Litchfield County, CT                             2000       100,816       98,723      2,093      2.1
CN0900700000000   09     007   Middlesex County, CT                              2000        86,650       84,801      1,849      2.1
CN0900900000000   09     009   New Haven County, CT                              2000       420,320      409,354     10,966      2.6
CN0901100000000   09     011   New London County, CT                             2000       133,684      130,536      3,148      2.4
CN0901300000000   09     013   Tolland County, CT                                2000        76,716       75,241      1,475      1.9
CN0901500000000   09     015   Windham County, CT                                2000        58,402       56,854      1,548      2.7
CN1000100000000   10     001   Kent County, DE                                   2000        63,479       60,922      2,557      4.0
CN1000300000000   10     003   New Castle County, DE                             2000       270,531      260,715      9,816      3.6
CN1000500000000   10     005   Sussex County, DE                                 2000        79,492       76,391      3,101      3.9
CN1100100000000   11     001   District of Columbia                              2000       310,469      293,086     17,383      5.6
CN1200100000000   12     001   Alachua County, FL                                2000       116,143      112,640      3,503      3.0
CN1200300000000   12     003   Baker County, FL                                  2000        10,392       10,078        314      3.0
CN1200500000000   12     005   Bay County, FL                                    2000        71,968       68,623      3,345      4.6
CN1200700000000   12     007   Bradford County, FL                               2000        10,581       10,183        398      3.8
CN1200900000000   12     009   Brevard County, FL                                2000       231,904      223,468      8,436      3.6
CN1201100000000   12     011   Broward County, FL                                2000       854,842      823,673     31,169      3.6
CN1201300000000   12     013   Calhoun County, FL                                2000         5,152        4,909        243      4.7
CN1201500000000   12     015   Charlotte County, FL                              2000        55,138       53,090      2,048      3.7
CN1201700000000   12     017   Citrus County, FL                                 2000        43,726       41,677      2,049      4.7
CN1201900000000   12     019   Clay County, FL                                   2000        73,838       71,600      2,238      3.0
CN1202100000000   12     021   Collier County, FL                                2000       116,066      111,735      4,331      3.7
CN1202300000000   12     023   Columbia County, FL                               2000        25,668       24,657      1,011      3.9
CN1202700000000   12     027   DeSoto County, FL                                 2000        13,270       12,679        591      4.5
CN1202900000000   12     029   Dixie County, FL                                  2000         5,128        4,899        229      4.5
CN1203100000000   12     031   Duval County, FL                                  2000       408,161      394,593     13,568      3.3
CN1203300000000   12     033   Escambia County, FL                               2000       132,433      127,082      5,351      4.0
CN1203500000000   12     035   Flagler County, FL                                2000        21,000       20,245        755      3.6
CN1203700000000   12     037   Franklin County, FL                               2000         4,411        4,237        174      3.9
CN1203900000000   12     039   Gadsden County, FL                                2000        19,945       19,145        800      4.0
CN1204100000000   12     041   Gilchrist County, FL                              2000         6,427        6,196        231      3.6
