                               Labor Force Data by County, 2001 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN0401300000000   04     013   Maricopa County, AZ                               2001     1,655,742    1,586,141     69,601      4.2
CN0401500000000   04     015   Mohave County, AZ                                 2001        72,820       69,294      3,526      4.8
CN0401700000000   04     017   Navajo County, AZ                                 2001        35,144       32,444      2,700      7.7
CN0401900000000   04     019   Pima County, AZ                                   2001       414,956      396,750     18,206      4.4
CN0402100000000   04     021   Pinal County, AZ                                  2001        71,918       68,013      3,905      5.4
CN0402300000000   04     023   Santa Cruz County, AZ                             2001        15,022       13,693      1,329      8.8
CN0402500000000   04     025   Yavapai County, AZ                                2001        78,099       74,599      3,500      4.5
CN0402700000000   04     027   Yuma County, AZ                                   2001        65,360       54,338     11,022     16.9
CN0500100000000   05     001   Arkansas County, AR                               2001        10,244        9,762        482      4.7
CN0500300000000   05     003   Ashley County, AR                                 2001        10,282        9,504        778      7.6
CN0500500000000   05     005   Baxter County, AR                                 2001        16,012       15,126        886      5.5
CN0500700000000   05     007   Benton County, AR                                 2001        79,685       77,285      2,400      3.0
CN0500900000000   05     009   Boone County, AR                                  2001        16,006       15,163        843      5.3
CN0501100000000   05     011   Bradley County, AR                                2001         5,258        4,875        383      7.3
CN0501300000000   05     013   Calhoun County, AR                                2001         2,511        2,367        144      5.7
CN0501500000000   05     015   Carroll County, AR                                2001        12,881       12,347        534      4.1
CN0501700000000   05     017   Chicot County, AR                                 2001         5,381        4,901        480      8.9
CN0501900000000   05     019   Clark County, AR                                  2001        11,206       10,679        527      4.7
CN0502100000000   05     021   Clay County, AR                                   2001         7,766        7,215        551      7.1
CN0502300000000   05     023   Cleburne County, AR                               2001        10,710       10,196        514      4.8
CN0502500000000   05     025   Cleveland County, AR                              2001         3,904        3,679        225      5.8
CN0502700000000   05     027   Columbia County, AR                               2001        11,035       10,454        581      5.3
CN0502900000000   05     029   Conway County, AR                                 2001         9,334        8,870        464      5.0
CN0503100000000   05     031   Craighead County, AR                              2001        41,776       39,812      1,964      4.7
CN0503300000000   05     033   Crawford County, AR                               2001        24,842       23,801      1,041      4.2
CN0503500000000   05     035   Crittenden County, AR                             2001        21,470       20,337      1,133      5.3
CN0503700000000   05     037   Cross County, AR                                  2001         8,498        7,994        504      5.9
CN0503900000000   05     039   Dallas County, AR                                 2001         3,776        3,512        264      7.0
CN0504100000000   05     041   Desha County, AR                                  2001         6,217        5,673        544      8.8
CN0504300000000   05     043   Drew County, AR                                   2001         8,436        7,703        733      8.7
CN0504500000000   05     045   Faulkner County, AR                               2001        46,067       43,964      2,103      4.6
CN0504700000000   05     047   Franklin County, AR                               2001         8,031        7,723        308      3.8
CN0504900000000   05     049   Fulton County, AR                                 2001         4,908        4,656        252      5.1
CN0505100000000   05     051   Garland County, AR                                2001        37,795       35,958      1,837      4.9
CN0505300000000   05     053   Grant County, AR                                  2001         8,132        7,707        425      5.2
CN0505500000000   05     055   Greene County, AR                                 2001        17,411       16,175      1,236      7.1
CN0505700000000   05     057   Hempstead County, AR                              2001        10,901       10,386        515      4.7
CN0505900000000   05     059   Hot Spring County, AR                             2001        14,092       13,349        743      5.3
CN0506100000000   05     061   Howard County, AR                                 2001         6,405        6,062        343      5.4
CN0506300000000   05     063   Independence County, AR                           2001        16,927       15,984        943      5.6
CN0506500000000   05     065   Izard County, AR                                  2001         5,053        4,755        298      5.9
CN0506700000000   05     067   Jackson County, AR                                2001         7,660        7,077        583      7.6
CN0506900000000   05     069   Jefferson County, AR                              2001        35,534       33,068      2,466      6.9
CN0507100000000   05     071   Johnson County, AR                                2001        10,085        9,600        485      4.8
CN0507300000000   05     073   Lafayette County, AR                              2001         3,425        3,247        178      5.2
CN0507500000000   05     075   Lawrence County, AR                               2001         7,773        7,253        520      6.7
CN0507700000000   05     077   Lee County, AR                                    2001         3,805        3,452        353      9.3
CN0507900000000   05     079   Lincoln County, AR                                2001         5,020        4,656        364      7.3
CN0508100000000   05     081   Little River County, AR                           2001         6,337        6,073        264      4.2
CN0508300000000   05     083   Logan County, AR                                  2001         9,731        9,233        498      5.1
CN0508500000000   05     085   Lonoke County, AR                                 2001        26,515       25,486      1,029      3.9
CN0508700000000   05     087   Madison County, AR                                2001         7,013        6,771        242      3.5
CN0508900000000   05     089   Marion County, AR                                 2001         6,528        6,162        366      5.6
CN0509100000000   05     091   Miller County, AR                                 2001        17,989       17,161        828      4.6
CN0509300000000   05     093   Mississippi County, AR                            2001        22,107       19,623      2,484     11.2
CN0509500000000   05     095   Monroe County, AR                                 2001         3,992        3,738        254      6.4
CN0509700000000   05     097   Montgomery County, AR                             2001         4,070        3,878        192      4.7
CN0509900000000   05     099   Nevada County, AR                                 2001         4,515        4,296        219      4.9
CN0510100000000   05     101   Newton County, AR                                 2001         3,623        3,424        199      5.5
CN0510300000000   05     103   Ouachita County, AR                               2001        12,315       11,398        917      7.4
CN0510500000000   05     105   Perry County, AR                                  2001         4,776        4,516        260      5.4
CN0510700000000   05     107   Phillips County, AR                               2001         9,395        8,660        735      7.8
CN0510900000000   05     109   Pike County, AR                                   2001         5,343        5,092        251      4.7
CN0511100000000   05     111   Poinsett County, AR                               2001        11,318       10,489        829      7.3
CN0511300000000   05     113   Polk County, AR                                   2001         8,934        8,506        428      4.8
CN0511500000000   05     115   Pope County, AR                                   2001        26,523       25,341      1,182      4.5
CN0511700000000   05     117   Prairie County, AR                                2001         4,354        4,152        202      4.6
CN0511900000000   05     119   Pulaski County, AR                                2001       182,147      174,258      7,889      4.3
CN0512100000000   05     121   Randolph County, AR                               2001         8,157        7,569        588      7.2
CN0512300000000   05     123   St. Francis County, AR                            2001        10,726        9,883        843      7.9
CN0512500000000   05     125   Saline County, AR                                 2001        42,614       41,027      1,587      3.7
CN0512700000000   05     127   Scott County, AR                                  2001         4,774        4,575        199      4.2
CN0512900000000   05     129   Searcy County, AR                                 2001         3,225        3,059        166      5.1
CN0513100000000   05     131   Sebastian County, AR                              2001        56,227       53,960      2,267      4.0
CN0513300000000   05     133   Sevier County, AR                                 2001         7,284        6,971        313      4.3
CN0513500000000   05     135   Sharp County, AR                                  2001         6,480        6,074        406      6.3
CN0513700000000   05     137   Stone County, AR                                  2001         4,470        4,216        254      5.7
CN0513900000000   05     139   Union County, AR                                  2001        20,173       19,126      1,047      5.2
CN0514100000000   05     141   Van Buren County, AR                              2001         6,758        6,332        426      6.3
CN0514300000000   05     143   Washington County, AR                             2001        84,685       82,066      2,619      3.1
CN0514500000000   05     145   White County, AR                                  2001        30,498       28,850      1,648      5.4
CN0514700000000   05     147   Woodruff County, AR                               2001         3,847        3,595        252      6.6
CN0514900000000   05     149   Yell County, AR                                   2001         9,765        9,392        373      3.8
CN0600100000000   06     001   Alameda County, CA                                2001       777,742      740,590     37,152      4.8
CN0600300000000   06     003   Alpine County, CA                                 2001           574          532         42      7.3
CN0600500000000   06     005   Amador County, CA                                 2001        16,133       15,317        816      5.1
CN0600700000000   06     007   Butte County, CA                                  2001        95,129       88,866      6,263      6.6
CN0600900000000   06     009   Calaveras County, CA                              2001        19,027       17,987      1,040      5.5
CN0601100000000   06     011   Colusa County, CA                                 2001         9,122        7,954      1,168     12.8
CN0601300000000   06     013   Contra Costa County, CA                           2001       508,270      487,694     20,576      4.0
CN0601500000000   06     015   Del Norte County, CA                              2001        10,213        9,395        818      8.0
CN0601700000000   06     017   El Dorado County, CA                              2001        83,987       80,378      3,609      4.3
CN0601900000000   06     019   Fresno County, CA                                 2001       389,457      347,906     41,551     10.7
CN0602100000000   06     021   Glenn County, CA                                  2001        11,229       10,245        984      8.8
CN0602300000000   06     023   Humboldt County, CA                               2001        60,390       56,771      3,619      6.0
CN0602500000000   06     025   Imperial County, CA                               2001        55,538       46,696      8,842     15.9
CN0602700000000   06     027   Inyo County, CA                                   2001         9,027        8,618        409      4.5
CN0602900000000   06     029   Kern County, CA                                   2001       297,710      272,215     25,495      8.6
CN0603100000000   06     031   Kings County, CA                                  2001        50,187       44,823      5,364     10.7
CN0603300000000   06     033   Lake County, CA                                   2001        24,768       23,026      1,742      7.0
CN0603500000000   06     035   Lassen County, CA                                 2001        11,665       10,810        855      7.3
CN0603700000000   06     037   Los Angeles County, CA                            2001     4,740,529    4,471,537    268,992      5.7
CN0603900000000   06     039   Madera County, CA                                 2001        53,905       48,751      5,154      9.6
CN0604100000000   06     041   Marin County, CA                                  2001       139,992      135,077      4,915      3.5
CN0604300000000   06     043   Mariposa County, CA                               2001         8,475        7,989        486      5.7
CN0604500000000   06     045   Mendocino County, CA                              2001        44,626       41,977      2,649      5.9
CN0604700000000   06     047   Merced County, CA                                 2001        91,744       82,427      9,317     10.2
CN0604900000000   06     049   Modoc County, CA                                  2001         3,906        3,635        271      6.9
CN0605100000000   06     051   Mono County, CA                                   2001         7,609        7,253        356      4.7
CN0605300000000   06     053   Monterey County, CA                               2001       204,638      188,666     15,972      7.8
CN0605500000000   06     055   Napa County, CA                                   2001        70,381       67,829      2,552      3.6
CN0605700000000   06     057   Nevada County, CA                                 2001        46,904       44,847      2,057      4.4
CN0605900000000   06     059   Orange County, CA                                 2001     1,511,855    1,452,100     59,755      4.0
CN0606100000000   06     061   Placer County, CA                                 2001       138,976      133,402      5,574      4.0
CN0606300000000   06     063   Plumas County, CA                                 2001         9,949        9,194        755      7.6
CN0606500000000   06     065   Riverside County, CA                              2001       710,475      671,436     39,039      5.5
CN0606700000000   06     067   Sacramento County, CA                             2001       624,116      595,878     28,238      4.5
CN0606900000000   06     069   San Benito County, CA                             2001        27,439       25,697      1,742      6.3
CN0607100000000   06     071   San Bernardino County, CA                         2001       762,524      723,879     38,645      5.1
CN0607300000000   06     073   San Diego County, CA                              2001     1,408,427    1,349,524     58,903      4.2
CN0607500000000   06     075   San Francisco County/city, CA                     2001       469,037      445,193     23,844      5.1
CN0607700000000   06     077   San Joaquin County, CA                            2001       266,043      246,169     19,874      7.5
CN0607900000000   06     079   San Luis Obispo County, CA                        2001       126,060      120,987      5,073      4.0
CN0608100000000   06     081   San Mateo County, CA                              2001       392,488      377,527     14,961      3.8
CN0608300000000   06     083   Santa Barbara County, CA                          2001       202,857      193,916      8,941      4.4
CN0608500000000   06     085   Santa Clara County, CA                            2001       938,612      891,097     47,515      5.1
CN0608700000000   06     087   Santa Cruz County, CA                             2001       150,211      141,618      8,593      5.7
CN0608900000000   06     089   Shasta County, CA                                 2001        77,576       72,656      4,920      6.3
CN0609100000000   06     091   Sierra County, CA                                 2001         1,668        1,542        126      7.6
CN0609300000000   06     093   Siskiyou County, CA                               2001        18,959       17,430      1,529      8.1
CN0609500000000   06     095   Solano County, CA                                 2001       196,996      187,928      9,068      4.6
CN0609700000000   06     097   Sonoma County, CA                                 2001       257,645      248,179      9,466      3.7
CN0609900000000   06     099   Stanislaus County, CA                             2001       214,093      196,211     17,882      8.4
CN0610100000000   06     101   Sutter County, CA                                 2001        38,423       34,675      3,748      9.8
CN0610300000000   06     103   Tehama County, CA                                 2001        24,552       22,945      1,607      6.5
CN0610500000000   06     105   Trinity County, CA                                2001         5,389        4,888        501      9.3
CN0610700000000   06     107   Tulare County, CA                                 2001       175,201      155,174     20,027     11.4
CN0610900000000   06     109   Tuolumne County, CA                               2001        23,939       22,537      1,402      5.9
CN0611100000000   06     111   Ventura County, CA                                2001       398,957      379,622     19,335      4.8
CN0611300000000   06     113   Yolo County, CA                                   2001        88,252       83,734      4,518      5.1
CN0611500000000   06     115   Yuba County, CA                                   2001        24,839       22,723      2,116      8.5
CN0800100000000   08     001   Adams County, CO                                  2001       187,343      179,822      7,521      4.0
CN0800300000000   08     003   Alamosa County, CO                                2001         7,740        7,413        327      4.2
CN0800500000000   08     005   Arapahoe County, CO                               2001       282,082      271,785     10,297      3.7
CN0800700000000   08     007   Archuleta County, CO                              2001         5,310        5,100        210      4.0
CN0800900000000   08     009   Baca County, CO                                   2001         2,444        2,371         73      3.0
CN0801100000000   08     011   Bent County, CO                                   2001         2,507        2,399        108      4.3
CN0801300000000   08     013   Boulder County, CO                                2001       162,354      156,395      5,959      3.7
CN0801400000000   08     014   Broomfield County/city, CO                        2001        22,350       21,541        809      3.6
CN0801500000000   08     015   Chaffee County, CO                                2001         7,508        7,208        300      4.0
CN0801700000000   08     017   Cheyenne County, CO                               2001         1,282        1,252         30      2.3
CN0801900000000   08     019   Clear Creek County, CO                            2001         5,937        5,738        199      3.4
CN0802100000000   08     021   Conejos County, CO                                2001         3,597        3,372        225      6.3
CN0802300000000   08     023   Costilla County, CO                               2001         1,311        1,202        109      8.3
CN0802500000000   08     025   Crowley County, CO                                2001         1,532        1,443         89      5.8
CN0802700000000   08     027   Custer County, CO                                 2001         1,791        1,717         74      4.1
CN0802900000000   08     029   Delta County, CO                                  2001        13,324       12,774        550      4.1
CN0803100000000   08     031   Denver County/city, CO                            2001       302,235      288,890     13,345      4.4
CN0803300000000   08     033   Dolores County, CO                                2001           937          889         48      5.1
CN0803500000000   08     035   Douglas County, CO                                2001       113,280      109,647      3,633      3.2
CN0803700000000   08     037   Eagle County, CO                                  2001        26,096       25,294        802      3.1
CN0803900000000   08     039   Elbert County, CO                                 2001        11,951       11,569        382      3.2
CN0804100000000   08     041   El Paso County, CO                                2001       268,692      257,415     11,277      4.2
CN0804300000000   08     043   Fremont County, CO                                2001        18,245       17,328        917      5.0
CN0804500000000   08     045   Garfield County, CO                               2001        25,581       24,767        814      3.2
CN0804700000000   08     047   Gilpin County, CO                                 2001         3,235        3,123        112      3.5
CN0804900000000   08     049   Grand County, CO                                  2001         8,035        7,797        238      3.0
CN0805100000000   08     051   Gunnison County, CO                               2001         8,333        8,061        272      3.3
CN0805300000000   08     053   Hinsdale County, CO                               2001           649          627         22      3.4
CN0805500000000   08     055   Huerfano County, CO                               2001         3,198        2,995        203      6.3
CN0805700000000   08     057   Jackson County, CO                                2001         1,037        1,001         36      3.5
CN0805900000000   08     059   Jefferson County, CO                              2001       304,238      293,787     10,451      3.4
CN0806100000000   08     061   Kiowa County, CO                                  2001           936          910         26      2.8
CN0806300000000   08     063   Kit Carson County, CO                             2001         4,307        4,201        106      2.5
CN0806500000000   08     065   Lake County, CO                                   2001         3,991        3,832        159      4.0
CN0806700000000   08     067   La Plata County, CO                               2001        25,039       24,235        804      3.2
CN0806900000000   08     069   Larimer County, CO                                2001       149,756      144,961      4,795      3.2
CN0807100000000   08     071   Las Animas County, CO                             2001         7,151        6,825        326      4.6
CN0807300000000   08     073   Lincoln County, CO                                2001         2,901        2,814         87      3.0
CN0807500000000   08     075   Logan County, CO                                  2001        10,725       10,387        338      3.2
CN0807700000000   08     077   Mesa County, CO                                   2001        60,299       57,983      2,316      3.8
CN0807900000000   08     079   Mineral County, CO                                2001           428          412         16      3.7
CN0808100000000   08     081   Moffat County, CO                                 2001         7,298        7,014        284      3.9
CN0808300000000   08     083   Montezuma County, CO                              2001        11,863       11,342        521      4.4
CN0808500000000   08     085   Montrose County, CO                               2001        16,922       16,180        742      4.4
CN0808700000000   08     087   Morgan County, CO                                 2001        13,313       12,888        425      3.2
CN0808900000000   08     089   Otero County, CO                                  2001         9,069        8,648        421      4.6
CN0809100000000   08     091   Ouray County, CO                                  2001         2,335        2,266         69      3.0
CN0809300000000   08     093   Park County, CO                                   2001         8,711        8,410        301      3.5
CN0809500000000   08     095   Phillips County, CO                               2001         2,377        2,311         66      2.8
CN0809700000000   08     097   Pitkin County, CO                                 2001        10,195        9,831        364      3.6
CN0809900000000   08     099   Prowers County, CO                                2001         7,212        6,982        230      3.2
CN0810100000000   08     101   Pueblo County, CO                                 2001        64,114       60,806      3,308      5.2
CN0810300000000   08     103   Rio Blanco County, CO                             2001         3,483        3,389         94      2.7
CN0810500000000   08     105   Rio Grande County, CO                             2001         6,204        5,869        335      5.4
CN0810700000000   08     107   Routt County, CO                                  2001        13,273       12,893        380      2.9
CN0810900000000   08     109   Saguache County, CO                               2001         3,040        2,857        183      6.0
CN0811100000000   08     111   San Juan County, CO                               2001           515          480         35      6.8
CN0811300000000   08     113   San Miguel County, CO                             2001         4,921        4,735        186      3.8
CN0811500000000   08     115   Sedgwick County, CO                               2001         1,545        1,501         44      2.8
CN0811700000000   08     117   Summit County, CO                                 2001        16,139       15,662        477      3.0
CN0811900000000   08     119   Teller County, CO                                 2001        11,992       11,524        468      3.9
CN0812100000000   08     121   Washington County, CO                             2001         2,823        2,747         76      2.7
CN0812300000000   08     123   Weld County, CO                                   2001        98,046       94,658      3,388      3.5
CN0812500000000   08     125   Yuma County, CO                                   2001         5,977        5,842        135      2.3
CN0900100000000   09     001   Fairfield County, CT                              2001       449,338      435,905     13,433      3.0
CN0900300000000   09     003   Hartford County, CT                               2001       433,800      419,194     14,606      3.4
CN0900500000000   09     005   Litchfield County, CT                             2001       100,185       97,263      2,922      2.9
CN0900700000000   09     007   Middlesex County, CT                              2001        86,623       84,305      2,318      2.7
CN0900900000000   09     009   New Haven County, CT                              2001       418,502      404,260     14,242      3.4
CN0901100000000   09     011   New London County, CT                             2001       135,726      131,971      3,755      2.8
CN0901300000000   09     013   Tolland County, CT                                2001        77,035       75,188      1,847      2.4
CN0901500000000   09     015   Windham County, CT                                2001        58,622       56,689      1,933      3.3
CN1000100000000   10     001   Kent County, DE                                   2001        64,923       62,535      2,388      3.7
CN1000300000000   10     003   New Castle County, DE                             2001       275,308      265,872      9,436      3.4
CN1000500000000   10     005   Sussex County, DE                                 2001        81,555       78,626      2,929      3.6
CN1100100000000   11     001   District of Columbia                              2001       310,515      290,811     19,704      6.3
CN1200100000000   12     001   Alachua County, FL                                2001       118,547      114,284      4,263      3.6
CN1200300000000   12     003   Baker County, FL                                  2001        10,503       10,060        443      4.2
CN1200500000000   12     005   Bay County, FL                                    2001        72,692       68,857      3,835      5.3
CN1200700000000   12     007   Bradford County, FL                               2001        10,805       10,313        492      4.6
CN1200900000000   12     009   Brevard County, FL                                2001       237,019      226,249     10,770      4.5
CN1201100000000   12     011   Broward County, FL                                2001       887,522      846,010     41,512      4.7
CN1201300000000   12     013   Calhoun County, FL                                2001         5,248        4,977        271      5.2
CN1201500000000   12     015   Charlotte County, FL                              2001        56,187       53,641      2,546      4.5
CN1201700000000   12     017   Citrus County, FL                                 2001        44,653       42,040      2,613      5.9
CN1201900000000   12     019   Clay County, FL                                   2001        75,746       72,749      2,997      4.0
CN1202100000000   12     021   Collier County, FL                                2001       124,316      119,036      5,280      4.2
CN1202300000000   12     023   Columbia County, FL                               2001        25,903       24,451      1,452      5.6
CN1202700000000   12     027   DeSoto County, FL                                 2001        13,429       12,744        685      5.1
CN1202900000000   12     029   Dixie County, FL                                  2001         5,273        4,972        301      5.7
CN1203100000000   12     031   Duval County, FL                                  2001       412,753      394,619     18,134      4.4
CN1203300000000   12     033   Escambia County, FL                               2001       131,677      125,012      6,665      5.1
CN1203500000000   12     035   Flagler County, FL                                2001        22,175       21,118      1,057      4.8
CN1203700000000   12     037   Franklin County, FL                               2001         4,600        4,400        200      4.3
CN1203900000000   12     039   Gadsden County, FL                                2001        20,290       19,285      1,005      5.0
