                               Labor Force Data by County, 2008 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN0400900000000   04     009   Graham County, AZ                                 2008        16,139       14,997      1,142      7.1
CN0401100000000   04     011   Greenlee County, AZ                               2008         4,408        4,174        234      5.3
CN0401200000000   04     012   La Paz County, AZ                                 2008         7,551        6,968        583      7.7
CN0401300000000   04     013   Maricopa County, AZ                               2008     1,970,741    1,864,614    106,127      5.4
CN0401500000000   04     015   Mohave County, AZ                                 2008        92,592       85,485      7,107      7.7
CN0401700000000   04     017   Navajo County, AZ                                 2008        39,302       35,328      3,974     10.1
CN0401900000000   04     019   Pima County, AZ                                   2008       474,464      446,795     27,669      5.8
CN0402100000000   04     021   Pinal County, AZ                                  2008       122,313      113,278      9,035      7.4
CN0402300000000   04     023   Santa Cruz County, AZ                             2008        17,888       15,916      1,972     11.0
CN0402500000000   04     025   Yavapai County, AZ                                2008        98,076       92,011      6,065      6.2
CN0402700000000   04     027   Yuma County, AZ                                   2008        84,314       68,812     15,502     18.4
CN0500100000000   05     001   Arkansas County, AR                               2008        12,161       10,969      1,192      9.8
CN0500300000000   05     003   Ashley County, AR                                 2008         9,465        8,745        720      7.6
CN0500500000000   05     005   Baxter County, AR                                 2008        17,704       16,635      1,069      6.0
CN0500700000000   05     007   Benton County, AR                                 2008       106,704      102,277      4,427      4.1
CN0500900000000   05     009   Boone County, AR                                  2008        17,048       16,116        932      5.5
CN0501100000000   05     011   Bradley County, AR                                2008         5,622        5,215        407      7.2
CN0501300000000   05     013   Calhoun County, AR                                2008         2,613        2,451        162      6.2
CN0501500000000   05     015   Carroll County, AR                                2008        14,261       13,620        641      4.5
CN0501700000000   05     017   Chicot County, AR                                 2008         4,967        4,556        411      8.3
CN0501900000000   05     019   Clark County, AR                                  2008        11,054       10,398        656      5.9
CN0502100000000   05     021   Clay County, AR                                   2008         6,685        6,146        539      8.1
CN0502300000000   05     023   Cleburne County, AR                               2008        12,111       11,427        684      5.6
CN0502500000000   05     025   Cleveland County, AR                              2008         4,135        3,892        243      5.9
CN0502700000000   05     027   Columbia County, AR                               2008        10,929       10,166        763      7.0
CN0502900000000   05     029   Conway County, AR                                 2008        10,237        9,671        566      5.5
CN0503100000000   05     031   Craighead County, AR                              2008        46,575       44,307      2,268      4.9
CN0503300000000   05     033   Crawford County, AR                               2008        28,721       27,327      1,394      4.9
CN0503500000000   05     035   Crittenden County, AR                             2008        22,601       20,807      1,794      7.9
CN0503700000000   05     037   Cross County, AR                                  2008         8,559        7,974        585      6.8
CN0503900000000   05     039   Dallas County, AR                                 2008         3,908        3,625        283      7.2
CN0504100000000   05     041   Desha County, AR                                  2008         5,942        5,422        520      8.8
CN0504300000000   05     043   Drew County, AR                                   2008         8,503        7,831        672      7.9
CN0504500000000   05     045   Faulkner County, AR                               2008        56,244       53,567      2,677      4.8
CN0504700000000   05     047   Franklin County, AR                               2008         8,566        8,184        382      4.5
CN0504900000000   05     049   Fulton County, AR                                 2008         5,245        4,971        274      5.2
CN0505100000000   05     051   Garland County, AR                                2008        42,783       40,368      2,415      5.6
CN0505300000000   05     053   Grant County, AR                                  2008         8,691        8,237        454      5.2
CN0505500000000   05     055   Greene County, AR                                 2008        19,127       17,870      1,257      6.6
CN0505700000000   05     057   Hempstead County, AR                              2008        10,733       10,111        622      5.8
CN0505900000000   05     059   Hot Spring County, AR                             2008        15,211       14,207      1,004      6.6
CN0506100000000   05     061   Howard County, AR                                 2008         6,379        6,025        354      5.5
CN0506300000000   05     063   Independence County, AR                           2008        17,121       15,922      1,199      7.0
CN0506500000000   05     065   Izard County, AR                                  2008         5,476        5,108        368      6.7
CN0506700000000   05     067   Jackson County, AR                                2008         7,928        7,313        615      7.8
CN0506900000000   05     069   Jefferson County, AR                              2008        35,341       32,634      2,707      7.7
CN0507100000000   05     071   Johnson County, AR                                2008        11,631       11,080        551      4.7
CN0507300000000   05     073   Lafayette County, AR                              2008         3,070        2,853        217      7.1
CN0507500000000   05     075   Lawrence County, AR                               2008         7,307        6,786        521      7.1
CN0507700000000   05     077   Lee County, AR                                    2008         3,618        3,309        309      8.5
CN0507900000000   05     079   Lincoln County, AR                                2008         5,009        4,604        405      8.1
CN0508100000000   05     081   Little River County, AR                           2008         6,747        6,482        265      3.9
CN0508300000000   05     083   Logan County, AR                                  2008        10,435        9,753        682      6.5
CN0508500000000   05     085   Lonoke County, AR                                 2008        32,460       31,002      1,458      4.5
CN0508700000000   05     087   Madison County, AR                                2008         7,760        7,418        342      4.4
CN0508900000000   05     089   Marion County, AR                                 2008         6,963        6,526        437      6.3
CN0509100000000   05     091   Miller County, AR                                 2008        20,242       19,423        819      4.0
CN0509300000000   05     093   Mississippi County, AR                            2008        22,063       20,367      1,696      7.7
CN0509500000000   05     095   Monroe County, AR                                 2008         3,860        3,613        247      6.4
CN0509700000000   05     097   Montgomery County, AR                             2008         4,203        3,965        238      5.7
CN0509900000000   05     099   Nevada County, AR                                 2008         4,280        3,989        291      6.8
CN0510100000000   05     101   Newton County, AR                                 2008         3,504        3,304        200      5.7
CN0510300000000   05     103   Ouachita County, AR                               2008        11,979       11,212        767      6.4
CN0510500000000   05     105   Perry County, AR                                  2008         4,822        4,551        271      5.6
CN0510700000000   05     107   Phillips County, AR                               2008         9,047        8,398        649      7.2
CN0510900000000   05     109   Pike County, AR                                   2008         5,121        4,811        310      6.1
CN0511100000000   05     111   Poinsett County, AR                               2008        10,796       10,103        693      6.4
CN0511300000000   05     113   Polk County, AR                                   2008         8,919        8,459        460      5.2
CN0511500000000   05     115   Pope County, AR                                   2008        30,504       29,008      1,496      4.9
CN0511700000000   05     117   Prairie County, AR                                2008         4,425        4,173        252      5.7
CN0511900000000   05     119   Pulaski County, AR                                2008       191,923      182,801      9,122      4.8
CN0512100000000   05     121   Randolph County, AR                               2008         7,596        6,974        622      8.2
CN0512300000000   05     123   St. Francis County, AR                            2008        10,429        9,450        979      9.4
CN0512500000000   05     125   Saline County, AR                                 2008        50,037       47,807      2,230      4.5
CN0512700000000   05     127   Scott County, AR                                  2008         4,889        4,656        233      4.8
CN0512900000000   05     129   Searcy County, AR                                 2008         3,638        3,441        197      5.4
CN0513100000000   05     131   Sebastian County, AR                              2008        62,219       59,133      3,086      5.0
CN0513300000000   05     133   Sevier County, AR                                 2008         7,640        7,330        310      4.1
CN0513500000000   05     135   Sharp County, AR                                  2008         6,319        5,842        477      7.5
CN0513700000000   05     137   Stone County, AR                                  2008         4,744        4,432        312      6.6
CN0513900000000   05     139   Union County, AR                                  2008        19,294       18,065      1,229      6.4
CN0514100000000   05     141   Van Buren County, AR                              2008         7,083        6,614        469      6.6
CN0514300000000   05     143   Washington County, AR                             2008       103,877       99,485      4,392      4.2
CN0514500000000   05     145   White County, AR                                  2008        33,288       31,300      1,988      6.0
CN0514700000000   05     147   Woodruff County, AR                               2008         3,520        3,238        282      8.0
CN0514900000000   05     149   Yell County, AR                                   2008        10,652       10,169        483      4.5
CN0600100000000   06     001   Alameda County, CA                                2008       756,411      709,426     46,985      6.2
CN0600300000000   06     003   Alpine County, CA                                 2008           465          416         49     10.5
CN0600500000000   06     005   Amador County, CA                                 2008        17,797       16,428      1,369      7.7
CN0600700000000   06     007   Butte County, CA                                  2008       102,816       94,116      8,700      8.5
CN0600900000000   06     009   Calaveras County, CA                              2008        20,621       18,831      1,790      8.7
CN0601100000000   06     011   Colusa County, CA                                 2008        10,495        9,042      1,453     13.8
CN0601300000000   06     013   Contra Costa County, CA                           2008       523,720      491,147     32,573      6.2
CN0601500000000   06     015   Del Norte County, CA                              2008        11,361       10,358      1,003      8.8
CN0601700000000   06     017   El Dorado County, CA                              2008        90,600       84,259      6,341      7.0
CN0601900000000   06     019   Fresno County, CA                                 2008       429,670      384,317     45,353     10.6
CN0602100000000   06     021   Glenn County, CA                                  2008        12,182       10,904      1,278     10.5
CN0602300000000   06     023   Humboldt County, CA                               2008        59,953       55,580      4,373      7.3
CN0602500000000   06     025   Imperial County, CA                               2008        72,434       56,097     16,337     22.6
CN0602700000000   06     027   Inyo County, CA                                   2008         9,087        8,486        601      6.6
CN0602900000000   06     029   Kern County, CA                                   2008       359,141      323,808     35,333      9.8
CN0603100000000   06     031   Kings County, CA                                  2008        58,735       52,511      6,224     10.6
CN0603300000000   06     033   Lake County, CA                                   2008        24,525       21,910      2,615     10.7
CN0603500000000   06     035   Lassen County, CA                                 2008        12,820       11,592      1,228      9.6
CN0603700000000   06     037   Los Angeles County, CA                            2008     4,928,959    4,555,103    373,856      7.6
CN0603900000000   06     039   Madera County, CA                                 2008        65,020       58,861      6,159      9.5
CN0604100000000   06     041   Marin County, CA                                  2008       132,204      125,973      6,231      4.7
CN0604300000000   06     043   Mariposa County, CA                               2008         9,273        8,574        699      7.5
CN0604500000000   06     045   Mendocino County, CA                              2008        43,213       40,230      2,983      6.9
CN0604700000000   06     047   Merced County, CA                                 2008       102,153       89,245     12,908     12.6
CN0604900000000   06     049   Modoc County, CA                                  2008         3,937        3,555        382      9.7
CN0605100000000   06     051   Mono County, CA                                   2008         8,605        8,096        509      5.9
CN0605300000000   06     053   Monterey County, CA                               2008       212,064      194,121     17,943      8.5
CN0605500000000   06     055   Napa County, CA                                   2008        75,546       71,677      3,869      5.1
CN0605700000000   06     057   Nevada County, CA                                 2008        50,353       47,033      3,320      6.6
CN0605900000000   06     059   Orange County, CA                                 2008     1,615,488    1,529,661     85,827      5.3
CN0606100000000   06     061   Placer County, CA                                 2008       176,976      165,485     11,491      6.5
CN0606300000000   06     063   Plumas County, CA                                 2008         9,812        8,774      1,038     10.6
CN0606500000000   06     065   Riverside County, CA                              2008       911,507      833,309     78,198      8.6
CN0606700000000   06     067   Sacramento County, CA                             2008       679,394      630,283     49,111      7.2
CN0606900000000   06     069   San Benito County, CA                             2008        24,840       22,435      2,405      9.7
CN0607100000000   06     071   San Bernardino County, CA                         2008       862,104      792,836     69,268      8.0
CN0607300000000   06     073   San Diego County, CA                              2008     1,545,849    1,452,608     93,241      6.0
CN0607500000000   06     075   San Francisco County/city, CA                     2008       456,989      432,981     24,008      5.3
CN0607700000000   06     077   San Joaquin County, CA                            2008       292,848      262,271     30,577     10.4
CN0607900000000   06     079   San Luis Obispo County, CA                        2008       136,402      128,522      7,880      5.8
CN0608100000000   06     081   San Mateo County, CA                              2008       372,360      354,161     18,199      4.9
CN0608300000000   06     083   Santa Barbara County, CA                          2008       218,082      206,131     11,951      5.5
CN0608500000000   06     085   Santa Clara County, CA                            2008       868,908      816,618     52,290      6.0
CN0608700000000   06     087   Santa Cruz County, CA                             2008       146,119      135,342     10,777      7.4
CN0608900000000   06     089   Shasta County, CA                                 2008        82,577       74,257      8,320     10.1
CN0609100000000   06     091   Sierra County, CA                                 2008         1,589        1,421        168     10.6
CN0609300000000   06     093   Siskiyou County, CA                               2008        19,204       17,242      1,962     10.2
CN0609500000000   06     095   Solano County, CA                                 2008       211,059      196,503     14,556      6.9
CN0609700000000   06     097   Sonoma County, CA                                 2008       259,633      244,654     14,979      5.8
CN0609900000000   06     099   Stanislaus County, CA                             2008       231,707      206,012     25,695     11.1
CN0610100000000   06     101   Sutter County, CA                                 2008        41,058       35,980      5,078     12.4
CN0610300000000   06     103   Tehama County, CA                                 2008        25,153       22,832      2,321      9.2
CN0610500000000   06     105   Trinity County, CA                                2008         4,850        4,228        622     12.8
CN0610700000000   06     107   Tulare County, CA                                 2008       198,899      177,353     21,546     10.8
CN0610900000000   06     109   Tuolumne County, CA                               2008        25,767       23,703      2,064      8.0
CN0611100000000   06     111   Ventura County, CA                                2008       428,792      401,777     27,015      6.3
CN0611300000000   06     113   Yolo County, CA                                   2008        98,299       91,012      7,287      7.4
CN0611500000000   06     115   Yuba County, CA                                   2008        27,700       24,396      3,304     11.9
CN0800100000000   08     001   Adams County, CO                                  2008       225,880      213,688     12,192      5.4
CN0800300000000   08     003   Alamosa County, CO                                2008         8,356        7,919        437      5.2
CN0800500000000   08     005   Arapahoe County, CO                               2008       312,650      297,374     15,276      4.9
CN0800700000000   08     007   Archuleta County, CO                              2008         6,524        6,194        330      5.1
CN0800900000000   08     009   Baca County, CO                                   2008         2,241        2,165         76      3.4
CN0801100000000   08     011   Bent County, CO                                   2008         2,342        2,196        146      6.2
CN0801300000000   08     013   Boulder County, CO                                2008       177,472      170,108      7,364      4.1
CN0801400000000   08     014   Broomfield County/city, CO                        2008        30,844       29,451      1,393      4.5
CN0801500000000   08     015   Chaffee County, CO                                2008         8,362        7,986        376      4.5
CN0801700000000   08     017   Cheyenne County, CO                               2008         1,257        1,223         34      2.7
CN0801900000000   08     019   Clear Creek County, CO                            2008         5,652        5,393        259      4.6
CN0802100000000   08     021   Conejos County, CO                                2008         3,634        3,369        265      7.3
CN0802300000000   08     023   Costilla County, CO                               2008         1,280        1,181         99      7.7
CN0802500000000   08     025   Crowley County, CO                                2008         1,821        1,687        134      7.4
CN0802700000000   08     027   Custer County, CO                                 2008         1,912        1,815         97      5.1
CN0802900000000   08     029   Delta County, CO                                  2008        16,501       15,778        723      4.4
CN0803100000000   08     031   Denver County/city, CO                            2008       323,342      305,960     17,382      5.4
CN0803300000000   08     033   Dolores County, CO                                2008           985          914         71      7.2
CN0803500000000   08     035   Douglas County, CO                                2008       160,990      154,263      6,727      4.2
CN0803700000000   08     037   Eagle County, CO                                  2008        31,666       30,535      1,131      3.6
CN0803900000000   08     039   Elbert County, CO                                 2008        13,020       12,396        624      4.8
CN0804100000000   08     041   El Paso County, CO                                2008       300,206      283,214     16,992      5.7
CN0804300000000   08     043   Fremont County, CO                                2008        19,738       18,487      1,251      6.3
CN0804500000000   08     045   Garfield County, CO                               2008        36,753       35,610      1,143      3.1
CN0804700000000   08     047   Gilpin County, CO                                 2008         3,469        3,323        146      4.2
CN0804900000000   08     049   Grand County, CO                                  2008         9,147        8,809        338      3.7
CN0805100000000   08     051   Gunnison County, CO                               2008         9,503        9,162        341      3.6
CN0805300000000   08     053   Hinsdale County, CO                               2008           643          622         21      3.3
CN0805500000000   08     055   Huerfano County, CO                               2008         3,435        3,215        220      6.4
CN0805700000000   08     057   Jackson County, CO                                2008         1,082        1,047         35      3.2
CN0805900000000   08     059   Jefferson County, CO                              2008       307,854      293,431     14,423      4.7
CN0806100000000   08     061   Kiowa County, CO                                  2008           849          818         31      3.7
CN0806300000000   08     063   Kit Carson County, CO                             2008         4,348        4,202        146      3.4
CN0806500000000   08     065   Lake County, CO                                   2008         4,101        3,913        188      4.6
CN0806700000000   08     067   La Plata County, CO                               2008        31,427       30,294      1,133      3.6
CN0806900000000   08     069   Larimer County, CO                                2008       175,517      168,090      7,427      4.2
CN0807100000000   08     071   Las Animas County, CO                             2008         8,795        8,399        396      4.5
CN0807300000000   08     073   Lincoln County, CO                                2008         2,890        2,783        107      3.7
CN0807500000000   08     075   Logan County, CO                                  2008        11,200       10,767        433      3.9
CN0807700000000   08     077   Mesa County, CO                                   2008        81,800       78,618      3,182      3.9
CN0807900000000   08     079   Mineral County, CO                                2008           475          449         26      5.5
CN0808100000000   08     081   Moffat County, CO                                 2008         8,726        8,394        332      3.8
CN0808300000000   08     083   Montezuma County, CO                              2008        12,902       12,228        674      5.2
CN0808500000000   08     085   Montrose County, CO                               2008        20,767       19,728      1,039      5.0
CN0808700000000   08     087   Morgan County, CO                                 2008        14,083       13,485        598      4.2
CN0808900000000   08     089   Otero County, CO                                  2008         8,705        8,189        516      5.9
CN0809100000000   08     091   Ouray County, CO                                  2008         3,017        2,906        111      3.7
CN0809300000000   08     093   Park County, CO                                   2008         9,678        9,217        461      4.8
CN0809500000000   08     095   Phillips County, CO                               2008         2,238        2,162         76      3.4
CN0809700000000   08     097   Pitkin County, CO                                 2008        11,570       11,188        382      3.3
CN0809900000000   08     099   Prowers County, CO                                2008         6,529        6,236        293      4.5
CN0810100000000   08     101   Pueblo County, CO                                 2008        73,280       68,823      4,457      6.1
CN0810300000000   08     103   Rio Blanco County, CO                             2008         5,114        4,981        133      2.6
CN0810500000000   08     105   Rio Grande County, CO                             2008         6,423        6,060        363      5.7
CN0810700000000   08     107   Routt County, CO                                  2008        15,589       15,060        529      3.4
CN0810900000000   08     109   Saguache County, CO                               2008         3,040        2,821        219      7.2
CN0811100000000   08     111   San Juan County, CO                               2008           568          536         32      5.6
CN0811300000000   08     113   San Miguel County, CO                             2008         5,519        5,305        214      3.9
CN0811500000000   08     115   Sedgwick County, CO                               2008         1,533        1,484         49      3.2
CN0811700000000   08     117   Summit County, CO                                 2008        16,996       16,359        637      3.7
CN0811900000000   08     119   Teller County, CO                                 2008        12,279       11,604        675      5.5
CN0812100000000   08     121   Washington County, CO                             2008         2,656        2,570         86      3.2
CN0812300000000   08     123   Weld County, CO                                   2008       118,948      112,731      6,217      5.2
CN0812500000000   08     125   Yuma County, CO                                   2008         6,505        6,331        174      2.7
CN0900100000000   09     001   Fairfield County, CT                              2008       471,297      447,013     24,284      5.2
CN0900300000000   09     003   Hartford County, CT                               2008       460,358      432,568     27,790      6.0
CN0900500000000   09     005   Litchfield County, CT                             2008       105,675      100,072      5,603      5.3
CN0900700000000   09     007   Middlesex County, CT                              2008        94,548       89,986      4,562      4.8
CN0900900000000   09     009   New Haven County, CT                              2008       449,379      421,335     28,044      6.2
CN0901100000000   09     011   New London County, CT                             2008       150,194      142,064      8,130      5.4
CN0901300000000   09     013   Tolland County, CT                                2008        85,296       81,192      4,104      4.8
CN0901500000000   09     015   Windham County, CT                                2008        64,707       60,450      4,257      6.6
CN1000100000000   10     001   Kent County, DE                                   2008        75,463       71,760      3,703      4.9
CN1000300000000   10     003   New Castle County, DE                             2008       277,739      264,070     13,669      4.9
CN1000500000000   10     005   Sussex County, DE                                 2008        93,841       89,085      4,756      5.1
CN1100100000000   11     001   District of Columbia                              2008       330,544      309,192     21,352      6.5
CN1200100000000   12     001   Alachua County, FL                                2008       131,246      125,425      5,821      4.4
CN1200300000000   12     003   Baker County, FL                                  2008        12,245       11,531        714      5.8
CN1200500000000   12     005   Bay County, FL                                    2008        88,653       83,626      5,027      5.7
CN1200700000000   12     007   Bradford County, FL                               2008        12,475       11,856        619      5.0
CN1200900000000   12     009   Brevard County, FL                                2008       268,840      250,742     18,098      6.7
CN1201100000000   12     011   Broward County, FL                                2008     1,006,721      950,763     55,958      5.6
CN1201300000000   12     013   Calhoun County, FL                                2008         5,757        5,439        318      5.5
CN1201500000000   12     015   Charlotte County, FL                              2008        69,531       63,728      5,803      8.3
CN1201700000000   12     017   Citrus County, FL                                 2008        56,616       51,889      4,727      8.3
CN1201900000000   12     019   Clay County, FL                                   2008        95,993       90,706      5,287      5.5
CN1202100000000   12     021   Collier County, FL                                2008       148,368      137,814     10,554      7.1
CN1202300000000   12     023   Columbia County, FL                               2008        31,560       29,763      1,797      5.7
CN1202700000000   12     027   DeSoto County, FL                                 2008        14,778       13,758      1,020      6.9
CN1202900000000   12     029   Dixie County, FL                                  2008         5,496        5,080        416      7.6
CN1203100000000   12     031   Duval County, FL                                  2008       446,829      418,438     28,391      6.4
CN1203300000000   12     033   Escambia County, FL                               2008       138,002      129,494      8,508      6.2
CN1203500000000   12     035   Flagler County, FL                                2008        31,935       28,769      3,166      9.9
CN1203700000000   12     037   Franklin County, FL                               2008         4,817        4,582        235      4.9
