                               Labor Force Data by County, 2003 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN0510100000000   05     101   Newton County, AR                                 2003         3,615        3,404        211      5.8
CN0510300000000   05     103   Ouachita County, AR                               2003        12,085       11,122        963      8.0
CN0510500000000   05     105   Perry County, AR                                  2003         4,778        4,446        332      6.9
CN0510700000000   05     107   Phillips County, AR                               2003         9,175        8,367        808      8.8
CN0510900000000   05     109   Pike County, AR                                   2003         5,189        4,904        285      5.5
CN0511100000000   05     111   Poinsett County, AR                               2003        11,200       10,370        830      7.4
CN0511300000000   05     113   Polk County, AR                                   2003         8,587        7,925        662      7.7
CN0511500000000   05     115   Pope County, AR                                   2003        26,555       25,020      1,535      5.8
CN0511700000000   05     117   Prairie County, AR                                2003         4,457        4,221        236      5.3
CN0511900000000   05     119   Pulaski County, AR                                2003       181,174      171,643      9,531      5.3
CN0512100000000   05     121   Randolph County, AR                               2003         7,838        7,087        751      9.6
CN0512300000000   05     123   St. Francis County, AR                            2003        10,823        9,805      1,018      9.4
CN0512500000000   05     125   Saline County, AR                                 2003        43,406       41,275      2,131      4.9
CN0512700000000   05     127   Scott County, AR                                  2003         4,706        4,477        229      4.9
CN0512900000000   05     129   Searcy County, AR                                 2003         3,373        3,184        189      5.6
CN0513100000000   05     131   Sebastian County, AR                              2003        56,011       53,227      2,784      5.0
CN0513300000000   05     133   Sevier County, AR                                 2003         7,396        7,048        348      4.7
CN0513500000000   05     135   Sharp County, AR                                  2003         6,401        5,845        556      8.7
CN0513700000000   05     137   Stone County, AR                                  2003         4,479        4,138        341      7.6
CN0513900000000   05     139   Union County, AR                                  2003        19,714       18,137      1,577      8.0
CN0514100000000   05     141   Van Buren County, AR                              2003         6,812        6,320        492      7.2
CN0514300000000   05     143   Washington County, AR                             2003        90,430       86,944      3,486      3.9
CN0514500000000   05     145   White County, AR                                  2003        30,761       28,791      1,970      6.4
CN0514700000000   05     147   Woodruff County, AR                               2003         3,774        3,408        366      9.7
CN0514900000000   05     149   Yell County, AR                                   2003         9,793        9,273        520      5.3
CN0600100000000   06     001   Alameda County, CA                                2003       754,375      702,984     51,391      6.8
CN0600300000000   06     003   Alpine County, CA                                 2003           554          508         46      8.3
CN0600500000000   06     005   Amador County, CA                                 2003        16,389       15,384      1,005      6.1
CN0600700000000   06     007   Butte County, CA                                  2003        98,296       90,885      7,411      7.5
CN0600900000000   06     009   Calaveras County, CA                              2003        19,854       18,398      1,456      7.3
CN0601100000000   06     011   Colusa County, CA                                 2003         9,433        8,086      1,347     14.3
CN0601300000000   06     013   Contra Costa County, CA                           2003       508,420      477,620     30,800      6.1
CN0601500000000   06     015   Del Norte County, CA                              2003        10,313        9,440        873      8.5
CN0601700000000   06     017   El Dorado County, CA                              2003        87,468       82,631      4,837      5.5
CN0601900000000   06     019   Fresno County, CA                                 2003       403,733      356,645     47,088     11.7
CN0602100000000   06     021   Glenn County, CA                                  2003        11,124        9,992      1,132     10.2
CN0602300000000   06     023   Humboldt County, CA                               2003        60,584       56,464      4,120      6.8
CN0602500000000   06     025   Imperial County, CA                               2003        58,642       49,550      9,092     15.5
CN0602700000000   06     027   Inyo County, CA                                   2003         9,097        8,576        521      5.7
CN0602900000000   06     029   Kern County, CA                                   2003       311,344      279,400     31,944     10.3
CN0603100000000   06     031   Kings County, CA                                  2003        53,114       46,796      6,318     11.9
CN0603300000000   06     033   Lake County, CA                                   2003        25,856       23,508      2,348      9.1
CN0603500000000   06     035   Lassen County, CA                                 2003        12,313       11,373        940      7.6
CN0603700000000   06     037   Los Angeles County, CA                            2003     4,739,472    4,409,913    329,559      7.0
CN0603900000000   06     039   Madera County, CA                                 2003        58,971       52,916      6,055     10.3
CN0604100000000   06     041   Marin County, CA                                  2003       130,647      124,287      6,360      4.9
CN0604300000000   06     043   Mariposa County, CA                               2003         8,416        7,839        577      6.9
CN0604500000000   06     045   Mendocino County, CA                              2003        44,970       41,898      3,072      6.8
CN0604700000000   06     047   Merced County, CA                                 2003        96,839       85,757     11,082     11.4
CN0604900000000   06     049   Modoc County, CA                                  2003         4,203        3,839        364      8.7
CN0605100000000   06     051   Mono County, CA                                   2003         8,271        7,856        415      5.0
CN0605300000000   06     053   Monterey County, CA                               2003       208,693      190,091     18,602      8.9
CN0605500000000   06     055   Napa County, CA                                   2003        70,670       67,261      3,409      4.8
CN0605700000000   06     057   Nevada County, CA                                 2003        48,277       45,602      2,675      5.5
CN0605900000000   06     059   Orange County, CA                                 2003     1,545,768    1,472,492     73,276      4.7
CN0606100000000   06     061   Placer County, CA                                 2003       152,740      145,004      7,736      5.1
CN0606300000000   06     063   Plumas County, CA                                 2003        10,443        9,420      1,023      9.8
CN0606500000000   06     065   Riverside County, CA                              2003       775,966      725,702     50,264      6.5
CN0606700000000   06     067   Sacramento County, CA                             2003       652,166      614,089     38,077      5.8
CN0606900000000   06     069   San Benito County, CA                             2003        25,500       22,974      2,526      9.9
CN0607100000000   06     071   San Bernardino County, CA                         2003       802,230      752,340     49,890      6.2
CN0607300000000   06     073   San Diego County, CA                              2003     1,457,538    1,382,273     75,265      5.2
CN0607500000000   06     075   San Francisco County/city, CA                     2003       429,292      400,587     28,705      6.7
CN0607700000000   06     077   San Joaquin County, CA                            2003       278,846      253,418     25,428      9.1
CN0607900000000   06     079   San Luis Obispo County, CA                        2003       127,924      121,939      5,985      4.7
CN0608100000000   06     081   San Mateo County, CA                              2003       366,878      345,638     21,240      5.8
CN0608300000000   06     083   Santa Barbara County, CA                          2003       207,876      197,443     10,433      5.0
CN0608500000000   06     085   Santa Clara County, CA                            2003       843,720      773,878     69,842      8.3
CN0608700000000   06     087   Santa Cruz County, CA                             2003       144,155      133,052     11,103      7.7
CN0608900000000   06     089   Shasta County, CA                                 2003        82,380       76,198      6,182      7.5
CN0609100000000   06     091   Sierra County, CA                                 2003         1,635        1,483        152      9.3
CN0609300000000   06     093   Siskiyou County, CA                               2003        19,216       17,399      1,817      9.5
CN0609500000000   06     095   Solano County, CA                                 2003       205,399      192,560     12,839      6.3
CN0609700000000   06     097   Sonoma County, CA                                 2003       252,912      239,225     13,687      5.4
CN0609900000000   06     099   Stanislaus County, CA                             2003       221,714      199,975     21,739      9.8
CN0610100000000   06     101   Sutter County, CA                                 2003        39,403       35,017      4,386     11.1
CN0610300000000   06     103   Tehama County, CA                                 2003        25,613       23,658      1,955      7.6
CN0610500000000   06     105   Trinity County, CA                                2003         5,376        4,815        561     10.4
CN0610700000000   06     107   Tulare County, CA                                 2003       181,161      159,083     22,078     12.2
CN0610900000000   06     109   Tuolumne County, CA                               2003        25,295       23,527      1,768      7.0
CN0611100000000   06     111   Ventura County, CA                                2003       409,668      386,156     23,512      5.7
CN0611300000000   06     113   Yolo County, CA                                   2003        91,289       85,500      5,789      6.3
CN0611500000000   06     115   Yuba County, CA                                   2003        25,183       22,497      2,686     10.7
CN0800100000000   08     001   Adams County, CO                                  2003       200,583      186,573     14,010      7.0
CN0800300000000   08     003   Alamosa County, CO                                2003         8,190        7,724        466      5.7
CN0800500000000   08     005   Arapahoe County, CO                               2003       291,896      274,121     17,775      6.1
CN0800700000000   08     007   Archuleta County, CO                              2003         5,589        5,268        321      5.7
CN0800900000000   08     009   Baca County, CO                                   2003         2,374        2,287         87      3.7
CN0801100000000   08     011   Bent County, CO                                   2003         2,413        2,230        183      7.6
CN0801300000000   08     013   Boulder County, CO                                2003       164,483      155,291      9,192      5.6
CN0801400000000   08     014   Broomfield County/city, CO                        2003        23,707       22,230      1,477      6.2
CN0801500000000   08     015   Chaffee County, CO                                2003         7,813        7,373        440      5.6
CN0801700000000   08     017   Cheyenne County, CO                               2003         1,287        1,243         44      3.4
CN0801900000000   08     019   Clear Creek County, CO                            2003         6,012        5,682        330      5.5
CN0802100000000   08     021   Conejos County, CO                                2003         3,759        3,499        260      6.9
CN0802300000000   08     023   Costilla County, CO                               2003         1,333        1,198        135     10.1
CN0802500000000   08     025   Crowley County, CO                                2003         1,604        1,467        137      8.5
CN0802700000000   08     027   Custer County, CO                                 2003         1,967        1,868         99      5.0
CN0802900000000   08     029   Delta County, CO                                  2003        14,094       13,273        821      5.8
CN0803100000000   08     031   Denver County/city, CO                            2003       302,578      281,272     21,306      7.0
CN0803300000000   08     033   Dolores County, CO                                2003           987          907         80      8.1
CN0803500000000   08     035   Douglas County, CO                                2003       128,710      122,091      6,619      5.1
CN0803700000000   08     037   Eagle County, CO                                  2003        26,188       24,960      1,228      4.7
CN0803900000000   08     039   Elbert County, CO                                 2003        12,572       11,894        678      5.4
CN0804100000000   08     041   El Paso County, CO                                2003       279,948      262,889     17,059      6.1
CN0804300000000   08     043   Fremont County, CO                                2003        18,572       17,202      1,370      7.4
CN0804500000000   08     045   Garfield County, CO                               2003        26,980       25,668      1,312      4.9
CN0804700000000   08     047   Gilpin County, CO                                 2003         3,297        3,107        190      5.8
CN0804900000000   08     049   Grand County, CO                                  2003         8,417        8,072        345      4.1
CN0805100000000   08     051   Gunnison County, CO                               2003         8,357        7,964        393      4.7
CN0805300000000   08     053   Hinsdale County, CO                               2003           610          585         25      4.1
CN0805500000000   08     055   Huerfano County, CO                               2003         3,354        3,073        281      8.4
CN0805700000000   08     057   Jackson County, CO                                2003         1,074        1,020         54      5.0
CN0805900000000   08     059   Jefferson County, CO                              2003       305,664      288,127     17,537      5.7
CN0806100000000   08     061   Kiowa County, CO                                  2003           865          821         44      5.1
CN0806300000000   08     063   Kit Carson County, CO                             2003         4,241        4,060        181      4.3
CN0806500000000   08     065   Lake County, CO                                   2003         3,791        3,562        229      6.0
CN0806700000000   08     067   La Plata County, CO                               2003        26,612       25,447      1,165      4.4
CN0806900000000   08     069   Larimer County, CO                                2003       159,187      151,297      7,890      5.0
CN0807100000000   08     071   Las Animas County, CO                             2003         7,847        7,385        462      5.9
CN0807300000000   08     073   Lincoln County, CO                                2003         3,001        2,870        131      4.4
CN0807500000000   08     075   Logan County, CO                                  2003        10,886       10,433        453      4.2
CN0807700000000   08     077   Mesa County, CO                                   2003        66,826       63,199      3,627      5.4
CN0807900000000   08     079   Mineral County, CO                                2003           445          423         22      4.9
CN0808100000000   08     081   Moffat County, CO                                 2003         7,545        7,116        429      5.7
CN0808300000000   08     083   Montezuma County, CO                              2003        12,283       11,577        706      5.7
CN0808500000000   08     085   Montrose County, CO                               2003        18,219       17,168      1,051      5.8
CN0808700000000   08     087   Morgan County, CO                                 2003        14,134       13,472        662      4.7
CN0808900000000   08     089   Otero County, CO                                  2003         9,267        8,675        592      6.4
CN0809100000000   08     091   Ouray County, CO                                  2003         2,442        2,335        107      4.4
CN0809300000000   08     093   Park County, CO                                   2003         9,363        8,860        503      5.4
CN0809500000000   08     095   Phillips County, CO                               2003         2,352        2,263         89      3.8
CN0809700000000   08     097   Pitkin County, CO                                 2003        10,192        9,672        520      5.1
CN0809900000000   08     099   Prowers County, CO                                2003         7,221        6,867        354      4.9
CN0810100000000   08     101   Pueblo County, CO                                 2003        68,640       63,637      5,003      7.3
CN0810300000000   08     103   Rio Blanco County, CO                             2003         3,554        3,416        138      3.9
CN0810500000000   08     105   Rio Grande County, CO                             2003         6,432        6,053        379      5.9
CN0810700000000   08     107   Routt County, CO                                  2003        13,712       13,103        609      4.4
CN0810900000000   08     109   Saguache County, CO                               2003         3,043        2,838        205      6.7
CN0811100000000   08     111   San Juan County, CO                               2003           609          570         39      6.4
CN0811300000000   08     113   San Miguel County, CO                             2003         4,918        4,648        270      5.5
CN0811500000000   08     115   Sedgwick County, CO                               2003         1,516        1,451         65      4.3
CN0811700000000   08     117   Summit County, CO                                 2003        15,881       15,133        748      4.7
CN0811900000000   08     119   Teller County, CO                                 2003        12,444       11,685        759      6.1
CN0812100000000   08     121   Washington County, CO                             2003         2,753        2,657         96      3.5
CN0812300000000   08     123   Weld County, CO                                   2003       105,619       99,557      6,062      5.7
CN0812500000000   08     125   Yuma County, CO                                   2003         5,980        5,798        182      3.0
CN0900100000000   09     001   Fairfield County, CT                              2003       452,081      429,839     22,242      4.9
CN0900300000000   09     003   Hartford County, CT                               2003       435,069      408,956     26,113      6.0
CN0900500000000   09     005   Litchfield County, CT                             2003       101,455       96,380      5,075      5.0
CN0900700000000   09     007   Middlesex County, CT                              2003        88,091       83,898      4,193      4.8
CN0900900000000   09     009   New Haven County, CT                              2003       426,501      401,675     24,826      5.8
CN0901100000000   09     011   New London County, CT                             2003       142,276      135,389      6,887      4.8
CN0901300000000   09     013   Tolland County, CT                                2003        79,032       75,590      3,442      4.4
CN0901500000000   09     015   Windham County, CT                                2003        59,753       56,196      3,557      6.0
CN1000100000000   10     001   Kent County, DE                                   2003        66,965       64,113      2,852      4.3
CN1000300000000   10     003   New Castle County, DE                             2003       265,814      254,061     11,753      4.4
CN1000500000000   10     005   Sussex County, DE                                 2003        82,382       79,298      3,084      3.7
CN1100100000000   11     001   District of Columbia                              2003       306,422      285,454     20,968      6.8
CN1200100000000   12     001   Alachua County, FL                                2003       119,087      114,641      4,446      3.7
CN1200300000000   12     003   Baker County, FL                                  2003        10,426        9,922        504      4.8
CN1200500000000   12     005   Bay County, FL                                    2003        75,980       71,922      4,058      5.3
CN1200700000000   12     007   Bradford County, FL                               2003        11,322       10,855        467      4.1
CN1200900000000   12     009   Brevard County, FL                                2003       242,235      229,392     12,843      5.3
CN1201100000000   12     011   Broward County, FL                                2003       905,406      855,456     49,950      5.5
CN1201300000000   12     013   Calhoun County, FL                                2003         5,337        5,073        264      4.9
CN1201500000000   12     015   Charlotte County, FL                              2003        59,862       56,570      3,292      5.5
CN1201700000000   12     017   Citrus County, FL                                 2003        47,248       44,264      2,984      6.3
CN1201900000000   12     019   Clay County, FL                                   2003        78,118       74,524      3,594      4.6
CN1202100000000   12     021   Collier County, FL                                2003       133,208      126,494      6,714      5.0
CN1202300000000   12     023   Columbia County, FL                               2003        26,626       25,345      1,281      4.8
CN1202700000000   12     027   DeSoto County, FL                                 2003        13,780       12,981        799      5.8
CN1202900000000   12     029   Dixie County, FL                                  2003         5,592        5,300        292      5.2
CN1203100000000   12     031   Duval County, FL                                  2003       408,062      385,700     22,362      5.5
CN1203300000000   12     033   Escambia County, FL                               2003       131,277      124,650      6,627      5.0
CN1203500000000   12     035   Flagler County, FL                                2003        24,930       23,489      1,441      5.8
CN1203700000000   12     037   Franklin County, FL                               2003         4,955        4,732        223      4.5
