                               Labor Force Data by County, 2006 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN0514100000000   05     141   Van Buren County, AR                              2006         7,118        6,690        428      6.0
CN0514300000000   05     143   Washington County, AR                             2006       103,155       99,421      3,734      3.6
CN0514500000000   05     145   White County, AR                                  2006        32,299       30,463      1,836      5.7
CN0514700000000   05     147   Woodruff County, AR                               2006         3,581        3,285        296      8.3
CN0514900000000   05     149   Yell County, AR                                   2006        10,914       10,425        489      4.5
CN0600100000000   06     001   Alameda County, CA                                2006       733,836      701,275     32,561      4.4
CN0600300000000   06     003   Alpine County, CA                                 2006           482          451         31      6.4
CN0600500000000   06     005   Amador County, CA                                 2006        17,236       16,315        921      5.3
CN0600700000000   06     007   Butte County, CA                                  2006        99,752       93,557      6,195      6.2
CN0600900000000   06     009   Calaveras County, CA                              2006        20,596       19,390      1,206      5.9
CN0601100000000   06     011   Colusa County, CA                                 2006         9,915        8,701      1,214     12.2
CN0601300000000   06     013   Contra Costa County, CA                           2006       510,424      488,580     21,844      4.3
CN0601500000000   06     015   Del Norte County, CA                              2006        10,793       10,053        740      6.9
CN0601700000000   06     017   El Dorado County, CA                              2006        91,558       87,339      4,219      4.6
CN0601900000000   06     019   Fresno County, CA                                 2006       410,430      377,532     32,898      8.0
CN0602100000000   06     021   Glenn County, CA                                  2006        11,612       10,681        931      8.0
CN0602300000000   06     023   Humboldt County, CA                               2006        59,404       56,124      3,280      5.5
CN0602500000000   06     025   Imperial County, CA                               2006        63,023       53,304      9,719     15.4
CN0602700000000   06     027   Inyo County, CA                                   2006         9,010        8,599        411      4.6
CN0602900000000   06     029   Kern County, CA                                   2006       336,093      310,742     25,351      7.5
CN0603100000000   06     031   Kings County, CA                                  2006        54,995       50,355      4,640      8.4
CN0603300000000   06     033   Lake County, CA                                   2006        24,273       22,410      1,863      7.7
CN0603500000000   06     035   Lassen County, CA                                 2006        12,217       11,253        964      7.9
CN0603700000000   06     037   Los Angeles County, CA                            2006     4,807,873    4,577,565    230,308      4.8
CN0603900000000   06     039   Madera County, CA                                 2006        62,732       58,352      4,380      7.0
CN0604100000000   06     041   Marin County, CA                                  2006       130,575      125,967      4,608      3.5
CN0604300000000   06     043   Mariposa County, CA                               2006         9,008        8,499        509      5.7
CN0604500000000   06     045   Mendocino County, CA                              2006        43,242       40,993      2,249      5.2
CN0604700000000   06     047   Merced County, CA                                 2006        97,919       88,681      9,238      9.4
CN0604900000000   06     049   Modoc County, CA                                  2006         3,981        3,672        309      7.8
CN0605100000000   06     051   Mono County, CA                                   2006         8,238        7,874        364      4.4
CN0605300000000   06     053   Monterey County, CA                               2006       203,070      189,023     14,047      6.9
CN0605500000000   06     055   Napa County, CA                                   2006        71,692       68,927      2,765      3.9
CN0605700000000   06     057   Nevada County, CA                                 2006        49,610       47,443      2,167      4.4
CN0605900000000   06     059   Orange County, CA                                 2006     1,597,788    1,543,471     54,317      3.4
CN0606100000000   06     061   Placer County, CA                                 2006       168,855      161,825      7,030      4.2
CN0606300000000   06     063   Plumas County, CA                                 2006        10,086        9,314        772      7.7
CN0606500000000   06     065   Riverside County, CA                              2006       881,248      836,872     44,376      5.0
CN0606700000000   06     067   Sacramento County, CA                             2006       668,817      637,010     31,807      4.8
CN0606900000000   06     069   San Benito County, CA                             2006        24,164       22,433      1,731      7.2
CN0607100000000   06     071   San Bernardino County, CA                         2006       860,020      818,622     41,398      4.8
CN0607300000000   06     073   San Diego County, CA                              2006     1,496,145    1,436,821     59,324      4.0
CN0607500000000   06     075   San Francisco County/city, CA                     2006       415,749      398,293     17,456      4.2
CN0607700000000   06     077   San Joaquin County, CA                            2006       283,597      262,552     21,045      7.4
CN0607900000000   06     079   San Luis Obispo County, CA                        2006       132,376      127,166      5,210      3.9
CN0608100000000   06     081   San Mateo County, CA                              2006       364,007      350,645     13,362      3.7
CN0608300000000   06     083   Santa Barbara County, CA                          2006       210,884      202,365      8,519      4.0
CN0608500000000   06     085   Santa Clara County, CA                            2006       821,565      784,773     36,792      4.5
CN0608700000000   06     087   Santa Cruz County, CA                             2006       143,053      134,990      8,063      5.6
CN0608900000000   06     089   Shasta County, CA                                 2006        82,446       77,008      5,438      6.6
CN0609100000000   06     091   Sierra County, CA                                 2006         1,587        1,469        118      7.4
CN0609300000000   06     093   Siskiyou County, CA                               2006        18,596       17,107      1,489      8.0
CN0609500000000   06     095   Solano County, CA                                 2006       207,849      197,727     10,122      4.9
CN0609700000000   06     097   Sonoma County, CA                                 2006       253,990      243,840     10,150      4.0
CN0609900000000   06     099   Stanislaus County, CA                             2006       224,294      206,447     17,847      8.0
CN0610100000000   06     101   Sutter County, CA                                 2006        40,363       36,753      3,610      8.9
CN0610300000000   06     103   Tehama County, CA                                 2006        25,054       23,432      1,622      6.5
CN0610500000000   06     105   Trinity County, CA                                2006         5,058        4,558        500      9.9
CN0610700000000   06     107   Tulare County, CA                                 2006       187,407      171,467     15,940      8.5
CN0610900000000   06     109   Tuolumne County, CA                               2006        25,806       24,316      1,490      5.8
CN0611100000000   06     111   Ventura County, CA                                2006       419,562      401,509     18,053      4.3
CN0611300000000   06     113   Yolo County, CA                                   2006        93,606       88,766      4,840      5.2
CN0611500000000   06     115   Yuba County, CA                                   2006        26,551       24,218      2,333      8.8
CN0800100000000   08     001   Adams County, CO                                  2006       217,152      206,644     10,508      4.8
CN0800300000000   08     003   Alamosa County, CO                                2006         8,231        7,849        382      4.6
CN0800500000000   08     005   Arapahoe County, CO                               2006       302,717      289,805     12,912      4.3
CN0800700000000   08     007   Archuleta County, CO                              2006         6,452        6,186        266      4.1
CN0800900000000   08     009   Baca County, CO                                   2006         2,423        2,348         75      3.1
CN0801100000000   08     011   Bent County, CO                                   2006         2,409        2,274        135      5.6
CN0801300000000   08     013   Boulder County, CO                                2006       170,598      164,263      6,335      3.7
CN0801400000000   08     014   Broomfield County/city, CO                        2006        25,442       24,355      1,087      4.3
CN0801500000000   08     015   Chaffee County, CO                                2006         8,148        7,795        353      4.3
CN0801700000000   08     017   Cheyenne County, CO                               2006         1,349        1,313         36      2.7
CN0801900000000   08     019   Clear Creek County, CO                            2006         5,791        5,557        234      4.0
CN0802100000000   08     021   Conejos County, CO                                2006         3,770        3,523        247      6.6
CN0802300000000   08     023   Costilla County, CO                               2006         1,326        1,214        112      8.4
CN0802500000000   08     025   Crowley County, CO                                2006         1,590        1,482        108      6.8
CN0802700000000   08     027   Custer County, CO                                 2006         1,949        1,866         83      4.3
CN0802900000000   08     029   Delta County, CO                                  2006        15,873       15,240        633      4.0
CN0803100000000   08     031   Denver County/city, CO                            2006       306,021      291,349     14,672      4.8
CN0803300000000   08     033   Dolores County, CO                                2006           985          921         64      6.5
CN0803500000000   08     035   Douglas County, CO                                2006       151,085      145,720      5,365      3.6
CN0803700000000   08     037   Eagle County, CO                                  2006        29,827       28,823      1,004      3.4
CN0803900000000   08     039   Elbert County, CO                                 2006        13,123       12,602        521      4.0
CN0804100000000   08     041   El Paso County, CO                                2006       295,570      281,919     13,651      4.6
CN0804300000000   08     043   Fremont County, CO                                2006        19,440       18,362      1,078      5.5
CN0804500000000   08     045   Garfield County, CO                               2006        33,227       32,244        983      3.0
CN0804700000000   08     047   Gilpin County, CO                                 2006         3,406        3,269        137      4.0
CN0804900000000   08     049   Grand County, CO                                  2006         8,773        8,488        285      3.2
CN0805100000000   08     051   Gunnison County, CO                               2006         9,514        9,215        299      3.1
CN0805300000000   08     053   Hinsdale County, CO                               2006           618          599         19      3.1
CN0805500000000   08     055   Huerfano County, CO                               2006         3,371        3,168        203      6.0
CN0805700000000   08     057   Jackson County, CO                                2006         1,108        1,076         32      2.9
CN0805900000000   08     059   Jefferson County, CO                              2006       304,252      291,546     12,706      4.2
CN0806100000000   08     061   Kiowa County, CO                                  2006           888          858         30      3.4
CN0806300000000   08     063   Kit Carson County, CO                             2006         4,485        4,349        136      3.0
CN0806500000000   08     065   Lake County, CO                                   2006         4,019        3,849        170      4.2
CN0806700000000   08     067   La Plata County, CO                               2006        30,309       29,290      1,019      3.4
CN0806900000000   08     069   Larimer County, CO                                2006       169,350      162,695      6,655      3.9
CN0807100000000   08     071   Las Animas County, CO                             2006         8,456        8,114        342      4.0
CN0807300000000   08     073   Lincoln County, CO                                2006         3,059        2,950        109      3.6
CN0807500000000   08     075   Logan County, CO                                  2006        11,129       10,745        384      3.5
CN0807700000000   08     077   Mesa County, CO                                   2006        74,156       71,219      2,937      4.0
CN0807900000000   08     079   Mineral County, CO                                2006           453          431         22      4.9
CN0808100000000   08     081   Moffat County, CO                                 2006         8,350        8,036        314      3.8
CN0808300000000   08     083   Montezuma County, CO                              2006        13,163       12,582        581      4.4
CN0808500000000   08     085   Montrose County, CO                               2006        20,286       19,474        812      4.0
CN0808700000000   08     087   Morgan County, CO                                 2006        14,345       13,789        556      3.9
CN0808900000000   08     089   Otero County, CO                                  2006         9,326        8,761        565      6.1
CN0809100000000   08     091   Ouray County, CO                                  2006         3,009        2,915         94      3.1
CN0809300000000   08     093   Park County, CO                                   2006         9,741        9,357        384      3.9
CN0809500000000   08     095   Phillips County, CO                               2006         2,395        2,314         81      3.4
CN0809700000000   08     097   Pitkin County, CO                                 2006        11,262       10,909        353      3.1
CN0809900000000   08     099   Prowers County, CO                                2006         6,938        6,535        403      5.8
CN0810100000000   08     101   Pueblo County, CO                                 2006        70,426       66,466      3,960      5.6
CN0810300000000   08     103   Rio Blanco County, CO                             2006         4,735        4,607        128      2.7
CN0810500000000   08     105   Rio Grande County, CO                             2006         6,616        6,309        307      4.6
CN0810700000000   08     107   Routt County, CO                                  2006        14,986       14,508        478      3.2
CN0810900000000   08     109   Saguache County, CO                               2006         3,198        2,999        199      6.2
CN0811100000000   08     111   San Juan County, CO                               2006           551          524         27      4.9
CN0811300000000   08     113   San Miguel County, CO                             2006         5,445        5,261        184      3.4
CN0811500000000   08     115   Sedgwick County, CO                               2006         1,628        1,578         50      3.1
CN0811700000000   08     117   Summit County, CO                                 2006        16,845       16,324        521      3.1
CN0811900000000   08     119   Teller County, CO                                 2006        12,800       12,256        544      4.3
CN0812100000000   08     121   Washington County, CO                             2006         2,898        2,798        100      3.5
CN0812300000000   08     123   Weld County, CO                                   2006       114,953      109,578      5,375      4.7
CN0812500000000   08     125   Yuma County, CO                                   2006         6,506        6,336        170      2.6
CN0900100000000   09     001   Fairfield County, CT                              2006       459,839      442,204     17,635      3.8
CN0900300000000   09     003   Hartford County, CT                               2006       445,627      424,469     21,158      4.7
CN0900500000000   09     005   Litchfield County, CT                             2006       103,802       99,647      4,155      4.0
CN0900700000000   09     007   Middlesex County, CT                              2006        91,260       87,921      3,339      3.7
CN0900900000000   09     009   New Haven County, CT                              2006       437,427      416,565     20,862      4.8
CN0901100000000   09     011   New London County, CT                             2006       145,569      139,598      5,971      4.1
CN0901300000000   09     013   Tolland County, CT                                2006        82,675       79,562      3,113      3.8
CN0901500000000   09     015   Windham County, CT                                2006        62,458       59,229      3,229      5.2
CN1000100000000   10     001   Kent County, DE                                   2006        74,093       71,705      2,388      3.2
CN1000300000000   10     003   New Castle County, DE                             2006       274,789      264,399     10,390      3.8
CN1000500000000   10     005   Sussex County, DE                                 2006        92,302       89,295      3,007      3.3
CN1100100000000   11     001   District of Columbia                              2006       316,083      297,786     18,297      5.8
CN1200100000000   12     001   Alachua County, FL                                2006       125,843      122,471      3,372      2.7
CN1200300000000   12     003   Baker County, FL                                  2006        11,548       11,219        329      2.8
CN1200500000000   12     005   Bay County, FL                                    2006        85,748       83,077      2,671      3.1
CN1200700000000   12     007   Bradford County, FL                               2006        12,191       11,843        348      2.9
CN1200900000000   12     009   Brevard County, FL                                2006       265,618      256,936      8,682      3.3
CN1201100000000   12     011   Broward County, FL                                2006       983,211      952,640     30,571      3.1
CN1201300000000   12     013   Calhoun County, FL                                2006         5,386        5,216        170      3.2
CN1201500000000   12     015   Charlotte County, FL                              2006        69,533       67,201      2,332      3.4
CN1201700000000   12     017   Citrus County, FL                                 2006        54,552       52,465      2,087      3.8
CN1201900000000   12     019   Clay County, FL                                   2006        91,630       88,878      2,752      3.0
CN1202100000000   12     021   Collier County, FL                                2006       152,464      147,706      4,758      3.1
CN1202300000000   12     023   Columbia County, FL                               2006        29,805       28,844        961      3.2
CN1202700000000   12     027   DeSoto County, FL                                 2006        14,209       13,691        518      3.6
CN1202900000000   12     029   Dixie County, FL                                  2006         5,698        5,499        199      3.5
CN1203100000000   12     031   Duval County, FL                                  2006       432,151      416,893     15,258      3.5
CN1203300000000   12     033   Escambia County, FL                               2006       138,216      133,846      4,370      3.2
CN1203500000000   12     035   Flagler County, FL                                2006        30,723       29,335      1,388      4.5
CN1203700000000   12     037   Franklin County, FL                               2006         5,054        4,903        151      3.0
CN1203900000000   12     039   Gadsden County, FL                                2006        21,029       20,303        726      3.5
