                               Labor Force Data by County, 2013 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN0104500000000   01     045   Dale County, AL                                   2013        20,750       19,220      1,530      7.4
CN0104700000000   01     047   Dallas County, AL                                 2013        16,293       14,301      1,992     12.2
CN0104900000000   01     049   DeKalb County, AL                                 2013        29,033       26,823      2,210      7.6
CN0105100000000   01     051   Elmore County, AL                                 2013        36,930       34,658      2,272      6.2
CN0105300000000   01     053   Escambia County, AL                               2013        14,292       13,065      1,227      8.6
CN0105500000000   01     055   Etowah County, AL                                 2013        43,862       40,538      3,324      7.6
CN0105700000000   01     057   Fayette County, AL                                2013         6,406        5,875        531      8.3
CN0105900000000   01     059   Franklin County, AL                               2013        13,678       12,578      1,100      8.0
CN0106100000000   01     061   Geneva County, AL                                 2013        11,044       10,276        768      7.0
CN0106300000000   01     063   Greene County, AL                                 2013         2,997        2,614        383     12.8
CN0106500000000   01     065   Hale County, AL                                   2013         6,208        5,486        722     11.6
CN0106700000000   01     067   Henry County, AL                                  2013         6,954        6,421        533      7.7
CN0106900000000   01     069   Houston County, AL                                2013        45,711       42,553      3,158      6.9
CN0107100000000   01     071   Jackson County, AL                                2013        23,687       21,822      1,865      7.9
CN0107300000000   01     073   Jefferson County, AL                              2013       315,405      294,426     20,979      6.7
CN0107500000000   01     075   Lamar County, AL                                  2013         5,802        5,394        408      7.0
CN0107700000000   01     077   Lauderdale County, AL                             2013        43,150       40,083      3,067      7.1
CN0107900000000   01     079   Lawrence County, AL                               2013        14,282       13,093      1,189      8.3
CN0108100000000   01     081   Lee County, AL                                    2013        70,523       66,379      4,144      5.9
CN0108300000000   01     083   Limestone County, AL                              2013        39,435       36,969      2,466      6.3
CN0108500000000   01     085   Lowndes County, AL                                2013         4,009        3,443        566     14.1
CN0108700000000   01     087   Macon County, AL                                  2013         8,414        7,603        811      9.6
CN0108900000000   01     089   Madison County, AL                                2013       171,363      160,551     10,812      6.3
CN0109100000000   01     091   Marengo County, AL                                2013         7,634        6,955        679      8.9
CN0109300000000   01     093   Marion County, AL                                 2013        12,487       11,499        988      7.9
CN0109500000000   01     095   Marshall County, AL                               2013        40,614       37,841      2,773      6.8
CN0109700000000   01     097   Mobile County, AL                                 2013       187,046      171,088     15,958      8.5
CN0109900000000   01     099   Monroe County, AL                                 2013         7,766        6,843        923     11.9
CN0110100000000   01     101   Montgomery County, AL                             2013       106,360       98,613      7,747      7.3
CN0110300000000   01     103   Morgan County, AL                                 2013        57,001       53,090      3,911      6.9
CN0110500000000   01     105   Perry County, AL                                  2013         3,566        3,083        483     13.5
CN0110700000000   01     107   Pickens County, AL                                2013         7,420        6,727        693      9.3
CN0110900000000   01     109   Pike County, AL                                   2013        14,924       13,785      1,139      7.6
CN0111100000000   01     111   Randolph County, AL                               2013         9,212        8,498        714      7.8
CN0111300000000   01     113   Russell County, AL                                2013        25,018       23,208      1,810      7.2
CN0111500000000   01     115   St. Clair County, AL                              2013        38,835       36,455      2,380      6.1
CN0111700000000   01     117   Shelby County, AL                                 2013       107,004      102,054      4,950      4.6
CN0111900000000   01     119   Sumter County, AL                                 2013         5,463        4,969        494      9.0
CN0112100000000   01     121   Talladega County, AL                              2013        35,771       32,700      3,071      8.6
CN0112300000000   01     123   Tallapoosa County, AL                             2013        18,399       16,909      1,490      8.1
CN0112500000000   01     125   Tuscaloosa County, AL                             2013        95,678       89,602      6,076      6.4
CN0112700000000   01     127   Walker County, AL                                 2013        26,364       24,136      2,228      8.5
CN0112900000000   01     129   Washington County, AL                             2013         6,714        5,985        729     10.9
CN0113100000000   01     131   Wilcox County, AL                                 2013         2,780        2,244        536     19.3
CN0113300000000   01     133   Winston County, AL                                2013         9,644        8,737        907      9.4
CN0201300000000   02     013   Aleutians East Borough, AK                        2013         2,217        2,083        134      6.0
CN0201600000000   02     016   Aleutians West Census Area, AK                    2013         4,272        3,976        296      6.9
CN0202000000000   02     020   Anchorage Borough/municipality, AK                2013       158,401      150,169      8,232      5.2
CN0205000000000   02     050   Bethel Census Area, AK                            2013         7,424        6,224      1,200     16.2
CN0206000000000   02     060   Bristol Bay Borough, AK                           2013           491          448         43      8.8
CN0206800000000   02     068   Denali Borough, AK                                2013         1,078          943        135     12.5
CN0207000000000   02     070   Dillingham Census Area, AK                        2013         2,134        1,916        218     10.2
CN0209000000000   02     090   Fairbanks North Star Borough, AK                  2013        47,286       44,514      2,772      5.9
CN0210000000000   02     100   Haines Borough, AK                                2013         1,142        1,026        116     10.2
CN0210500000000   02     105   Hoonah-Angoon Census Area, AK                     2013         1,124          959        165     14.7
CN0211000000000   02     110   Juneau Borough/city, AK                           2013        17,589       16,702        887      5.0
CN0212200000000   02     122   Kenai Peninsula Borough, AK                       2013        27,831       25,592      2,239      8.0
CN0213000000000   02     130   Ketchikan Gateway Borough, AK                     2013         7,168        6,606        562      7.8
CN0215000000000   02     150   Kodiak Island Borough, AK                         2013         6,594        6,183        411      6.2
CN0215800000000   02     158   Kusilvak Census Area, AK                          2013         2,782        2,124        658     23.7
CN0216400000000   02     164   Lake and Peninsula Borough, AK                    2013           638          539         99     15.5
CN0217000000000   02     170   Matanuska-Susitna Borough, AK                     2013        43,925       40,253      3,672      8.4
CN0218000000000   02     180   Nome Census Area, AK                              2013         4,142        3,631        511     12.3
CN0218500000000   02     185   North Slope Borough, AK                           2013         4,072        3,772        300      7.4
CN0218800000000   02     188   Northwest Arctic Borough, AK                      2013         3,068        2,564        504     16.4
CN0219500000000   02     195   Petersburg Borough, AK                            2013         1,659        1,515        144      8.7
CN0219800000000   02     198   Prince of Wales-Hyder Census Area, AK             2013         2,811        2,468        343     12.2
CN0222000000000   02     220   Sitka Borough/city, AK                            2013         4,625        4,371        254      5.5
CN0223000000000   02     230   Skagway Municipality, AK                          2013           794          695         99     12.5
CN0224000000000   02     240   Southeast Fairbanks Census Area, AK               2013         3,013        2,617        396     13.1
CN0226100000000   02     261   Valdez-Cordova Census Area, AK                    2013         4,934        4,444        490      9.9
CN0227500000000   02     275   Wrangell Borough/city, AK                         2013         1,059          974         85      8.0
CN0228200000000   02     282   Yakutat Borough/city, AK                          2013           285          258         27      9.5
CN0229000000000   02     290   Yukon-Koyukuk Census Area, AK                     2013         2,736        2,234        502     18.3
CN0400100000000   04     001   Apache County, AZ                                 2013        21,829       17,813      4,016     18.4
CN0400300000000   04     003   Cochise County, AZ                                2013        51,308       46,587      4,721      9.2
CN0400500000000   04     005   Coconino County, AZ                               2013        70,877       65,110      5,767      8.1
CN0400700000000   04     007   Gila County, AZ                                   2013        20,901       18,890      2,011      9.6
CN0400900000000   04     009   Graham County, AZ                                 2013        14,276       13,173      1,103      7.7
CN0401100000000   04     011   Greenlee County, AZ                               2013         4,580        4,311        269      5.9
CN0401200000000   04     012   La Paz County, AZ                                 2013         8,028        7,372        656      8.2
CN0401300000000   04     013   Maricopa County, AZ                               2013     1,907,171    1,781,737    125,434      6.6
CN0401500000000   04     015   Mohave County, AZ                                 2013        76,838       68,888      7,950     10.3
CN0401700000000   04     017   Navajo County, AZ                                 2013        41,925       36,283      5,642     13.5
CN0401900000000   04     019   Pima County, AZ                                   2013       456,994      426,120     30,874      6.8
CN0402100000000   04     021   Pinal County, AZ                                  2013       148,275      136,324     11,951      8.1
CN0402300000000   04     023   Santa Cruz County, AZ                             2013        20,111       17,023      3,088     15.4
CN0402500000000   04     025   Yavapai County, AZ                                2013        91,587       84,500      7,087      7.7
CN0402700000000   04     027   Yuma County, AZ                                   2013        94,729       70,567     24,162     25.5
CN0500100000000   05     001   Arkansas County, AR                               2013         9,586        8,881        705      7.4
CN0500300000000   05     003   Ashley County, AR                                 2013         9,102        8,132        970     10.7
CN0500500000000   05     005   Baxter County, AR                                 2013        16,053       14,761      1,292      8.0
CN0500700000000   05     007   Benton County, AR                                 2013       111,733      105,443      6,290      5.6
CN0500900000000   05     009   Boone County, AR                                  2013        16,032       14,906      1,126      7.0
CN0501100000000   05     011   Bradley County, AR                                2013         4,271        3,866        405      9.5
CN0501300000000   05     013   Calhoun County, AR                                2013         2,437        2,239        198      8.1
CN0501500000000   05     015   Carroll County, AR                                2013        12,272       11,536        736      6.0
CN0501700000000   05     017   Chicot County, AR                                 2013         3,841        3,395        446     11.6
CN0501900000000   05     019   Clark County, AR                                  2013        10,092        9,199        893      8.8
CN0502100000000   05     021   Clay County, AR                                   2013         6,522        5,887        635      9.7
CN0502300000000   05     023   Cleburne County, AR                               2013        10,028        9,172        856      8.5
CN0502500000000   05     025   Cleveland County, AR                              2013         3,596        3,324        272      7.6
CN0502700000000   05     027   Columbia County, AR                               2013         9,691        8,842        849      8.8
CN0502900000000   05     029   Conway County, AR                                 2013         8,646        7,849        797      9.2
CN0503100000000   05     031   Craighead County, AR                              2013        49,279       46,050      3,229      6.6
CN0503300000000   05     033   Crawford County, AR                               2013        27,027       24,960      2,067      7.6
CN0503500000000   05     035   Crittenden County, AR                             2013        21,518       19,714      1,804      8.4
CN0503700000000   05     037   Cross County, AR                                  2013         8,200        7,579        621      7.6
CN0503900000000   05     039   Dallas County, AR                                 2013         3,036        2,718        318     10.5
CN0504100000000   05     041   Desha County, AR                                  2013         5,646        5,102        544      9.6
CN0504300000000   05     043   Drew County, AR                                   2013         8,289        7,490        799      9.6
CN0504500000000   05     045   Faulkner County, AR                               2013        59,235       55,393      3,842      6.5
CN0504700000000   05     047   Franklin County, AR                               2013         7,415        6,905        510      6.9
CN0504900000000   05     049   Fulton County, AR                                 2013         4,913        4,574        339      6.9
CN0505100000000   05     051   Garland County, AR                                2013        40,790       37,699      3,091      7.6
CN0505300000000   05     053   Grant County, AR                                  2013         8,264        7,724        540      6.5
CN0505500000000   05     055   Greene County, AR                                 2013        19,399       17,868      1,531      7.9
CN0505700000000   05     057   Hempstead County, AR                              2013        10,115        9,384        731      7.2
CN0505900000000   05     059   Hot Spring County, AR                             2013        14,140       13,113      1,027      7.3
CN0506100000000   05     061   Howard County, AR                                 2013         6,250        5,852        398      6.4
CN0506300000000   05     063   Independence County, AR                           2013        15,789       14,366      1,423      9.0
CN0506500000000   05     065   Izard County, AR                                  2013         4,998        4,566        432      8.6
CN0506700000000   05     067   Jackson County, AR                                2013         6,272        5,589        683     10.9
CN0506900000000   05     069   Jefferson County, AR                              2013        30,994       27,797      3,197     10.3
CN0507100000000   05     071   Johnson County, AR                                2013        10,562        9,754        808      7.7
CN0507300000000   05     073   Lafayette County, AR                              2013         2,773        2,509        264      9.5
CN0507500000000   05     075   Lawrence County, AR                               2013         7,144        6,510        634      8.9
CN0507700000000   05     077   Lee County, AR                                    2013         3,309        3,001        308      9.3
CN0507900000000   05     079   Lincoln County, AR                                2013         4,349        3,988        361      8.3
CN0508100000000   05     081   Little River County, AR                           2013         5,702        5,269        433      7.6
CN0508300000000   05     083   Logan County, AR                                  2013         9,237        8,519        718      7.8
CN0508500000000   05     085   Lonoke County, AR                                 2013        32,761       30,764      1,997      6.1
CN0508700000000   05     087   Madison County, AR                                2013         6,849        6,453        396      5.8
CN0508900000000   05     089   Marion County, AR                                 2013         6,508        6,007        501      7.7
CN0509100000000   05     091   Miller County, AR                                 2013        19,534       18,281      1,253      6.4
CN0509300000000   05     093   Mississippi County, AR                            2013        18,979       16,831      2,148     11.3
CN0509500000000   05     095   Monroe County, AR                                 2013         3,121        2,847        274      8.8
CN0509700000000   05     097   Montgomery County, AR                             2013         3,437        3,150        287      8.4
CN0509900000000   05     099   Nevada County, AR                                 2013         3,786        3,495        291      7.7
CN0510100000000   05     101   Newton County, AR                                 2013         3,487        3,246        241      6.9
CN0510300000000   05     103   Ouachita County, AR                               2013        10,316        9,324        992      9.6
CN0510500000000   05     105   Perry County, AR                                  2013         4,360        3,952        408      9.4
CN0510700000000   05     107   Phillips County, AR                               2013         7,589        6,726        863     11.4
CN0510900000000   05     109   Pike County, AR                                   2013         4,235        3,864        371      8.8
CN0511100000000   05     111   Poinsett County, AR                               2013        10,136        9,278        858      8.5
CN0511300000000   05     113   Polk County, AR                                   2013         8,486        7,881        605      7.1
CN0511500000000   05     115   Pope County, AR                                   2013        29,698       27,527      2,171      7.3
CN0511700000000   05     117   Prairie County, AR                                2013         3,801        3,533        268      7.1
CN0511900000000   05     119   Pulaski County, AR                                2013       186,520      174,354     12,166      6.5
CN0512100000000   05     121   Randolph County, AR                               2013         6,687        6,050        637      9.5
CN0512300000000   05     123   St. Francis County, AR                            2013         9,166        8,213        953     10.4
CN0512500000000   05     125   Saline County, AR                                 2013        54,723       51,559      3,164      5.8
CN0512700000000   05     127   Scott County, AR                                  2013         4,623        4,335        288      6.2
CN0512900000000   05     129   Searcy County, AR                                 2013         3,122        2,874        248      7.9
CN0513100000000   05     131   Sebastian County, AR                              2013        58,090       53,761      4,329      7.5
CN0513300000000   05     133   Sevier County, AR                                 2013         5,980        5,485        495      8.3
CN0513500000000   05     135   Sharp County, AR                                  2013         6,013        5,427        586      9.7
CN0513700000000   05     137   Stone County, AR                                  2013         4,795        4,392        403      8.4
CN0513900000000   05     139   Union County, AR                                  2013        16,630       15,204      1,426      8.6
CN0514100000000   05     141   Van Buren County, AR                              2013         6,488        5,859        629      9.7
CN0514300000000   05     143   Washington County, AR                             2013       106,733      101,019      5,714      5.4
CN0514500000000   05     145   White County, AR                                  2013        35,071       32,336      2,735      7.8
CN0514700000000   05     147   Woodruff County, AR                               2013         3,234        2,927        307      9.5
CN0514900000000   05     149   Yell County, AR                                   2013         9,078        8,484        594      6.5
CN0600100000000   06     001   Alameda County, CA                                2013       802,813      744,764     58,049      7.2
CN0600300000000   06     003   Alpine County, CA                                 2013           525          474         51      9.7
CN0600500000000   06     005   Amador County, CA                                 2013        14,449       12,959      1,490     10.3
CN0600700000000   06     007   Butte County, CA                                  2013       101,748       91,263     10,485     10.3
CN0600900000000   06     009   Calaveras County, CA                              2013        20,255       18,243      2,012      9.9
CN0601100000000   06     011   Colusa County, CA                                 2013        11,292        9,156      2,136     18.9
CN0601300000000   06     013   Contra Costa County, CA                           2013       538,002      497,661     40,341      7.5
CN0601500000000   06     015   Del Norte County, CA                              2013        10,330        9,107      1,223     11.8
CN0601700000000   06     017   El Dorado County, CA                              2013        88,598       81,063      7,535      8.5
CN0601900000000   06     019   Fresno County, CA                                 2013       437,908      379,850     58,058     13.3
CN0602100000000   06     021   Glenn County, CA                                  2013        12,990       11,418      1,572     12.1
CN0602300000000   06     023   Humboldt County, CA                               2013        63,055       57,947      5,108      8.1
CN0602500000000   06     025   Imperial County, CA                               2013        78,271       58,670     19,601     25.0
CN0602700000000   06     027   Inyo County, CA                                   2013         9,390        8,654        736      7.8
CN0602900000000   06     029   Kern County, CA                                   2013       393,440      347,213     46,227     11.7
CN0603100000000   06     031   Kings County, CA                                  2013        58,198       50,387      7,811     13.4
CN0603300000000   06     033   Lake County, CA                                   2013        29,259       26,068      3,191     10.9
CN0603500000000   06     035   Lassen County, CA                                 2013        11,005        9,838      1,167     10.6
CN0603700000000   06     037   Los Angeles County, CA                            2013     4,967,167    4,482,594    484,573      9.8
CN0603900000000   06     039   Madera County, CA                                 2013        62,263       54,428      7,835     12.6
CN0604100000000   06     041   Marin County, CA                                  2013       138,367      131,216      7,151      5.2
CN0604300000000   06     043   Mariposa County, CA                               2013         8,229        7,363        866     10.5
CN0604500000000   06     045   Mendocino County, CA                              2013        40,837       37,425      3,412      8.4
CN0604700000000   06     047   Merced County, CA                                 2013       114,628       98,009     16,619     14.5
CN0604900000000   06     049   Modoc County, CA                                  2013         3,503        3,073        430     12.3
CN0605100000000   06     051   Mono County, CA                                   2013         8,368        7,655        713      8.5
CN0605300000000   06     053   Monterey County, CA                               2013       216,380      194,075     22,305     10.3
CN0605500000000   06     055   Napa County, CA                                   2013        72,809       67,766      5,043      6.9
CN0605700000000   06     057   Nevada County, CA                                 2013        48,169       44,267      3,902      8.1
CN0605900000000   06     059   Orange County, CA                                 2013     1,565,334    1,462,270    103,064      6.6
CN0606100000000   06     061   Placer County, CA                                 2013       175,833      162,264     13,569      7.7
CN0606300000000   06     063   Plumas County, CA                                 2013         8,256        7,114      1,142     13.8
CN0606500000000   06     065   Riverside County, CA                              2013       996,412      897,723     98,689      9.9
CN0606700000000   06     067   Sacramento County, CA                             2013       680,241      619,835     60,406      8.9
CN0606900000000   06     069   San Benito County, CA                             2013        28,904       25,696      3,208     11.1
CN0607100000000   06     071   San Bernardino County, CA                         2013       896,673      809,057     87,616      9.8
CN0607300000000   06     073   San Diego County, CA                              2013     1,543,189    1,422,391    120,798      7.8
CN0607500000000   06     075   San Francisco County/city, CA                     2013       516,300      488,121     28,179      5.5
CN0607700000000   06     077   San Joaquin County, CA                            2013       313,101      274,562     38,539     12.3
CN0607900000000   06     079   San Luis Obispo County, CA                        2013       138,258      128,819      9,439      6.8
CN0608100000000   06     081   San Mateo County, CA                              2013       418,085      396,092     21,993      5.3
CN0608300000000   06     083   Santa Barbara County, CA                          2013       217,331      201,680     15,651      7.2
CN0608500000000   06     085   Santa Clara County, CA                            2013       971,863      909,040     62,823      6.5
CN0608700000000   06     087   Santa Cruz County, CA                             2013       142,067      127,466     14,601     10.3
CN0608900000000   06     089   Shasta County, CA                                 2013        75,285       66,385      8,900     11.8
CN0609100000000   06     091   Sierra County, CA                                 2013         1,452        1,267        185     12.7
CN0609300000000   06     093   Siskiyou County, CA                               2013        18,293       15,888      2,405     13.1
CN0609500000000   06     095   Solano County, CA                                 2013       203,055      184,630     18,425      9.1
CN0609700000000   06     097   Sonoma County, CA                                 2013       249,962      232,197     17,765      7.1
CN0609900000000   06     099   Stanislaus County, CA                             2013       240,987      209,781     31,206     12.9
CN0610100000000   06     101   Sutter County, CA                                 2013        44,792       38,243      6,549     14.6
CN0610300000000   06     103   Tehama County, CA                                 2013        25,086       22,171      2,915     11.6
CN0610500000000   06     105   Trinity County, CA                                2013         5,192        4,572        620     11.9
CN0610700000000   06     107   Tulare County, CA                                 2013       201,053      172,171     28,882     14.4
CN0610900000000   06     109   Tuolumne County, CA                               2013        21,749       19,406      2,343     10.8
CN0611100000000   06     111   Ventura County, CA                                2013       433,914      399,769     34,145      7.9
CN0611300000000   06     113   Yolo County, CA                                   2013       101,835       92,660      9,175      9.0
CN0611500000000   06     115   Yuba County, CA                                   2013        28,250       24,531      3,719     13.2
CN0800100000000   08     001   Adams County, CO                                  2013       241,765      222,106     19,659      8.1
CN0800300000000   08     003   Alamosa County, CO                                2013         7,562        6,827        735      9.7
CN0800500000000   08     005   Arapahoe County, CO                               2013       326,280      304,753     21,527      6.6
CN0800700000000   08     007   Archuleta County, CO                              2013         5,699        5,200        499      8.8
CN0800900000000   08     009   Baca County, CO                                   2013         1,895        1,817         78      4.1
CN0801100000000   08     011   Bent County, CO                                   2013         1,646        1,519        127      7.7
CN0801300000000   08     013   Boulder County, CO                                2013       174,782      165,184      9,598      5.5
CN0801400000000   08     014   Broomfield County/city, CO                        2013        32,776       30,871      1,905      5.8
CN0801500000000   08     015   Chaffee County, CO                                2013         8,301        7,790        511      6.2
CN0801700000000   08     017   Cheyenne County, CO                               2013           969          928         41      4.2
CN0801900000000   08     019   Clear Creek County, CO                            2013         5,440        5,099        341      6.3
CN0802100000000   08     021   Conejos County, CO                                2013         3,610        3,226        384     10.6
CN0802300000000   08     023   Costilla County, CO                               2013         1,596        1,417        179     11.2
CN0802500000000   08     025   Crowley County, CO                                2013         1,322        1,227         95      7.2
CN0802700000000   08     027   Custer County, CO                                 2013         1,919        1,797        122      6.4
CN0802900000000   08     029   Delta County, CO                                  2013        13,852       12,617      1,235      8.9
CN0803100000000   08     031   Denver County/city, CO                            2013       362,752      338,686     24,066      6.6
CN0803300000000   08     033   Dolores County, CO                                2013         1,014          930         84      8.3
CN0803500000000   08     035   Douglas County, CO                                2013       164,441      155,708      8,733      5.3
CN0803700000000   08     037   Eagle County, CO                                  2013        31,874       29,947      1,927      6.0
CN0803900000000   08     039   Elbert County, CO                                 2013        12,693       11,946        747      5.9
CN0804100000000   08     041   El Paso County, CO                                2013       306,761      282,583     24,178      7.9
CN0804300000000   08     043   Fremont County, CO                                2013        14,946       13,349      1,597     10.7
CN0804500000000   08     045   Garfield County, CO                               2013        30,944       28,635      2,309      7.5
CN0804700000000   08     047   Gilpin County, CO                                 2013         3,314        3,115        199      6.0
CN0804900000000   08     049   Grand County, CO                                  2013         8,769        8,257        512      5.8
CN0805100000000   08     051   Gunnison County, CO                               2013         9,635        9,108        527      5.5
CN0805300000000   08     053   Hinsdale County, CO                               2013           432          412         20      4.6
CN0805500000000   08     055   Huerfano County, CO                               2013         2,541        2,193        348     13.7
CN0805700000000   08     057   Jackson County, CO                                2013           793          755         38      4.8
CN0805900000000   08     059   Jefferson County, CO                              2013       305,200      286,109     19,091      6.3
CN0806100000000   08     061   Kiowa County, CO                                  2013           764          730         34      4.5
CN0806300000000   08     063   Kit Carson County, CO                             2013         4,081        3,921        160      3.9
CN0806500000000   08     065   Lake County, CO                                   2013         4,440        4,120        320      7.2
CN0806700000000   08     067   La Plata County, CO                               2013        29,559       27,873      1,686      5.7
CN0806900000000   08     069   Larimer County, CO                                2013       174,165      164,046     10,119      5.8
CN0807100000000   08     071   Las Animas County, CO                             2013         6,734        5,983        751     11.2
CN0807300000000   08     073   Lincoln County, CO                                2013         2,105        1,982        123      5.8
CN0807500000000   08     075   Logan County, CO                                  2013        10,798       10,245        553      5.1
CN0807700000000   08     077   Mesa County, CO                                   2013        73,542       67,108      6,434      8.7
CN0807900000000   08     079   Mineral County, CO                                2013           425          400         25      5.9
CN0808100000000   08     081   Moffat County, CO                                 2013         7,535        7,013        522      6.9
CN0808300000000   08     083   Montezuma County, CO                              2013        12,713       11,730        983      7.7
CN0808500000000   08     085   Montrose County, CO                               2013        19,297       17,474      1,823      9.4
CN0808700000000   08     087   Morgan County, CO                                 2013        14,659       13,702        957      6.5
CN0808900000000   08     089   Otero County, CO                                  2013         8,207        7,399        808      9.8
CN0809100000000   08     091   Ouray County, CO                                  2013         2,128        1,966        162      7.6
CN0809300000000   08     093   Park County, CO                                   2013         9,252        8,691        561      6.1
CN0809500000000   08     095   Phillips County, CO                               2013         2,124        2,026         98      4.6
CN0809700000000   08     097   Pitkin County, CO                                 2013        10,782       10,084        698      6.5
CN0809900000000   08     099   Prowers County, CO                                2013         5,857        5,489        368      6.3
CN0810100000000   08     101   Pueblo County, CO                                 2013        73,335       66,114      7,221      9.8
CN0810300000000   08     103   Rio Blanco County, CO                             2013         3,072        2,831        241      7.8
CN0810500000000   08     105   Rio Grande County, CO                             2013         4,878        4,313        565     11.6
CN0810700000000   08     107   Routt County, CO                                  2013        14,494       13,632        862      5.9
CN0810900000000   08     109   Saguache County, CO                               2013         2,953        2,620        333     11.3
CN0811100000000   08     111   San Juan County, CO                               2013           477          436         41      8.6
CN0811300000000   08     113   San Miguel County, CO                             2013         4,777        4,459        318      6.7
CN0811500000000   08     115   Sedgwick County, CO                               2013         1,090        1,022         68      6.2
CN0811700000000   08     117   Summit County, CO                                 2013        19,350       18,379        971      5.0
CN0811900000000   08     119   Teller County, CO                                 2013        11,712       10,798        914      7.8
CN0812100000000   08     121   Washington County, CO                             2013         2,549        2,432        117      4.6
CN0812300000000   08     123   Weld County, CO                                   2013       139,047      129,920      9,127      6.6
CN0812500000000   08     125   Yuma County, CO                                   2013         4,736        4,511        225      4.8
CN0900100000000   09     001   Fairfield County, CT                              2013       467,788      433,763     34,025      7.3
CN0900300000000   09     003   Hartford County, CT                               2013       466,963      429,703     37,260      8.0
CN0900500000000   09     005   Litchfield County, CT                             2013       104,495       97,057      7,438      7.1
CN0900700000000   09     007   Middlesex County, CT                              2013        90,986       84,887      6,099      6.7
CN0900900000000   09     009   New Haven County, CT                              2013       450,703      412,280     38,423      8.5
CN0901100000000   09     011   New London County, CT                             2013       136,809      125,667     11,142      8.1
CN0901300000000   09     013   Tolland County, CT                                2013        83,410       77,680      5,730      6.9
CN0901500000000   09     015   Windham County, CT                                2013        62,186       56,728      5,458      8.8
CN1000100000000   10     001   Kent County, DE                                   2013        73,824       68,405      5,419      7.3
CN1000300000000   10     003   New Castle County, DE                             2013       276,688      258,787     17,901      6.5
CN1000500000000   10     005   Sussex County, DE                                 2013        92,216       85,927      6,289      6.8
CN1100100000000   11     001   District of Columbia                              2013       374,126      342,351     31,775      8.5
CN1200100000000   12     001   Alachua County, FL                                2013       129,435      122,038      7,397      5.7
CN1200300000000   12     003   Baker County, FL                                  2013        11,270       10,438        832      7.4
CN1200500000000   12     005   Bay County, FL                                    2013        86,420       80,126      6,294      7.3
CN1200700000000   12     007   Bradford County, FL                               2013        10,985       10,293        692      6.3
CN1200900000000   12     009   Brevard County, FL                                2013       258,685      237,228     21,457      8.3
CN1201100000000   12     011   Broward County, FL                                2013       974,428      908,457     65,971      6.8
CN1201300000000   12     013   Calhoun County, FL                                2013         4,916        4,530        386      7.9
CN1201500000000   12     015   Charlotte County, FL                              2013        66,196       60,889      5,307      8.0
CN1201700000000   12     017   Citrus County, FL                                 2013        49,374       44,587      4,787      9.7
CN1201900000000   12     019   Clay County, FL                                   2013        96,943       90,794      6,149      6.3
CN1202100000000   12     021   Collier County, FL                                2013       155,575      144,588     10,987      7.1
CN1202300000000   12     023   Columbia County, FL                               2013        27,867       25,759      2,108      7.6
CN1202700000000   12     027   DeSoto County, FL                                 2013        13,133       12,056      1,077      8.2
CN1202900000000   12     029   Dixie County, FL                                  2013         5,846        5,348        498      8.5
CN1203100000000   12     031   Duval County, FL                                  2013       457,588      423,256     34,332      7.5
CN1203300000000   12     033   Escambia County, FL                               2013       138,979      128,926     10,053      7.2
