                               Labor Force Data by County, 2012 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN0106300000000   01     063   Greene County, AL                                 2012         3,125        2,701        424     13.6
CN0106500000000   01     065   Hale County, AL                                   2012         6,212        5,499        713     11.5
CN0106700000000   01     067   Henry County, AL                                  2012         7,030        6,447        583      8.3
CN0106900000000   01     069   Houston County, AL                                2012        46,054       42,578      3,476      7.5
CN0107100000000   01     071   Jackson County, AL                                2012        23,731       21,695      2,036      8.6
CN0107300000000   01     073   Jefferson County, AL                              2012       316,511      293,020     23,491      7.4
CN0107500000000   01     075   Lamar County, AL                                  2012         5,806        5,369        437      7.5
CN0107700000000   01     077   Lauderdale County, AL                             2012        43,409       40,084      3,325      7.7
CN0107900000000   01     079   Lawrence County, AL                               2012        14,391       13,094      1,297      9.0
CN0108100000000   01     081   Lee County, AL                                    2012        68,918       64,247      4,671      6.8
CN0108300000000   01     083   Limestone County, AL                              2012        38,990       36,311      2,679      6.9
CN0108500000000   01     085   Lowndes County, AL                                2012         4,081        3,452        629     15.4
CN0108700000000   01     087   Macon County, AL                                  2012         8,286        7,397        889     10.7
CN0108900000000   01     089   Madison County, AL                                2012       170,209      158,399     11,810      6.9
CN0109100000000   01     091   Marengo County, AL                                2012         7,650        6,873        777     10.2
CN0109300000000   01     093   Marion County, AL                                 2012        12,451       11,340      1,111      8.9
CN0109500000000   01     095   Marshall County, AL                               2012        40,686       37,523      3,163      7.8
CN0109700000000   01     097   Mobile County, AL                                 2012       188,626      171,312     17,314      9.2
CN0109900000000   01     099   Monroe County, AL                                 2012         7,971        6,971      1,000     12.5
CN0110100000000   01     101   Montgomery County, AL                             2012       107,320       98,666      8,654      8.1
CN0110300000000   01     103   Morgan County, AL                                 2012        57,410       52,931      4,479      7.8
CN0110500000000   01     105   Perry County, AL                                  2012         3,683        3,192        491     13.3
CN0110700000000   01     107   Pickens County, AL                                2012         7,467        6,709        758     10.2
CN0110900000000   01     109   Pike County, AL                                   2012        15,017       13,819      1,198      8.0
CN0111100000000   01     111   Randolph County, AL                               2012         9,143        8,304        839      9.2
CN0111300000000   01     113   Russell County, AL                                2012        24,911       22,725      2,186      8.8
CN0111500000000   01     115   St. Clair County, AL                              2012        38,516       35,871      2,645      6.9
CN0111700000000   01     117   Shelby County, AL                                 2012       105,458      100,158      5,300      5.0
CN0111900000000   01     119   Sumter County, AL                                 2012         5,417        4,848        569     10.5
CN0112100000000   01     121   Talladega County, AL                              2012        35,013       31,731      3,282      9.4
CN0112300000000   01     123   Tallapoosa County, AL                             2012        18,441       16,850      1,591      8.6
CN0112500000000   01     125   Tuscaloosa County, AL                             2012        95,340       88,683      6,657      7.0
CN0112700000000   01     127   Walker County, AL                                 2012        26,574       24,136      2,438      9.2
CN0112900000000   01     129   Washington County, AL                             2012         6,875        6,054        821     11.9
CN0113100000000   01     131   Wilcox County, AL                                 2012         2,883        2,308        575     19.9
CN0113300000000   01     133   Winston County, AL                                2012         9,607        8,647        960     10.0
CN0201300000000   02     013   Aleutians East Borough, AK                        2012         2,138        1,993        145      6.8
CN0201600000000   02     016   Aleutians West Census Area, AK                    2012         4,268        3,972        296      6.9
CN0202000000000   02     020   Anchorage Borough/municipality, AK                2012       158,380      149,897      8,483      5.4
CN0205000000000   02     050   Bethel Census Area, AK                            2012         7,211        6,103      1,108     15.4
CN0206000000000   02     060   Bristol Bay Borough, AK                           2012           481          434         47      9.8
CN0206800000000   02     068   Denali Borough, AK                                2012         1,047          903        144     13.8
CN0207000000000   02     070   Dillingham Census Area, AK                        2012         2,132        1,921        211      9.9
CN0209000000000   02     090   Fairbanks North Star Borough, AK                  2012        48,197       45,264      2,933      6.1
CN0210000000000   02     100   Haines Borough, AK                                2012         1,108          997        111     10.0
CN0210500000000   02     105   Hoonah-Angoon Census Area, AK                     2012         1,109          950        159     14.3
CN0211000000000   02     110   Juneau Borough/city, AK                           2012        17,904       16,991        913      5.1
CN0212200000000   02     122   Kenai Peninsula Borough, AK                       2012        27,367       25,003      2,364      8.6
CN0213000000000   02     130   Ketchikan Gateway Borough, AK                     2012         7,177        6,594        583      8.1
CN0215000000000   02     150   Kodiak Island Borough, AK                         2012         6,717        6,268        449      6.7
CN0215800000000   02     158   Kusilvak Census Area, AK                          2012         2,768        2,156        612     22.1
CN0216400000000   02     164   Lake and Peninsula Borough, AK                    2012           637          540         97     15.2
CN0217000000000   02     170   Matanuska-Susitna Borough, AK                     2012        43,757       39,968      3,789      8.7
CN0218000000000   02     180   Nome Census Area, AK                              2012         4,178        3,690        488     11.7
CN0218500000000   02     185   North Slope Borough, AK                           2012         4,027        3,715        312      7.7
CN0218800000000   02     188   Northwest Arctic Borough, AK                      2012         3,031        2,554        477     15.7
CN0219500000000   02     195   Petersburg Borough, AK                            2012         1,878        1,725        153      8.1
CN0219800000000   02     198   Prince of Wales-Hyder Census Area, AK             2012         2,591        2,247        344     13.3
CN0222000000000   02     220   Sitka Borough/city, AK                            2012         4,647        4,384        263      5.7
CN0223000000000   02     230   Skagway Municipality, AK                          2012           754          648        106     14.1
CN0224000000000   02     240   Southeast Fairbanks Census Area, AK               2012         3,038        2,647        391     12.9
CN0226100000000   02     261   Valdez-Cordova Census Area, AK                    2012         4,894        4,419        475      9.7
CN0227500000000   02     275   Wrangell Borough/city, AK                         2012         1,026          942         84      8.2
CN0228200000000   02     282   Yakutat Borough/city, AK                          2012           288          260         28      9.7
CN0229000000000   02     290   Yukon-Koyukuk Census Area, AK                     2012         2,773        2,291        482     17.4
CN0400100000000   04     001   Apache County, AZ                                 2012        22,806       18,482      4,324     19.0
CN0400300000000   04     003   Cochise County, AZ                                2012        53,898       49,027      4,871      9.0
CN0400500000000   04     005   Coconino County, AZ                               2012        71,032       64,922      6,110      8.6
CN0400700000000   04     007   Gila County, AZ                                   2012        20,923       18,786      2,137     10.2
CN0400900000000   04     009   Graham County, AZ                                 2012        14,472       13,242      1,230      8.5
CN0401100000000   04     011   Greenlee County, AZ                               2012         3,553        3,261        292      8.2
CN0401200000000   04     012   La Paz County, AZ                                 2012         8,137        7,441        696      8.6
CN0401300000000   04     013   Maricopa County, AZ                               2012     1,895,634    1,757,601    138,033      7.3
CN0401500000000   04     015   Mohave County, AZ                                 2012        77,570       69,021      8,549     11.0
CN0401700000000   04     017   Navajo County, AZ                                 2012        42,957       36,890      6,067     14.1
CN0401900000000   04     019   Pima County, AZ                                   2012       462,896      428,796     34,100      7.4
CN0402100000000   04     021   Pinal County, AZ                                  2012       148,689      135,995     12,694      8.5
CN0402300000000   04     023   Santa Cruz County, AZ                             2012        20,121       17,014      3,107     15.4
CN0402500000000   04     025   Yavapai County, AZ                                2012        92,384       84,442      7,942      8.6
CN0402700000000   04     027   Yuma County, AZ                                   2012        93,806       71,429     22,377     23.9
CN0500100000000   05     001   Arkansas County, AR                               2012         9,911        9,042        869      8.8
CN0500300000000   05     003   Ashley County, AR                                 2012         9,462        8,323      1,139     12.0
CN0500500000000   05     005   Baxter County, AR                                 2012        16,365       14,986      1,379      8.4
CN0500700000000   05     007   Benton County, AR                                 2012       110,633      103,974      6,659      6.0
CN0500900000000   05     009   Boone County, AR                                  2012        16,503       15,244      1,259      7.6
CN0501100000000   05     011   Bradley County, AR                                2012         4,512        4,027        485     10.7
CN0501300000000   05     013   Calhoun County, AR                                2012         2,527        2,298        229      9.1
CN0501500000000   05     015   Carroll County, AR                                2012        12,465       11,676        789      6.3
CN0501700000000   05     017   Chicot County, AR                                 2012         4,059        3,597        462     11.4
CN0501900000000   05     019   Clark County, AR                                  2012        10,296        9,274      1,022      9.9
CN0502100000000   05     021   Clay County, AR                                   2012         6,857        6,103        754     11.0
CN0502300000000   05     023   Cleburne County, AR                               2012        10,407        9,521        886      8.5
CN0502500000000   05     025   Cleveland County, AR                              2012         3,747        3,471        276      7.4
CN0502700000000   05     027   Columbia County, AR                               2012        10,113        9,202        911      9.0
CN0502900000000   05     029   Conway County, AR                                 2012         8,701        7,899        802      9.2
CN0503100000000   05     031   Craighead County, AR                              2012        49,000       45,629      3,371      6.9
CN0503300000000   05     033   Crawford County, AR                               2012        27,577       25,379      2,198      8.0
CN0503500000000   05     035   Crittenden County, AR                             2012        22,077       19,961      2,116      9.6
CN0503700000000   05     037   Cross County, AR                                  2012         8,523        7,846        677      7.9
CN0503900000000   05     039   Dallas County, AR                                 2012         3,292        2,926        366     11.1
CN0504100000000   05     041   Desha County, AR                                  2012         5,932        5,345        587      9.9
CN0504300000000   05     043   Drew County, AR                                   2012         8,483        7,590        893     10.5
CN0504500000000   05     045   Faulkner County, AR                               2012        59,651       55,694      3,957      6.6
CN0504700000000   05     047   Franklin County, AR                               2012         7,660        7,116        544      7.1
CN0504900000000   05     049   Fulton County, AR                                 2012         5,101        4,734        367      7.2
CN0505100000000   05     051   Garland County, AR                                2012        41,154       37,900      3,254      7.9
CN0505300000000   05     053   Grant County, AR                                  2012         8,415        7,842        573      6.8
CN0505500000000   05     055   Greene County, AR                                 2012        19,986       18,254      1,732      8.7
CN0505700000000   05     057   Hempstead County, AR                              2012        10,867       10,076        791      7.3
CN0505900000000   05     059   Hot Spring County, AR                             2012        14,520       13,476      1,044      7.2
CN0506100000000   05     061   Howard County, AR                                 2012         6,460        6,029        431      6.7
CN0506300000000   05     063   Independence County, AR                           2012        16,061       14,583      1,478      9.2
CN0506500000000   05     065   Izard County, AR                                  2012         5,161        4,707        454      8.8
CN0506700000000   05     067   Jackson County, AR                                2012         6,465        5,769        696     10.8
CN0506900000000   05     069   Jefferson County, AR                              2012        32,431       29,184      3,247     10.0
CN0507100000000   05     071   Johnson County, AR                                2012        10,820       10,024        796      7.4
CN0507300000000   05     073   Lafayette County, AR                              2012         2,914        2,640        274      9.4
CN0507500000000   05     075   Lawrence County, AR                               2012         7,266        6,607        659      9.1
CN0507700000000   05     077   Lee County, AR                                    2012         3,518        3,184        334      9.5
CN0507900000000   05     079   Lincoln County, AR                                2012         4,580        4,179        401      8.8
CN0508100000000   05     081   Little River County, AR                           2012         5,972        5,536        436      7.3
CN0508300000000   05     083   Logan County, AR                                  2012         9,615        8,846        769      8.0
CN0508500000000   05     085   Lonoke County, AR                                 2012        33,043       30,942      2,101      6.4
CN0508700000000   05     087   Madison County, AR                                2012         6,962        6,554        408      5.9
CN0508900000000   05     089   Marion County, AR                                 2012         6,601        6,057        544      8.2
CN0509100000000   05     091   Miller County, AR                                 2012        20,236       19,031      1,205      6.0
CN0509300000000   05     093   Mississippi County, AR                            2012        20,244       18,023      2,221     11.0
CN0509500000000   05     095   Monroe County, AR                                 2012         3,271        2,975        296      9.0
CN0509700000000   05     097   Montgomery County, AR                             2012         3,602        3,298        304      8.4
CN0509900000000   05     099   Nevada County, AR                                 2012         4,136        3,815        321      7.8
CN0510100000000   05     101   Newton County, AR                                 2012         3,624        3,358        266      7.3
CN0510300000000   05     103   Ouachita County, AR                               2012        10,571        9,468      1,103     10.4
CN0510500000000   05     105   Perry County, AR                                  2012         4,410        4,009        401      9.1
CN0510700000000   05     107   Phillips County, AR                               2012         7,961        7,039        922     11.6
CN0510900000000   05     109   Pike County, AR                                   2012         4,415        4,018        397      9.0
CN0511100000000   05     111   Poinsett County, AR                               2012        10,375        9,474        901      8.7
CN0511300000000   05     113   Polk County, AR                                   2012         8,725        8,078        647      7.4
CN0511500000000   05     115   Pope County, AR                                   2012        30,033       27,849      2,184      7.3
CN0511700000000   05     117   Prairie County, AR                                2012         3,822        3,533        289      7.6
CN0511900000000   05     119   Pulaski County, AR                                2012       188,257      175,325     12,932      6.9
CN0512100000000   05     121   Randolph County, AR                               2012         6,865        6,122        743     10.8
CN0512300000000   05     123   St. Francis County, AR                            2012         9,490        8,463      1,027     10.8
CN0512500000000   05     125   Saline County, AR                                 2012        54,322       51,001      3,321      6.1
CN0512700000000   05     127   Scott County, AR                                  2012         4,683        4,371        312      6.7
CN0512900000000   05     129   Searcy County, AR                                 2012         3,216        2,952        264      8.2
CN0513100000000   05     131   Sebastian County, AR                              2012        58,955       54,321      4,634      7.9
CN0513300000000   05     133   Sevier County, AR                                 2012         6,195        5,657        538      8.7
CN0513500000000   05     135   Sharp County, AR                                  2012         6,100        5,481        619     10.1
CN0513700000000   05     137   Stone County, AR                                  2012         5,046        4,630        416      8.2
CN0513900000000   05     139   Union County, AR                                  2012        16,794       15,250      1,544      9.2
CN0514100000000   05     141   Van Buren County, AR                              2012         6,598        5,929        669     10.1
CN0514300000000   05     143   Washington County, AR                             2012       105,256       99,336      5,920      5.6
CN0514500000000   05     145   White County, AR                                  2012        36,244       33,394      2,850      7.9
CN0514700000000   05     147   Woodruff County, AR                               2012         3,381        3,036        345     10.2
CN0514900000000   05     149   Yell County, AR                                   2012         9,275        8,651        624      6.7
CN0600100000000   06     001   Alameda County, CA                                2012       798,416      729,049     69,367      8.7
CN0600300000000   06     003   Alpine County, CA                                 2012           545          484         61     11.2
CN0600500000000   06     005   Amador County, CA                                 2012        14,672       12,873      1,799     12.3
CN0600700000000   06     007   Butte County, CA                                  2012       100,990       88,718     12,272     12.2
CN0600900000000   06     009   Calaveras County, CA                              2012        20,201       17,705      2,496     12.4
CN0601100000000   06     011   Colusa County, CA                                 2012        11,272        8,935      2,337     20.7
CN0601300000000   06     013   Contra Costa County, CA                           2012       535,786      487,887     47,899      8.9
CN0601500000000   06     015   Del Norte County, CA                              2012        10,496        9,076      1,420     13.5
CN0601700000000   06     017   El Dorado County, CA                              2012        89,051       79,958      9,093     10.2
CN0601900000000   06     019   Fresno County, CA                                 2012       440,031      373,457     66,574     15.1
CN0602100000000   06     021   Glenn County, CA                                  2012        13,148       11,283      1,865     14.2
CN0602300000000   06     023   Humboldt County, CA                               2012        64,279       58,120      6,159      9.6
CN0602500000000   06     025   Imperial County, CA                               2012        79,265       57,586     21,679     27.4
CN0602700000000   06     027   Inyo County, CA                                   2012         9,557        8,690        867      9.1
CN0602900000000   06     029   Kern County, CA                                   2012       391,888      340,355     51,533     13.1
CN0603100000000   06     031   Kings County, CA                                  2012        58,807       50,049      8,758     14.9
CN0603300000000   06     033   Lake County, CA                                   2012        29,509       25,738      3,771     12.8
CN0603500000000   06     035   Lassen County, CA                                 2012        11,471       10,042      1,429     12.5
CN0603700000000   06     037   Los Angeles County, CA                            2012     4,915,263    4,378,392    536,871     10.9
CN0603900000000   06     039   Madera County, CA                                 2012        62,530       53,495      9,035     14.4
CN0604100000000   06     041   Marin County, CA                                  2012       136,911      128,310      8,601      6.3
CN0604300000000   06     043   Mariposa County, CA                               2012         8,375        7,352      1,023     12.2
CN0604500000000   06     045   Mendocino County, CA                              2012        40,953       36,841      4,112     10.0
CN0604700000000   06     047   Merced County, CA                                 2012       115,016       96,236     18,780     16.3
CN0604900000000   06     049   Modoc County, CA                                  2012         3,612        3,092        520     14.4
CN0605100000000   06     051   Mono County, CA                                   2012         8,401        7,532        869     10.3
CN0605300000000   06     053   Monterey County, CA                               2012       217,796      192,600     25,196     11.6
CN0605500000000   06     055   Napa County, CA                                   2012        71,816       65,755      6,061      8.4
CN0605700000000   06     057   Nevada County, CA                                 2012        48,363       43,649      4,714      9.7
CN0605900000000   06     059   Orange County, CA                                 2012     1,562,136    1,439,270    122,866      7.9
CN0606100000000   06     061   Placer County, CA                                 2012       174,919      158,545     16,374      9.4
CN0606300000000   06     063   Plumas County, CA                                 2012         8,485        7,115      1,370     16.1
CN0606500000000   06     065   Riverside County, CA                              2012       987,076      872,251    114,825     11.6
CN0606700000000   06     067   Sacramento County, CA                             2012       681,281      609,691     71,590     10.5
CN0606900000000   06     069   San Benito County, CA                             2012        28,677       24,936      3,741     13.0
CN0607100000000   06     071   San Bernardino County, CA                         2012       892,212      790,420    101,792     11.4
CN0607300000000   06     073   San Diego County, CA                              2012     1,540,440    1,399,878    140,562      9.1
CN0607500000000   06     075   San Francisco County/city, CA                     2012       509,444      474,933     34,511      6.8
CN0607700000000   06     077   San Joaquin County, CA                            2012       311,818      267,059     44,759     14.4
CN0607900000000   06     079   San Luis Obispo County, CA                        2012       137,362      126,037     11,325      8.2
CN0608100000000   06     081   San Mateo County, CA                              2012       412,056      385,661     26,395      6.4
CN0608300000000   06     083   Santa Barbara County, CA                          2012       216,005      197,919     18,086      8.4
CN0608500000000   06     085   Santa Clara County, CA                            2012       958,281      882,982     75,299      7.9
CN0608700000000   06     087   Santa Cruz County, CA                             2012       142,063      125,257     16,806     11.8
CN0608900000000   06     089   Shasta County, CA                                 2012        76,009       65,229     10,780     14.2
CN0609100000000   06     091   Sierra County, CA                                 2012         1,469        1,258        211     14.4
CN0609300000000   06     093   Siskiyou County, CA                               2012        18,876       15,929      2,947     15.6
CN0609500000000   06     095   Solano County, CA                                 2012       202,661      180,984     21,677     10.7
CN0609700000000   06     097   Sonoma County, CA                                 2012       246,281      224,462     21,819      8.9
CN0609900000000   06     099   Stanislaus County, CA                             2012       241,965      205,940     36,025     14.9
CN0610100000000   06     101   Sutter County, CA                                 2012        45,557       37,901      7,656     16.8
CN0610300000000   06     103   Tehama County, CA                                 2012        25,248       21,780      3,468     13.7
CN0610500000000   06     105   Trinity County, CA                                2012         5,330        4,550        780     14.6
CN0610700000000   06     107   Tulare County, CA                                 2012       201,287      168,764     32,523     16.2
CN0610900000000   06     109   Tuolumne County, CA                               2012        22,315       19,419      2,896     13.0
CN0611100000000   06     111   Ventura County, CA                                2012       434,681      395,158     39,523      9.1
CN0611300000000   06     113   Yolo County, CA                                   2012       102,610       91,689     10,921     10.6
CN0611500000000   06     115   Yuba County, CA                                   2012        28,832       24,395      4,437     15.4
CN0800100000000   08     001   Adams County, CO                                  2012       239,471      216,923     22,548      9.4
CN0800300000000   08     003   Alamosa County, CO                                2012         7,753        6,943        810     10.4
CN0800500000000   08     005   Arapahoe County, CO                               2012       322,881      297,947     24,934      7.7
CN0800700000000   08     007   Archuleta County, CO                              2012         5,736        5,160        576     10.0
CN0800900000000   08     009   Baca County, CO                                   2012         2,015        1,924         91      4.5
CN0801100000000   08     011   Bent County, CO                                   2012         1,722        1,578        144      8.4
CN0801300000000   08     013   Boulder County, CO                                2012       174,313      163,471     10,842      6.2
CN0801400000000   08     014   Broomfield County/city, CO                        2012        32,275       30,129      2,146      6.6
CN0801500000000   08     015   Chaffee County, CO                                2012         8,367        7,796        571      6.8
CN0801700000000   08     017   Cheyenne County, CO                               2012         1,010          964         46      4.6
CN0801900000000   08     019   Clear Creek County, CO                            2012         5,486        5,100        386      7.0
CN0802100000000   08     021   Conejos County, CO                                2012         3,711        3,317        394     10.6
CN0802300000000   08     023   Costilla County, CO                               2012         1,603        1,420        183     11.4
CN0802500000000   08     025   Crowley County, CO                                2012         1,362        1,252        110      8.1
CN0802700000000   08     027   Custer County, CO                                 2012         1,986        1,860        126      6.3
CN0802900000000   08     029   Delta County, CO                                  2012        14,406       13,010      1,396      9.7
CN0803100000000   08     031   Denver County/city, CO                            2012       357,670      329,577     28,093      7.9
CN0803300000000   08     033   Dolores County, CO                                2012           949          852         97     10.2
CN0803500000000   08     035   Douglas County, CO                                2012       160,907      151,248      9,659      6.0
CN0803700000000   08     037   Eagle County, CO                                  2012        32,349       30,032      2,317      7.2
CN0803900000000   08     039   Elbert County, CO                                 2012        12,692       11,789        903      7.1
CN0804100000000   08     041   El Paso County, CO                                2012       307,002      279,826     27,176      8.9
CN0804300000000   08     043   Fremont County, CO                                2012        15,633       13,810      1,823     11.7
CN0804500000000   08     045   Garfield County, CO                               2012        31,490       28,813      2,677      8.5
CN0804700000000   08     047   Gilpin County, CO                                 2012         3,267        3,049        218      6.7
CN0804900000000   08     049   Grand County, CO                                  2012         8,747        8,113        634      7.2
CN0805100000000   08     051   Gunnison County, CO                               2012         9,832        9,244        588      6.0
CN0805300000000   08     053   Hinsdale County, CO                               2012           436          415         21      4.8
CN0805500000000   08     055   Huerfano County, CO                               2012         2,634        2,259        375     14.2
CN0805700000000   08     057   Jackson County, CO                                2012           826          783         43      5.2
CN0805900000000   08     059   Jefferson County, CO                              2012       304,298      281,809     22,489      7.4
CN0806100000000   08     061   Kiowa County, CO                                  2012           817          780         37      4.5
CN0806300000000   08     063   Kit Carson County, CO                             2012         4,229        4,041        188      4.4
CN0806500000000   08     065   Lake County, CO                                   2012         4,523        4,133        390      8.6
CN0806700000000   08     067   La Plata County, CO                               2012        29,663       27,693      1,970      6.6
CN0806900000000   08     069   Larimer County, CO                                2012       172,883      161,287     11,596      6.7
CN0807100000000   08     071   Las Animas County, CO                             2012         6,963        6,127        836     12.0
CN0807300000000   08     073   Lincoln County, CO                                2012         2,157        2,017        140      6.5
CN0807500000000   08     075   Logan County, CO                                  2012        11,067       10,405        662      6.0
CN0807700000000   08     077   Mesa County, CO                                   2012        74,945       67,680      7,265      9.7
CN0807900000000   08     079   Mineral County, CO                                2012           444          420         24      5.4
CN0808100000000   08     081   Moffat County, CO                                 2012         7,743        7,104        639      8.3
CN0808300000000   08     083   Montezuma County, CO                              2012        12,917       11,813      1,104      8.5
CN0808500000000   08     085   Montrose County, CO                               2012        19,836       17,787      2,049     10.3
CN0808700000000   08     087   Morgan County, CO                                 2012        14,981       13,967      1,014      6.8
CN0808900000000   08     089   Otero County, CO                                  2012         8,401        7,538        863     10.3
CN0809100000000   08     091   Ouray County, CO                                  2012         2,085        1,890        195      9.4
CN0809300000000   08     093   Park County, CO                                   2012         9,302        8,662        640      6.9
CN0809500000000   08     095   Phillips County, CO                               2012         2,141        2,031        110      5.1
CN0809700000000   08     097   Pitkin County, CO                                 2012        10,911       10,126        785      7.2
CN0809900000000   08     099   Prowers County, CO                                2012         6,097        5,671        426      7.0
CN0810100000000   08     101   Pueblo County, CO                                 2012        74,490       66,523      7,967     10.7
CN0810300000000   08     103   Rio Blanco County, CO                             2012         3,091        2,833        258      8.3
CN0810500000000   08     105   Rio Grande County, CO                             2012         5,104        4,481        623     12.2
CN0810700000000   08     107   Routt County, CO                                  2012        14,373       13,338      1,035      7.2
CN0810900000000   08     109   Saguache County, CO                               2012         3,055        2,716        339     11.1
CN0811100000000   08     111   San Juan County, CO                               2012           535          482         53      9.9
CN0811300000000   08     113   San Miguel County, CO                             2012         4,856        4,475        381      7.8
CN0811500000000   08     115   Sedgwick County, CO                               2012         1,119        1,041         78      7.0
CN0811700000000   08     117   Summit County, CO                                 2012        19,325       18,158      1,167      6.0
CN0811900000000   08     119   Teller County, CO                                 2012        11,912       10,912      1,000      8.4
CN0812100000000   08     121   Washington County, CO                             2012         2,636        2,507        129      4.9
CN0812300000000   08     123   Weld County, CO                                   2012       136,906      126,256     10,650      7.8
CN0812500000000   08     125   Yuma County, CO                                   2012         4,884        4,633        251      5.1
CN0900100000000   09     001   Fairfield County, CT                              2012       472,552      435,746     36,806      7.8
CN0900300000000   09     003   Hartford County, CT                               2012       472,634      432,313     40,321      8.5
CN0900500000000   09     005   Litchfield County, CT                             2012       106,129       98,061      8,068      7.6
CN0900700000000   09     007   Middlesex County, CT                              2012        92,029       85,444      6,585      7.2
CN0900900000000   09     009   New Haven County, CT                              2012       456,593      415,055     41,538      9.1
CN0901100000000   09     011   New London County, CT                             2012       139,586      127,500     12,086      8.7
CN0901300000000   09     013   Tolland County, CT                                2012        84,707       78,493      6,214      7.3
CN0901500000000   09     015   Windham County, CT                                2012        63,190       57,228      5,962      9.4
CN1000100000000   10     001   Kent County, DE                                   2012        74,287       68,394      5,893      7.9
CN1000300000000   10     003   New Castle County, DE                             2012       278,342      258,855     19,487      7.0
CN1000500000000   10     005   Sussex County, DE                                 2012        92,942       86,207      6,735      7.2
CN1100100000000   11     001   District of Columbia                              2012       364,989      331,984     33,005      9.0
CN1200100000000   12     001   Alachua County, FL                                2012       130,007      121,373      8,634      6.6
CN1200300000000   12     003   Baker County, FL                                  2012        11,347       10,374        973      8.6
CN1200500000000   12     005   Bay County, FL                                    2012        86,694       79,206      7,488      8.6
CN1200700000000   12     007   Bradford County, FL                               2012        11,152       10,307        845      7.6
CN1200900000000   12     009   Brevard County, FL                                2012       262,648      237,972     24,676      9.4
CN1201100000000   12     011   Broward County, FL                                2012       963,563      886,780     76,783      8.0
CN1201300000000   12     013   Calhoun County, FL                                2012         5,093        4,627        466      9.1
CN1201500000000   12     015   Charlotte County, FL                              2012        65,886       59,621      6,265      9.5
CN1201700000000   12     017   Citrus County, FL                                 2012        51,550       46,006      5,544     10.8
CN1201900000000   12     019   Clay County, FL                                   2012        96,340       89,002      7,338      7.6
CN1202100000000   12     021   Collier County, FL                                2012       152,762      139,883     12,879      8.4
CN1202300000000   12     023   Columbia County, FL                               2012        28,041       25,567      2,474      8.8
CN1202700000000   12     027   DeSoto County, FL                                 2012        12,899       11,616      1,283      9.9
CN1202900000000   12     029   Dixie County, FL                                  2012         5,809        5,215        594     10.2
CN1203100000000   12     031   Duval County, FL                                  2012       456,398      416,680     39,718      8.7
CN1203300000000   12     033   Escambia County, FL                               2012       139,701      127,948     11,753      8.4
