                               Labor Force Data by County, 2011 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN0400700000000   04     007   Gila County, AZ                                   2011        21,171       18,725      2,446     11.6
CN0400900000000   04     009   Graham County, AZ                                 2011        14,345       12,916      1,429     10.0
CN0401100000000   04     011   Greenlee County, AZ                               2011         3,352        2,982        370     11.0
CN0401200000000   04     012   La Paz County, AZ                                 2011         7,827        7,057        770      9.8
CN0401300000000   04     013   Maricopa County, AZ                               2011     1,894,633    1,732,510    162,123      8.6
CN0401500000000   04     015   Mohave County, AZ                                 2011        79,594       69,823      9,771     12.3
CN0401700000000   04     017   Navajo County, AZ                                 2011        43,344       36,914      6,430     14.8
CN0401900000000   04     019   Pima County, AZ                                   2011       466,908      427,335     39,573      8.5
CN0402100000000   04     021   Pinal County, AZ                                  2011       149,658      135,043     14,615      9.8
CN0402300000000   04     023   Santa Cruz County, AZ                             2011        20,478       17,311      3,167     15.5
CN0402500000000   04     025   Yavapai County, AZ                                2011        93,132       83,953      9,179      9.9
CN0402700000000   04     027   Yuma County, AZ                                   2011        91,935       69,677     22,258     24.2
CN0500100000000   05     001   Arkansas County, AR                               2011        10,571        9,279      1,292     12.2
CN0500300000000   05     003   Ashley County, AR                                 2011        10,052        8,946      1,106     11.0
CN0500500000000   05     005   Baxter County, AR                                 2011        16,587       15,046      1,541      9.3
CN0500700000000   05     007   Benton County, AR                                 2011       109,419      102,286      7,133      6.5
CN0500900000000   05     009   Boone County, AR                                  2011        16,673       15,343      1,330      8.0
CN0501100000000   05     011   Bradley County, AR                                2011         4,721        4,150        571     12.1
CN0501300000000   05     013   Calhoun County, AR                                2011         2,655        2,401        254      9.6
CN0501500000000   05     015   Carroll County, AR                                2011        12,891       11,959        932      7.2
CN0501700000000   05     017   Chicot County, AR                                 2011         4,288        3,724        564     13.2
CN0501900000000   05     019   Clark County, AR                                  2011        10,459        9,385      1,074     10.3
CN0502100000000   05     021   Clay County, AR                                   2011         7,301        6,416        885     12.1
CN0502300000000   05     023   Cleburne County, AR                               2011        10,574        9,602        972      9.2
CN0502500000000   05     025   Cleveland County, AR                              2011         3,880        3,549        331      8.5
CN0502700000000   05     027   Columbia County, AR                               2011        10,427        9,383      1,044     10.0
CN0502900000000   05     029   Conway County, AR                                 2011         9,033        8,140        893      9.9
CN0503100000000   05     031   Craighead County, AR                              2011        49,121       45,487      3,634      7.4
CN0503300000000   05     033   Crawford County, AR                               2011        27,982       25,501      2,481      8.9
CN0503500000000   05     035   Crittenden County, AR                             2011        22,747       20,262      2,485     10.9
CN0503700000000   05     037   Cross County, AR                                  2011         8,819        8,079        740      8.4
CN0503900000000   05     039   Dallas County, AR                                 2011         3,428        3,015        413     12.0
CN0504100000000   05     041   Desha County, AR                                  2011         6,164        5,477        687     11.1
CN0504300000000   05     043   Drew County, AR                                   2011         8,799        7,794      1,005     11.4
CN0504500000000   05     045   Faulkner County, AR                               2011        59,399       55,122      4,277      7.2
CN0504700000000   05     047   Franklin County, AR                               2011         7,794        7,196        598      7.7
CN0504900000000   05     049   Fulton County, AR                                 2011         5,121        4,723        398      7.8
CN0505100000000   05     051   Garland County, AR                                2011        41,729       38,069      3,660      8.8
CN0505300000000   05     053   Grant County, AR                                  2011         8,548        7,916        632      7.4
CN0505500000000   05     055   Greene County, AR                                 2011        20,113       18,155      1,958      9.7
CN0505700000000   05     057   Hempstead County, AR                              2011        11,048       10,073        975      8.8
CN0505900000000   05     059   Hot Spring County, AR                             2011        14,631       13,424      1,207      8.2
CN0506100000000   05     061   Howard County, AR                                 2011         6,767        6,261        506      7.5
CN0506300000000   05     063   Independence County, AR                           2011        16,705       15,143      1,562      9.4
CN0506500000000   05     065   Izard County, AR                                  2011         5,226        4,707        519      9.9
CN0506700000000   05     067   Jackson County, AR                                2011         6,705        5,926        779     11.6
CN0506900000000   05     069   Jefferson County, AR                              2011        33,681       29,932      3,749     11.1
CN0507100000000   05     071   Johnson County, AR                                2011        11,144       10,266        878      7.9
CN0507300000000   05     073   Lafayette County, AR                              2011         3,031        2,740        291      9.6
CN0507500000000   05     075   Lawrence County, AR                               2011         7,506        6,766        740      9.9
CN0507700000000   05     077   Lee County, AR                                    2011         3,692        3,340        352      9.5
CN0507900000000   05     079   Lincoln County, AR                                2011         4,775        4,328        447      9.4
CN0508100000000   05     081   Little River County, AR                           2011         6,135        5,654        481      7.8
CN0508300000000   05     083   Logan County, AR                                  2011         9,654        8,803        851      8.8
CN0508500000000   05     085   Lonoke County, AR                                 2011        33,401       31,076      2,325      7.0
CN0508700000000   05     087   Madison County, AR                                2011         7,234        6,743        491      6.8
CN0508900000000   05     089   Marion County, AR                                 2011         6,752        6,114        638      9.4
CN0509100000000   05     091   Miller County, AR                                 2011        20,778       19,454      1,324      6.4
CN0509300000000   05     093   Mississippi County, AR                            2011        20,969       18,439      2,530     12.1
CN0509500000000   05     095   Monroe County, AR                                 2011         3,395        3,072        323      9.5
CN0509700000000   05     097   Montgomery County, AR                             2011         3,846        3,490        356      9.3
CN0509900000000   05     099   Nevada County, AR                                 2011         4,190        3,794        396      9.5
CN0510100000000   05     101   Newton County, AR                                 2011         3,797        3,512        285      7.5
CN0510300000000   05     103   Ouachita County, AR                               2011        11,140        9,975      1,165     10.5
CN0510500000000   05     105   Perry County, AR                                  2011         4,514        4,092        422      9.3
CN0510700000000   05     107   Phillips County, AR                               2011         8,436        7,410      1,026     12.2
CN0510900000000   05     109   Pike County, AR                                   2011         4,713        4,245        468      9.9
CN0511100000000   05     111   Poinsett County, AR                               2011        10,802        9,768      1,034      9.6
CN0511300000000   05     113   Polk County, AR                                   2011         8,961        8,240        721      8.0
CN0511500000000   05     115   Pope County, AR                                   2011        30,617       28,225      2,392      7.8
CN0511700000000   05     117   Prairie County, AR                                2011         3,929        3,588        341      8.7
CN0511900000000   05     119   Pulaski County, AR                                2011       189,816      175,617     14,199      7.5
CN0512100000000   05     121   Randolph County, AR                               2011         7,182        6,371        811     11.3
CN0512300000000   05     123   St. Francis County, AR                            2011         9,836        8,741      1,095     11.1
CN0512500000000   05     125   Saline County, AR                                 2011        54,136       50,528      3,608      6.7
CN0512700000000   05     127   Scott County, AR                                  2011         4,868        4,525        343      7.0
CN0512900000000   05     129   Searcy County, AR                                 2011         3,332        3,026        306      9.2
CN0513100000000   05     131   Sebastian County, AR                              2011        59,517       54,359      5,158      8.7
CN0513300000000   05     133   Sevier County, AR                                 2011         6,428        5,838        590      9.2
CN0513500000000   05     135   Sharp County, AR                                  2011         6,288        5,613        675     10.7
CN0513700000000   05     137   Stone County, AR                                  2011         5,396        4,913        483      9.0
CN0513900000000   05     139   Union County, AR                                  2011        17,013       15,223      1,790     10.5
CN0514100000000   05     141   Van Buren County, AR                              2011         6,763        6,017        746     11.0
CN0514300000000   05     143   Washington County, AR                             2011       104,674       98,067      6,607      6.3
CN0514500000000   05     145   White County, AR                                  2011        36,784       33,596      3,188      8.7
CN0514700000000   05     147   Woodruff County, AR                               2011         3,559        3,167        392     11.0
CN0514900000000   05     149   Yell County, AR                                   2011         9,633        8,914        719      7.5
CN0600100000000   06     001   Alameda County, CA                                2011       786,756      707,381     79,375     10.1
CN0600300000000   06     003   Alpine County, CA                                 2011           594          518         76     12.8
CN0600500000000   06     005   Amador County, CA                                 2011        15,095       13,040      2,055     13.6
CN0600700000000   06     007   Butte County, CA                                  2011       100,647       86,891     13,756     13.7
CN0600900000000   06     009   Calaveras County, CA                              2011        20,668       17,769      2,899     14.0
CN0601100000000   06     011   Colusa County, CA                                 2011        11,376        8,959      2,417     21.2
CN0601300000000   06     013   Contra Costa County, CA                           2011       529,551      475,011     54,540     10.3
CN0601500000000   06     015   Del Norte County, CA                              2011        10,895        9,446      1,449     13.3
CN0601700000000   06     017   El Dorado County, CA                              2011        89,690       79,188     10,502     11.7
CN0601900000000   06     019   Fresno County, CA                                 2011       443,510      370,225     73,285     16.5
CN0602100000000   06     021   Glenn County, CA                                  2011        13,167       11,124      2,043     15.5
CN0602300000000   06     023   Humboldt County, CA                               2011        65,106       58,228      6,878     10.6
CN0602500000000   06     025   Imperial County, CA                               2011        79,456       56,524     22,932     28.9
CN0602700000000   06     027   Inyo County, CA                                   2011         9,682        8,741        941      9.7
CN0602900000000   06     029   Kern County, CA                                   2011       382,367      325,712     56,655     14.8
CN0603100000000   06     031   Kings County, CA                                  2011        59,123       49,718      9,405     15.9
CN0603300000000   06     033   Lake County, CA                                   2011        29,611       25,310      4,301     14.5
CN0603500000000   06     035   Lassen County, CA                                 2011        11,785       10,190      1,595     13.5
CN0603700000000   06     037   Los Angeles County, CA                            2011     4,928,464    4,327,923    600,541     12.2
CN0603900000000   06     039   Madera County, CA                                 2011        62,014       51,990     10,024     16.2
CN0604100000000   06     041   Marin County, CA                                  2011       134,576      124,801      9,775      7.3
CN0604300000000   06     043   Mariposa County, CA                               2011         8,661        7,520      1,141     13.2
CN0604500000000   06     045   Mendocino County, CA                              2011        40,953       36,284      4,669     11.4
CN0604700000000   06     047   Merced County, CA                                 2011       114,735       94,500     20,235     17.6
CN0604900000000   06     049   Modoc County, CA                                  2011         3,620        3,042        578     16.0
CN0605100000000   06     051   Mono County, CA                                   2011         8,832        7,944        888     10.1
CN0605300000000   06     053   Monterey County, CA                               2011       216,558      189,146     27,412     12.7
CN0605500000000   06     055   Napa County, CA                                   2011        70,760       63,846      6,914      9.8
CN0605700000000   06     057   Nevada County, CA                                 2011        49,021       43,590      5,431     11.1
CN0605900000000   06     059   Orange County, CA                                 2011     1,546,389    1,406,411    139,978      9.1
CN0606100000000   06     061   Placer County, CA                                 2011       173,744      154,923     18,821     10.8
CN0606300000000   06     063   Plumas County, CA                                 2011         8,890        7,326      1,564     17.6
CN0606500000000   06     065   Riverside County, CA                              2011       978,514      849,635    128,879     13.2
CN0606700000000   06     067   Sacramento County, CA                             2011       679,995      597,683     82,312     12.1
CN0606900000000   06     069   San Benito County, CA                             2011        28,281       24,179      4,102     14.5
CN0607100000000   06     071   San Bernardino County, CA                         2011       888,513      774,166    114,347     12.9
CN0607300000000   06     073   San Diego County, CA                              2011     1,524,582    1,367,250    157,332     10.3
CN0607500000000   06     075   San Francisco County/city, CA                     2011       494,760      454,861     39,899      8.1
CN0607700000000   06     077   San Joaquin County, CA                            2011       311,363      260,997     50,366     16.2
CN0607900000000   06     079   San Luis Obispo County, CA                        2011       134,374      121,509     12,865      9.6
CN0608100000000   06     081   San Mateo County, CA                              2011       399,859      369,827     30,032      7.5
CN0608300000000   06     083   Santa Barbara County, CA                          2011       213,005      193,023     19,982      9.4
CN0608500000000   06     085   Santa Clara County, CA                            2011       939,851      852,426     87,425      9.3
CN0608700000000   06     087   Santa Cruz County, CA                             2011       141,335      122,865     18,470     13.1
CN0608900000000   06     089   Shasta County, CA                                 2011        77,044       64,762     12,282     15.9
CN0609100000000   06     091   Sierra County, CA                                 2011         1,601        1,363        238     14.9
CN0609300000000   06     093   Siskiyou County, CA                               2011        19,435       16,134      3,301     17.0
CN0609500000000   06     095   Solano County, CA                                 2011       202,241      177,619     24,622     12.2
CN0609700000000   06     097   Sonoma County, CA                                 2011       246,171      220,958     25,213     10.2
CN0609900000000   06     099   Stanislaus County, CA                             2011       242,320      202,360     39,960     16.5
CN0610100000000   06     101   Sutter County, CA                                 2011        45,939       37,596      8,343     18.2
CN0610300000000   06     103   Tehama County, CA                                 2011        25,574       21,744      3,830     15.0
CN0610500000000   06     105   Trinity County, CA                                2011         5,385        4,486        899     16.7
CN0610700000000   06     107   Tulare County, CA                                 2011       203,474      168,687     34,787     17.1
CN0610900000000   06     109   Tuolumne County, CA                               2011        22,725       19,440      3,285     14.5
CN0611100000000   06     111   Ventura County, CA                                2011       431,718      387,495     44,223     10.2
CN0611300000000   06     113   Yolo County, CA                                   2011       101,806       89,818     11,988     11.8
CN0611500000000   06     115   Yuba County, CA                                   2011        28,948       24,035      4,913     17.0
CN0800100000000   08     001   Adams County, CO                                  2011       236,385      212,931     23,454      9.9
CN0800300000000   08     003   Alamosa County, CO                                2011         7,684        6,942        742      9.7
CN0800500000000   08     005   Arapahoe County, CO                               2011       319,253      292,867     26,386      8.3
CN0800700000000   08     007   Archuleta County, CO                              2011         5,748        5,169        579     10.1
CN0800900000000   08     009   Baca County, CO                                   2011         2,068        1,969         99      4.8
CN0801100000000   08     011   Bent County, CO                                   2011         1,929        1,770        159      8.2
CN0801300000000   08     013   Boulder County, CO                                2011       172,002      160,904     11,098      6.5
CN0801400000000   08     014   Broomfield County/city, CO                        2011        31,768       29,539      2,229      7.0
CN0801500000000   08     015   Chaffee County, CO                                2011         8,301        7,702        599      7.2
CN0801700000000   08     017   Cheyenne County, CO                               2011         1,050        1,006         44      4.2
CN0801900000000   08     019   Clear Creek County, CO                            2011         5,500        5,094        406      7.4
CN0802100000000   08     021   Conejos County, CO                                2011         3,728        3,338        390     10.5
CN0802300000000   08     023   Costilla County, CO                               2011         1,582        1,397        185     11.7
CN0802500000000   08     025   Crowley County, CO                                2011         1,488        1,356        132      8.9
CN0802700000000   08     027   Custer County, CO                                 2011         2,017        1,889        128      6.3
CN0802900000000   08     029   Delta County, CO                                  2011        14,409       12,905      1,504     10.4
CN0803100000000   08     031   Denver County/city, CO                            2011       352,226      321,953     30,273      8.6
CN0803300000000   08     033   Dolores County, CO                                2011           947          826        121     12.8
CN0803500000000   08     035   Douglas County, CO                                2011       158,279      148,154     10,125      6.4
CN0803700000000   08     037   Eagle County, CO                                  2011        32,147       29,624      2,523      7.8
CN0803900000000   08     039   Elbert County, CO                                 2011        12,674       11,724        950      7.5
CN0804100000000   08     041   El Paso County, CO                                2011       307,563      279,542     28,021      9.1
CN0804300000000   08     043   Fremont County, CO                                2011        15,916       14,005      1,911     12.0
CN0804500000000   08     045   Garfield County, CO                               2011        31,376       28,404      2,972      9.5
CN0804700000000   08     047   Gilpin County, CO                                 2011         3,269        3,033        236      7.2
CN0804900000000   08     049   Grand County, CO                                  2011         8,795        8,087        708      8.1
CN0805100000000   08     051   Gunnison County, CO                               2011         9,935        9,336        599      6.0
CN0805300000000   08     053   Hinsdale County, CO                               2011           473          449         24      5.1
CN0805500000000   08     055   Huerfano County, CO                               2011         2,659        2,298        361     13.6
CN0805700000000   08     057   Jackson County, CO                                2011           893          839         54      6.0
CN0805900000000   08     059   Jefferson County, CO                              2011       302,402      278,353     24,049      8.0
CN0806100000000   08     061   Kiowa County, CO                                  2011           836          794         42      5.0
CN0806300000000   08     063   Kit Carson County, CO                             2011         4,265        4,065        200      4.7
CN0806500000000   08     065   Lake County, CO                                   2011         4,377        3,936        441     10.1
CN0806700000000   08     067   La Plata County, CO                               2011        29,476       27,408      2,068      7.0
CN0806900000000   08     069   Larimer County, CO                                2011       170,942      158,704     12,238      7.2
CN0807100000000   08     071   Las Animas County, CO                             2011         6,977        6,208        769     11.0
CN0807300000000   08     073   Lincoln County, CO                                2011         2,193        2,054        139      6.3
CN0807500000000   08     075   Logan County, CO                                  2011        11,081       10,388        693      6.3
CN0807700000000   08     077   Mesa County, CO                                   2011        75,475       67,738      7,737     10.3
CN0807900000000   08     079   Mineral County, CO                                2011           426          403         23      5.4
CN0808100000000   08     081   Moffat County, CO                                 2011         7,861        7,130        731      9.3
CN0808300000000   08     083   Montezuma County, CO                              2011        12,986       11,850      1,136      8.7
CN0808500000000   08     085   Montrose County, CO                               2011        20,017       17,805      2,212     11.1
CN0808700000000   08     087   Morgan County, CO                                 2011        15,043       14,040      1,003      6.7
CN0808900000000   08     089   Otero County, CO                                  2011         8,473        7,629        844     10.0
CN0809100000000   08     091   Ouray County, CO                                  2011         2,023        1,817        206     10.2
CN0809300000000   08     093   Park County, CO                                   2011         9,406        8,683        723      7.7
CN0809500000000   08     095   Phillips County, CO                               2011         2,154        2,039        115      5.3
CN0809700000000   08     097   Pitkin County, CO                                 2011        10,926       10,072        854      7.8
CN0809900000000   08     099   Prowers County, CO                                2011         6,242        5,829        413      6.6
CN0810100000000   08     101   Pueblo County, CO                                 2011        75,117       67,211      7,906     10.5
CN0810300000000   08     103   Rio Blanco County, CO                             2011         3,119        2,874        245      7.9
CN0810500000000   08     105   Rio Grande County, CO                             2011         5,152        4,519        633     12.3
CN0810700000000   08     107   Routt County, CO                                  2011        14,288       13,111      1,177      8.2
CN0810900000000   08     109   Saguache County, CO                               2011         3,015        2,679        336     11.1
CN0811100000000   08     111   San Juan County, CO                               2011           522          461         61     11.7
CN0811300000000   08     113   San Miguel County, CO                             2011         4,885        4,492        393      8.0
CN0811500000000   08     115   Sedgwick County, CO                               2011         1,096        1,009         87      7.9
CN0811700000000   08     117   Summit County, CO                                 2011        19,255       18,003      1,252      6.5
CN0811900000000   08     119   Teller County, CO                                 2011        12,154       11,024      1,130      9.3
CN0812100000000   08     121   Washington County, CO                             2011         2,589        2,448        141      5.4
CN0812300000000   08     123   Weld County, CO                                   2011       134,285      122,737     11,548      8.6
CN0812500000000   08     125   Yuma County, CO                                   2011         4,962        4,701        261      5.3
CN0900100000000   09     001   Fairfield County, CT                              2011       476,904      437,780     39,124      8.2
CN0900300000000   09     003   Hartford County, CT                               2011       479,861      436,459     43,402      9.0
CN0900500000000   09     005   Litchfield County, CT                             2011       108,020       99,231      8,789      8.1
CN0900700000000   09     007   Middlesex County, CT                              2011        93,654       86,510      7,144      7.6
CN0900900000000   09     009   New Haven County, CT                              2011       462,351      417,569     44,782      9.7
CN0901100000000   09     011   New London County, CT                             2011       143,095      130,410     12,685      8.9
CN0901300000000   09     013   Tolland County, CT                                2011        86,365       79,857      6,508      7.5
CN0901500000000   09     015   Windham County, CT                                2011        64,525       58,152      6,373      9.9
CN1000100000000   10     001   Kent County, DE                                   2011        74,064       67,996      6,068      8.2
CN1000300000000   10     003   New Castle County, DE                             2011       277,387      257,260     20,127      7.3
CN1000500000000   10     005   Sussex County, DE                                 2011        91,896       84,830      7,066      7.7
CN1100100000000   11     001   District of Columbia                              2011       350,778      315,171     35,607     10.2
CN1200100000000   12     001   Alachua County, FL                                2011       129,027      119,251      9,776      7.6
CN1200300000000   12     003   Baker County, FL                                  2011        11,506       10,333      1,173     10.2
CN1200500000000   12     005   Bay County, FL                                    2011        87,205       78,311      8,894     10.2
CN1200700000000   12     007   Bradford County, FL                               2011        11,507       10,462      1,045      9.1
CN1200900000000   12     009   Brevard County, FL                                2011       265,213      236,336     28,877     10.9
CN1201100000000   12     011   Broward County, FL                                2011       951,445      861,686     89,759      9.4
CN1201300000000   12     013   Calhoun County, FL                                2011         5,242        4,698        544     10.4
CN1201500000000   12     015   Charlotte County, FL                              2011        65,722       58,308      7,414     11.3
CN1201700000000   12     017   Citrus County, FL                                 2011        52,057       45,546      6,511     12.5
CN1201900000000   12     019   Clay County, FL                                   2011        96,166       87,408      8,758      9.1
CN1202100000000   12     021   Collier County, FL                                2011       148,810      133,729     15,081     10.1
CN1202300000000   12     023   Columbia County, FL                               2011        28,242       25,337      2,905     10.3
CN1202700000000   12     027   DeSoto County, FL                                 2011        13,884       12,447      1,437     10.4
CN1202900000000   12     029   Dixie County, FL                                  2011         5,754        5,047        707     12.3
CN1203100000000   12     031   Duval County, FL                                  2011       456,441      409,556     46,885     10.3
