                               Labor Force Data by County, 2004 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN0113300000000   01     133   Winston County, AL                                2004        10,337        9,580        757      7.3
CN0201300000000   02     013   Aleutians East Borough, AK                        2004         1,112        1,016         96      8.6
CN0201600000000   02     016   Aleutians West Census Area, AK                    2004         3,069        2,870        199      6.5
CN0202000000000   02     020   Anchorage Borough/municipality, AK                2004       146,277      137,591      8,686      5.9
CN0205000000000   02     050   Bethel Census Area, AK                            2004         7,004        6,116        888     12.7
CN0206000000000   02     060   Bristol Bay Borough, AK                           2004         1,040          974         66      6.3
CN0206800000000   02     068   Denali Borough, AK                                2004         1,516        1,396        120      7.9
CN0207000000000   02     070   Dillingham Census Area, AK                        2004         2,049        1,826        223     10.9
CN0209000000000   02     090   Fairbanks North Star Borough, AK                  2004        44,051       41,206      2,845      6.5
CN0210000000000   02     100   Haines Borough, AK                                2004         1,410        1,270        140      9.9
CN0211000000000   02     110   Juneau Borough/city, AK                           2004        17,932       16,882      1,050      5.9
CN0212200000000   02     122   Kenai Peninsula Borough, AK                       2004        25,312       22,883      2,429      9.6
CN0213000000000   02     130   Ketchikan Gateway Borough, AK                     2004         7,876        7,286        590      7.5
CN0215000000000   02     150   Kodiak Island Borough, AK                         2004         6,171        5,627        544      8.8
CN0215800000000   02     158   Kusilvak Census Area, AK                          2004         2,501        1,995        506     20.2
CN0216400000000   02     164   Lake and Peninsula Borough, AK                    2004           915          825         90      9.8
CN0217000000000   02     170   Matanuska-Susitna Borough, AK                     2004        34,464       31,583      2,881      8.4
CN0218000000000   02     180   Nome Census Area, AK                              2004         3,948        3,488        460     11.7
CN0218500000000   02     185   North Slope Borough, AK                           2004         3,666        3,291        375     10.2
CN0218800000000   02     188   Northwest Arctic Borough, AK                      2004         2,869        2,486        383     13.3
CN0220100000000   02     201   Prince of Wales-Outer Ketchikan Census Area, AK   2004         2,553        2,207        346     13.6
CN0222000000000   02     220   Sitka Borough/city, AK                            2004         4,578        4,289        289      6.3
CN0223200000000   02     232   Skagway-Hoonah-Angoon Census Area, AK             2004         1,764        1,530        234     13.3
CN0224000000000   02     240   Southeast Fairbanks Census Area, AK               2004         2,764        2,431        333     12.0
CN0226100000000   02     261   Valdez-Cordova Census Area, AK                    2004         5,380        4,844        536     10.0
CN0228000000000   02     280   Wrangell-Petersburg Census Area, AK               2004         2,917        2,556        361     12.4
CN0228200000000   02     282   Yakutat Borough/city, AK                          2004           306          273         33     10.8
CN0229000000000   02     290   Yukon-Koyukuk Census Area, AK                     2004         3,298        2,903        395     12.0
CN0400100000000   04     001   Apache County, AZ                                 2004        20,403       18,055      2,348     11.5
CN0400300000000   04     003   Cochise County, AZ                                2004        54,664       51,941      2,723      5.0
CN0400500000000   04     005   Coconino County, AZ                               2004        66,968       63,381      3,587      5.4
CN0400700000000   04     007   Gila County, AZ                                   2004        20,754       19,418      1,336      6.4
CN0400900000000   04     009   Graham County, AZ                                 2004        12,081       11,273        808      6.7
CN0401100000000   04     011   Greenlee County, AZ                               2004         3,445        3,267        178      5.2
CN0401200000000   04     012   La Paz County, AZ                                 2004         7,620        7,106        514      6.7
CN0401300000000   04     013   Maricopa County, AZ                               2004     1,789,725    1,710,158     79,567      4.4
CN0401500000000   04     015   Mohave County, AZ                                 2004        84,631       80,882      3,749      4.4
CN0401700000000   04     017   Navajo County, AZ                                 2004        37,898       34,656      3,242      8.6
CN0401900000000   04     019   Pima County, AZ                                   2004       438,856      418,266     20,590      4.7
CN0402100000000   04     021   Pinal County, AZ                                  2004        81,981       77,037      4,944      6.0
CN0402300000000   04     023   Santa Cruz County, AZ                             2004        15,616       14,124      1,492      9.6
CN0402500000000   04     025   Yavapai County, AZ                                2004        87,831       83,750      4,081      4.6
CN0402700000000   04     027   Yuma County, AZ                                   2004        73,799       62,116     11,683     15.8
CN0500100000000   05     001   Arkansas County, AR                               2004        10,844       10,195        649      6.0
CN0500300000000   05     003   Ashley County, AR                                 2004         9,682        8,766        916      9.5
CN0500500000000   05     005   Baxter County, AR                                 2004        16,428       15,409      1,019      6.2
CN0500700000000   05     007   Benton County, AR                                 2004        93,006       89,633      3,373      3.6
CN0500900000000   05     009   Boone County, AR                                  2004        16,216       15,254        962      5.9
CN0501100000000   05     011   Bradley County, AR                                2004         5,545        5,117        428      7.7
CN0501300000000   05     013   Calhoun County, AR                                2004         2,586        2,410        176      6.8
CN0501500000000   05     015   Carroll County, AR                                2004        13,353       12,701        652      4.9
CN0501700000000   05     017   Chicot County, AR                                 2004         4,913        4,373        540     11.0
CN0501900000000   05     019   Clark County, AR                                  2004        11,081       10,395        686      6.2
CN0502100000000   05     021   Clay County, AR                                   2004         7,309        6,719        590      8.1
CN0502300000000   05     023   Cleburne County, AR                               2004        11,093       10,493        600      5.4
CN0502500000000   05     025   Cleveland County, AR                              2004         4,151        3,873        278      6.7
CN0502700000000   05     027   Columbia County, AR                               2004        10,781       10,075        706      6.5
CN0502900000000   05     029   Conway County, AR                                 2004         9,428        8,883        545      5.8
CN0503100000000   05     031   Craighead County, AR                              2004        44,183       41,771      2,412      5.5
CN0503300000000   05     033   Crawford County, AR                               2004        26,217       24,865      1,352      5.2
CN0503500000000   05     035   Crittenden County, AR                             2004        21,819       20,309      1,510      6.9
CN0503700000000   05     037   Cross County, AR                                  2004         8,556        7,859        697      8.1
CN0503900000000   05     039   Dallas County, AR                                 2004         3,784        3,501        283      7.5
CN0504100000000   05     041   Desha County, AR                                  2004         6,028        5,481        547      9.1
CN0504300000000   05     043   Drew County, AR                                   2004         8,632        7,946        686      7.9
CN0504500000000   05     045   Faulkner County, AR                               2004        49,854       47,372      2,482      5.0
CN0504700000000   05     047   Franklin County, AR                               2004         8,172        7,779        393      4.8
CN0504900000000   05     049   Fulton County, AR                                 2004         4,977        4,674        303      6.1
CN0505100000000   05     051   Garland County, AR                                2004        40,617       38,104      2,513      6.2
CN0505300000000   05     053   Grant County, AR                                  2004         8,416        7,953        463      5.5
CN0505500000000   05     055   Greene County, AR                                 2004        17,815       16,719      1,096      6.2
CN0505700000000   05     057   Hempstead County, AR                              2004        10,838       10,194        644      5.9
CN0505900000000   05     059   Hot Spring County, AR                             2004        14,615       13,724        891      6.1
CN0506100000000   05     061   Howard County, AR                                 2004         6,366        5,981        385      6.0
CN0506300000000   05     063   Independence County, AR                           2004        17,386       16,284      1,102      6.3
CN0506500000000   05     065   Izard County, AR                                  2004         5,206        4,844        362      7.0
CN0506700000000   05     067   Jackson County, AR                                2004         7,800        7,122        678      8.7
CN0506900000000   05     069   Jefferson County, AR                              2004        36,496       33,626      2,870      7.9
CN0507100000000   05     071   Johnson County, AR                                2004        10,826       10,239        587      5.4
CN0507300000000   05     073   Lafayette County, AR                              2004         3,293        3,056        237      7.2
CN0507500000000   05     075   Lawrence County, AR                               2004         7,549        6,941        608      8.1
CN0507700000000   05     077   Lee County, AR                                    2004         3,448        3,060        388     11.3
CN0507900000000   05     079   Lincoln County, AR                                2004         5,150        4,752        398      7.7
CN0508100000000   05     081   Little River County, AR                           2004         6,439        6,121        318      4.9
CN0508300000000   05     083   Logan County, AR                                  2004         9,928        9,391        537      5.4
CN0508500000000   05     085   Lonoke County, AR                                 2004        29,046       27,684      1,362      4.7
CN0508700000000   05     087   Madison County, AR                                2004         7,422        7,117        305      4.1
CN0508900000000   05     089   Marion County, AR                                 2004         6,551        6,158        393      6.0
CN0509100000000   05     091   Miller County, AR                                 2004        18,839       17,916        923      4.9
CN0509300000000   05     093   Mississippi County, AR                            2004        19,723       17,741      1,982     10.0
CN0509500000000   05     095   Monroe County, AR                                 2004         3,826        3,555        271      7.1
CN0509700000000   05     097   Montgomery County, AR                             2004         4,224        3,995        229      5.4
CN0509900000000   05     099   Nevada County, AR                                 2004         4,369        4,105        264      6.0
CN0510100000000   05     101   Newton County, AR                                 2004         3,573        3,353        220      6.2
CN0510300000000   05     103   Ouachita County, AR                               2004        12,299       11,456        843      6.9
CN0510500000000   05     105   Perry County, AR                                  2004         4,851        4,574        277      5.7
CN0510700000000   05     107   Phillips County, AR                               2004         9,015        8,193        822      9.1
CN0510900000000   05     109   Pike County, AR                                   2004         5,110        4,831        279      5.5
CN0511100000000   05     111   Poinsett County, AR                               2004        11,234       10,514        720      6.4
CN0511300000000   05     113   Polk County, AR                                   2004         8,420        7,912        508      6.0
CN0511500000000   05     115   Pope County, AR                                   2004        27,467       25,989      1,478      5.4
CN0511700000000   05     117   Prairie County, AR                                2004         4,362        4,130        232      5.3
CN0511900000000   05     119   Pulaski County, AR                                2004       185,731      176,064      9,667      5.2
CN0512100000000   05     121   Randolph County, AR                               2004         7,713        7,074        639      8.3
CN0512300000000   05     123   St. Francis County, AR                            2004        10,638        9,652        986      9.3
CN0512500000000   05     125   Saline County, AR                                 2004        45,251       43,152      2,099      4.6
CN0512700000000   05     127   Scott County, AR                                  2004         4,575        4,339        236      5.2
CN0512900000000   05     129   Searcy County, AR                                 2004         3,330        3,139        191      5.7
CN0513100000000   05     131   Sebastian County, AR                              2004        57,291       54,544      2,747      4.8
CN0513300000000   05     133   Sevier County, AR                                 2004         7,511        7,162        349      4.6
CN0513500000000   05     135   Sharp County, AR                                  2004         6,473        5,961        512      7.9
CN0513700000000   05     137   Stone County, AR                                  2004         4,464        4,127        337      7.5
CN0513900000000   05     139   Union County, AR                                  2004        19,742       18,284      1,458      7.4
CN0514100000000   05     141   Van Buren County, AR                              2004         6,923        6,437        486      7.0
CN0514300000000   05     143   Washington County, AR                             2004        94,255       90,635      3,620      3.8
CN0514500000000   05     145   White County, AR                                  2004        31,818       29,770      2,048      6.4
CN0514700000000   05     147   Woodruff County, AR                               2004         3,490        3,140        350     10.0
CN0514900000000   05     149   Yell County, AR                                   2004         9,963        9,459        504      5.1
CN0600100000000   06     001   Alameda County, CA                                2004       741,617      698,223     43,394      5.9
CN0600300000000   06     003   Alpine County, CA                                 2004           534          491         43      8.1
CN0600500000000   06     005   Amador County, CA                                 2004        16,906       15,932        974      5.8
CN0600700000000   06     007   Butte County, CA                                  2004        97,434       90,271      7,163      7.4
CN0600900000000   06     009   Calaveras County, CA                              2004        19,956       18,606      1,350      6.8
CN0601100000000   06     011   Colusa County, CA                                 2004         9,513        8,216      1,297     13.6
CN0601300000000   06     013   Contra Costa County, CA                           2004       507,762      480,274     27,488      5.4
CN0601500000000   06     015   Del Norte County, CA                              2004        10,626        9,772        854      8.0
CN0601700000000   06     017   El Dorado County, CA                              2004        88,838       84,174      4,664      5.3
CN0601900000000   06     019   Fresno County, CA                                 2004       404,288      362,204     42,084     10.4
CN0602100000000   06     021   Glenn County, CA                                  2004        11,451       10,385      1,066      9.3
CN0602300000000   06     023   Humboldt County, CA                               2004        60,401       56,493      3,908      6.5
CN0602500000000   06     025   Imperial County, CA                               2004        59,427       49,334     10,093     17.0
CN0602700000000   06     027   Inyo County, CA                                   2004         9,247        8,756        491      5.3
CN0602900000000   06     029   Kern County, CA                                   2004       314,447      283,402     31,045      9.9
CN0603100000000   06     031   Kings County, CA                                  2004        53,159       47,322      5,837     11.0
CN0603300000000   06     033   Lake County, CA                                   2004        25,764       23,442      2,322      9.0
CN0603500000000   06     035   Lassen County, CA                                 2004        12,181       11,259        922      7.6
CN0603700000000   06     037   Los Angeles County, CA                            2004     4,753,481    4,445,361    308,120      6.5
CN0603900000000   06     039   Madera County, CA                                 2004        61,102       55,523      5,579      9.1
CN0604100000000   06     041   Marin County, CA                                  2004       129,155      123,465      5,690      4.4
CN0604300000000   06     043   Mariposa County, CA                               2004         8,570        7,997        573      6.7
CN0604500000000   06     045   Mendocino County, CA                              2004        43,861       41,053      2,808      6.4
CN0604700000000   06     047   Merced County, CA                                 2004        97,625       86,994     10,631     10.9
CN0604900000000   06     049   Modoc County, CA                                  2004         4,049        3,695        354      8.7
CN0605100000000   06     051   Mono County, CA                                   2004         8,286        7,869        417      5.0
CN0605300000000   06     053   Monterey County, CA                               2004       207,233      190,103     17,130      8.3
CN0605500000000   06     055   Napa County, CA                                   2004        71,171       67,804      3,367      4.7
CN0605700000000   06     057   Nevada County, CA                                 2004        48,697       46,122      2,575      5.3
CN0605900000000   06     059   Orange County, CA                                 2004     1,569,114    1,502,719     66,395      4.2
CN0606100000000   06     061   Placer County, CA                                 2004       158,523      150,962      7,561      4.8
CN0606300000000   06     063   Plumas County, CA                                 2004        10,397        9,380      1,017      9.8
CN0606500000000   06     065   Riverside County, CA                              2004       817,683      768,869     48,814      6.0
CN0606700000000   06     067   Sacramento County, CA                             2004       659,062      622,197     36,865      5.6
CN0606900000000   06     069   San Benito County, CA                             2004        25,076       22,682      2,394      9.5
CN0607100000000   06     071   San Bernardino County, CA                         2004       829,185      781,585     47,600      5.7
CN0607300000000   06     073   San Diego County, CA                              2004     1,478,541    1,408,922     69,619      4.7
CN0607500000000   06     075   San Francisco County/city, CA                     2004       418,507      394,397     24,110      5.8
CN0607700000000   06     077   San Joaquin County, CA                            2004       281,401      256,891     24,510      8.7
CN0607900000000   06     079   San Luis Obispo County, CA                        2004       129,550      123,650      5,900      4.6
CN0608100000000   06     081   San Mateo County, CA                              2004       361,489      343,993     17,496      4.8
CN0608300000000   06     083   Santa Barbara County, CA                          2004       210,987      201,038      9,949      4.7
CN0608500000000   06     085   Santa Clara County, CA                            2004       821,616      768,970     52,646      6.4
CN0608700000000   06     087   Santa Cruz County, CA                             2004       143,470      133,430     10,040      7.0
CN0608900000000   06     089   Shasta County, CA                                 2004        82,432       76,182      6,250      7.6
CN0609100000000   06     091   Sierra County, CA                                 2004         1,581        1,428        153      9.7
CN0609300000000   06     093   Siskiyou County, CA                               2004        18,972       17,182      1,790      9.4
CN0609500000000   06     095   Solano County, CA                                 2004       206,294      194,329     11,965      5.8
CN0609700000000   06     097   Sonoma County, CA                                 2004       253,992      241,462     12,530      4.9
CN0609900000000   06     099   Stanislaus County, CA                             2004       223,664      203,101     20,563      9.2
CN0610100000000   06     101   Sutter County, CA                                 2004        40,049       35,817      4,232     10.6
CN0610300000000   06     103   Tehama County, CA                                 2004        25,289       23,424      1,865      7.4
CN0610500000000   06     105   Trinity County, CA                                2004         5,237        4,664        573     10.9
CN0610700000000   06     107   Tulare County, CA                                 2004       179,763      158,989     20,774     11.6
CN0610900000000   06     109   Tuolumne County, CA                               2004        25,551       23,788      1,763      6.9
CN0611100000000   06     111   Ventura County, CA                                2004       412,278      390,262     22,016      5.3
CN0611300000000   06     113   Yolo County, CA                                   2004        91,911       86,345      5,566      6.1
CN0611500000000   06     115   Yuba County, CA                                   2004        25,235       22,795      2,440      9.7
CN0800100000000   08     001   Adams County, CO                                  2004       205,154      192,092     13,062      6.4
CN0800300000000   08     003   Alamosa County, CO                                2004         8,256        7,774        482      5.8
CN0800500000000   08     005   Arapahoe County, CO                               2004       296,059      279,684     16,375      5.5
CN0800700000000   08     007   Archuleta County, CO                              2004         5,785        5,470        315      5.4
CN0800900000000   08     009   Baca County, CO                                   2004         2,358        2,274         84      3.6
CN0801100000000   08     011   Bent County, CO                                   2004         2,400        2,249        151      6.3
CN0801300000000   08     013   Boulder County, CO                                2004       166,606      158,571      8,035      4.8
CN0801400000000   08     014   Broomfield County/city, CO                        2004        24,110       22,747      1,363      5.7
CN0801500000000   08     015   Chaffee County, CO                                2004         8,084        7,613        471      5.8
CN0801700000000   08     017   Cheyenne County, CO                               2004         1,329        1,289         40      3.0
CN0801900000000   08     019   Clear Creek County, CO                            2004         5,870        5,542        328      5.6
CN0802100000000   08     021   Conejos County, CO                                2004         3,806        3,508        298      7.8
CN0802300000000   08     023   Costilla County, CO                               2004         1,358        1,214        144     10.6
CN0802500000000   08     025   Crowley County, CO                                2004         1,626        1,496        130      8.0
CN0802700000000   08     027   Custer County, CO                                 2004         2,024        1,920        104      5.1
CN0802900000000   08     029   Delta County, CO                                  2004        14,604       13,822        782      5.4
CN0803100000000   08     031   Denver County/city, CO                            2004       303,137      283,567     19,570      6.5
CN0803300000000   08     033   Dolores County, CO                                2004           976          912         64      6.6
CN0803500000000   08     035   Douglas County, CO                                2004       136,547      130,326      6,221      4.6
CN0803700000000   08     037   Eagle County, CO                                  2004        27,314       26,136      1,178      4.3
CN0803900000000   08     039   Elbert County, CO                                 2004        12,726       12,115        611      4.8
CN0804100000000   08     041   El Paso County, CO                                2004       285,556      269,440     16,116      5.6
CN0804300000000   08     043   Fremont County, CO                                2004        18,890       17,622      1,268      6.7
CN0804500000000   08     045   Garfield County, CO                               2004        28,216       27,034      1,182      4.2
CN0804700000000   08     047   Gilpin County, CO                                 2004         3,310        3,132        178      5.4
CN0804900000000   08     049   Grand County, CO                                  2004         8,491        8,142        349      4.1
CN0805100000000   08     051   Gunnison County, CO                               2004         8,716        8,358        358      4.1
CN0805300000000   08     053   Hinsdale County, CO                               2004           603          583         20      3.3
CN0805500000000   08     055   Huerfano County, CO                               2004         3,287        3,021        266      8.1
CN0805700000000   08     057   Jackson County, CO                                2004         1,111        1,072         39      3.5
CN0805900000000   08     059   Jefferson County, CO                              2004       305,347      289,174     16,173      5.3
CN0806100000000   08     061   Kiowa County, CO                                  2004           901          855         46      5.1
CN0806300000000   08     063   Kit Carson County, CO                             2004         4,300        4,151        149      3.5
CN0806500000000   08     065   Lake County, CO                                   2004         3,889        3,672        217      5.6
CN0806700000000   08     067   La Plata County, CO                               2004        28,238       27,094      1,144      4.1
CN0806900000000   08     069   Larimer County, CO                                2004       163,742      156,259      7,483      4.6
CN0807100000000   08     071   Las Animas County, CO                             2004         7,980        7,551        429      5.4
CN0807300000000   08     073   Lincoln County, CO                                2004         3,040        2,914        126      4.1
CN0807500000000   08     075   Logan County, CO                                  2004        10,748       10,289        459      4.3
CN0807700000000   08     077   Mesa County, CO                                   2004        69,349       65,636      3,713      5.4
CN0807900000000   08     079   Mineral County, CO                                2004           470          448         22      4.7
CN0808100000000   08     081   Moffat County, CO                                 2004         7,697        7,320        377      4.9
CN0808300000000   08     083   Montezuma County, CO                              2004        12,587       11,900        687      5.5
CN0808500000000   08     085   Montrose County, CO                               2004        19,104       18,100      1,004      5.3
CN0808700000000   08     087   Morgan County, CO                                 2004        14,304       13,663        641      4.5
CN0808900000000   08     089   Otero County, CO                                  2004         9,318        8,756        562      6.0
CN0809100000000   08     091   Ouray County, CO                                  2004         2,677        2,571        106      4.0
CN0809300000000   08     093   Park County, CO                                   2004         9,582        9,072        510      5.3
CN0809500000000   08     095   Phillips County, CO                               2004         2,351        2,267         84      3.6
CN0809700000000   08     097   Pitkin County, CO                                 2004        10,684       10,164        520      4.9
CN0809900000000   08     099   Prowers County, CO                                2004         7,396        7,072        324      4.4
CN0810100000000   08     101   Pueblo County, CO                                 2004        69,123       64,060      5,063      7.3
CN0810300000000   08     103   Rio Blanco County, CO                             2004         3,768        3,625        143      3.8
CN0810500000000   08     105   Rio Grande County, CO                             2004         6,552        6,158        394      6.0
CN0810700000000   08     107   Routt County, CO                                  2004        14,124       13,578        546      3.9
CN0810900000000   08     109   Saguache County, CO                               2004         3,095        2,880        215      6.9
CN0811100000000   08     111   San Juan County, CO                               2004           538          505         33      6.1
CN0811300000000   08     113   San Miguel County, CO                             2004         5,036        4,800        236      4.7
CN0811500000000   08     115   Sedgwick County, CO                               2004         1,581        1,530         51      3.2
CN0811700000000   08     117   Summit County, CO                                 2004        16,054       15,380        674      4.2
CN0811900000000   08     119   Teller County, CO                                 2004        12,491       11,799        692      5.5
CN0812100000000   08     121   Washington County, CO                             2004         2,795        2,685        110      3.9
CN0812300000000   08     123   Weld County, CO                                   2004       109,077      102,985      6,092      5.6
CN0812500000000   08     125   Yuma County, CO                                   2004         6,122        5,926        196      3.2
CN0900100000000   09     001   Fairfield County, CT                              2004       448,115      428,096     20,019      4.5
CN0900300000000   09     003   Hartford County, CT                               2004       431,901      408,102     23,799      5.5
CN0900500000000   09     005   Litchfield County, CT                             2004       101,343       96,523      4,820      4.8
CN0900700000000   09     007   Middlesex County, CT                              2004        87,715       84,009      3,706      4.2
CN0900900000000   09     009   New Haven County, CT                              2004       424,886      402,256     22,630      5.3
CN0901100000000   09     011   New London County, CT                             2004       141,448      135,028      6,420      4.5
CN0901300000000   09     013   Tolland County, CT                                2004        79,351       76,061      3,290      4.1
CN0901500000000   09     015   Windham County, CT                                2004        59,442       56,141      3,301      5.6
CN1000100000000   10     001   Kent County, DE                                   2004        69,048       66,624      2,424      3.5
CN1000300000000   10     003   New Castle County, DE                             2004       266,051      254,797     11,254      4.2
CN1000500000000   10     005   Sussex County, DE                                 2004        85,284       82,178      3,106      3.6
CN1100100000000   11     001   District of Columbia                              2004       312,027      287,683     24,344      7.8
CN1200100000000   12     001   Alachua County, FL                                2004       120,256      115,973      4,283      3.6
CN1200300000000   12     003   Baker County, FL                                  2004        10,601       10,171        430      4.1
CN1200500000000   12     005   Bay County, FL                                    2004        78,802       75,238      3,564      4.5
CN1200700000000   12     007   Bradford County, FL                               2004        11,582       11,123        459      4.0
CN1200900000000   12     009   Brevard County, FL                                2004       249,353      237,866     11,487      4.6
CN1201100000000   12     011   Broward County, FL                                2004       924,362      880,488     43,874      4.7
CN1201300000000   12     013   Calhoun County, FL                                2004         5,288        5,029        259      4.9
CN1201500000000   12     015   Charlotte County, FL                              2004        61,519       58,148      3,371      5.5
CN1201700000000   12     017   Citrus County, FL                                 2004        48,233       45,536      2,697      5.6
CN1201900000000   12     019   Clay County, FL                                   2004        81,664       78,118      3,546      4.3
CN1202100000000   12     021   Collier County, FL                                2004       138,907      132,878      6,029      4.3
CN1202300000000   12     023   Columbia County, FL                               2004        27,269       26,070      1,199      4.4
CN1202700000000   12     027   DeSoto County, FL                                 2004        13,484       12,690        794      5.9
CN1202900000000   12     029   Dixie County, FL                                  2004         5,069        4,800        269      5.3
CN1203100000000   12     031   Duval County, FL                                  2004       411,112      390,042     21,070      5.1
CN1203300000000   12     033   Escambia County, FL                               2004       131,998      125,535      6,463      4.9
CN1203500000000   12     035   Flagler County, FL                                2004        27,368       25,913      1,455      5.3
CN1203700000000   12     037   Franklin County, FL                               2004         5,095        4,909        186      3.7
